"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
51	11	"3 e8+e7+4 f5+8(g2+su(2))"	53	180	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:51→1"
51	11	"3 e8+e7+4 f5+8(g2+su(2))"	56	65	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:51→1"
51	11	"3 e8+e7+4 f5+8(g2+su(2))"	56	180	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:50→1"
51	11	"3 e8+e7+4 f5+8(g2+su(2))"	59	65	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:50→1"
51	12	"3 e8+e7+4 f5+8(g2+su(2))"	51	235	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:51→1"
51	12	"3 e8+e7+4 f5+8(g2+su(2))"	52	208	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:51→1"
51	12	"3 e8+e7+4 f5+8(g2+su(2))"	53	180	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:51→1"
51	12	"3 e8+e7+4 f5+8(g2+su(2))"	56	65	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:51→1"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	51	227	0	1	0	0	1	0	0	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	51	233	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	51	233	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:50→1"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	52	183	0	0	0	1	1	0	0	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	52	200	0	1	0	0	0	1	0	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	52	206	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:50→1"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	52	207	0	0	1	0	1	0	0	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	52	209	0	0	0	2	0	0	0	0	"s1:51→1 / s2:1→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	53	156	0	0	0	1	0	1	0	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	53	172	0	1	0	0	0	0	1	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	53	178	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:50→1"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	53	180	0	0	1	0	0	1	0	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	54	128	0	0	0	1	0	0	1	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	54	152	0	0	1	0	0	0	1	0	"s1:1→1 / s2:51→1"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	55	178	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:51→1, s1:1→1 / s2:51→2}"	"{s2:50→1, s2:50→1}"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	56	172	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:51→2, s1:1→1 / s2:51→3, s1:1→1 / s2:51→4, s1:1→1 / s2:51→5}"	""
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	56	178	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:51→3, s1:1→1 / s2:51→4, s1:1→1 / s2:51→5}"	"{s2:50→1, s2:50→1, s2:50→1}"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	51	226	0	1	0	0	1	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	51	232	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	51	233	1	0	0	0	1	0	0	0	"s1:51→1"	"s2:2→1"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	182	0	0	0	1	1	0	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	199	0	1	0	0	0	1	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	206	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	206	1	0	0	0	0	1	0	0	"s1:51→1"	"s2:2→1"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	208	0	0	0	2	0	0	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	155	0	0	0	1	0	1	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	156	0	0	0	0	2	0	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	171	0	1	0	0	0	0	1	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	178	1	0	0	0	0	0	1	0	"s1:51→1"	"s2:2→1"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	179	0	0	1	0	0	1	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	182	0	0	0	1	1	0	0	0	"s1:1→1 / s2:51→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	101	0	0	0	0	1	0	1	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	127	0	0	0	1	0	0	1	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	129	0	0	0	0	1	1	0	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	151	0	0	1	0	0	0	1	0	"s1:51→1 / s2:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	178	1	0	0	0	0	0	1	0	"{s1:51→1 / s2:1→1, s1:51→1 / s2:1→2, s1:51→1 / s2:1→3, s1:51→1 / s2:1→4, s1:51→1 / s2:1→5}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	171	0	1	0	0	0	0	1	0	"{s1:51→1 / s2:1→2, s1:51→1 / s2:1→3, s1:51→1 / s2:1→4, s1:51→1 / s2:1→5}"	""
51	15	"4 e8+4 f5+8(g2+su(2))"	52	146	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:51→1"
51	15	"4 e8+4 f5+8(g2+su(2))"	52	170	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:51→1"
51	15	"4 e8+4 f5+8(g2+su(2))"	52	190	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:51→1"
51	15	"4 e8+4 f5+8(g2+su(2))"	54	191	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1, 50→1"	""
51	15	"4 e8+4 f5+8(g2+su(2))"	55	171	0	1	1	0	0	0	0	0	"s1:1→1 / s2:50→1"	""
51	15	"4 e8+4 f5+8(g2+su(2))"	56	147	0	1	0	1	0	0	0	0	"s1:1→1 / s2:50→1"	""
51	16	"4 e8+5 f5+su(3)+7(g2+su(2))"	56	146	1	1	0	0	0	0	0	0	""	"s1:1→1 / s2:49→1"
51	17	"4 e8+4 f5+su(3)+7(g2+su(2))"	55	179	1	0	1	0	0	0	0	0	"s1:51→1"	"s2:50→1"
51	17	"4 e8+4 f5+su(3)+7(g2+su(2))"	56	155	1	0	0	1	0	0	0	0	"s1:51→1"	"s2:50→1"
51	17	"4 e8+4 f5+su(3)+7(g2+su(2))"	56	172	0	1	1	0	0	0	0	0	"s1:51→1 / s2:51→1"	""
51	17	"4 e8+4 f5+su(3)+7(g2+su(2))"	56	179	1	0	1	0	0	0	0	0	"s1:51→1 / s2:51→1"	"s2:50→1"
51	20	"3 e8+e7+5 f5+su(3)+8(g2+su(2))"	51	226	0	1	1	0	0	0	0	0	"s1:1→1 / s2:51→1"	""
51	20	"3 e8+e7+5 f5+su(3)+8(g2+su(2))"	51	253	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	"{s2:52→1, s2:52→1}"
51	20	"3 e8+e7+5 f5+su(3)+8(g2+su(2))"	52	202	0	1	0	1	0	0	0	0	"s1:1→1 / s2:51→1"	""
51	23	"4 e8+3 f5+so(8)+7(g2+su(2))"	51	223	0	2	0	0	0	0	0	0	"{s1:51→1, s1:51→1}"	"{s2:1→1, s2:4→1}"
51	23	"4 e8+3 f5+so(8)+7(g2+su(2))"	52	203	0	1	1	0	0	0	0	0	"{s1:51→1, s1:51→1}"	"{s2:1→1, s2:4→1}"
51	24	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))"	51	228	0	2	0	0	0	0	0	0	"{s2:1→1, s2:2→1}"	"{s1:51→1, s1:51→1}"
51	25	"4 e8+3 f5+so(8)+su(3)+7(g2+su(2))"	51	222	1	1	0	0	0	0	0	0	""	"{s1:1→1 / s2:51→1, s1:4→1 / s2:51→1}"
51	32	"3 e8+2 e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	54	178	1	1	0	0	0	0	0	0	"{s1:49→1 / s2:1→1, s1:51→1 / s2:1→1}"	"{s2:52→1, s2:52→1}"
51	32	"3 e8+2 e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	55	171	0	2	0	0	0	0	0	0	"s1:51→1 / s2:49→1"	""
51	32	"3 e8+2 e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	55	178	1	1	0	0	0	0	0	0	"{s1:49→1, 51→1 / s2:1→1, s1:49→1 / s2:1→1, 51→1, s1:49→1 / s2:1→1, 51→2, s1:49→1 / s2:1→1, 51→3, s1:49→1 / s2:1→1, 51→4, s1:49→1 / s2:51→1, s1:49→1 / s2:51→2, s1:49→1 / s2:51→3, s1:49→1 / s2:51→4, s1:49→1 / s2:51→5, s1:51→1 / s2:1→1, 49→1, s1:51→1 / s2:1→1, 49→2, s1:51→1 / s2:1→1, 49→3, s1:51→1 / s2:1→1, 49→4, s1:51→1 / s2:49→1, s1:51→1 / s2:49→2, s1:51→1 / s2:49→3, s1:51→1 / s2:49→4, s1:51→1 / s2:49→5}"	"{s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1, s2:52→1}"
51	33	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))"	51	228	0	2	0	0	0	0	0	0	"{s2:1→1, s2:2→1}"	"{s1:51→1, s1:51→1}"
51	34	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))"	51	228	0	2	0	0	0	0	0	0	"{s2:1→1, s2:2→1}"	"{s1:51→1, s1:51→1}"
51	35	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	51	256	1	1	0	0	0	0	0	0	"{s1:51→1 / s2:1→1, s1:51→1 / s2:2→1}"	"{s2:52→1, s2:52→1}"
51	41	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	""	"s1:51→1 / s2:1→1"
51	42	"3 e8+e7+e6+4 f5+8(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	"s1:51→1"	"s2:1→1"
51	45	"3 e8+e7+4 f5+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	178	1	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1 / s2:50→1}"	"{s2:49→1, s2:49→1}"
51	45	"3 e8+e7+4 f5+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	143	0	1	0	0	0	0	1	0	"s1:1→1 / s2:50→1"	""
51	45	"3 e8+e7+4 f5+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	150	1	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1 / s2:50→1}"	"{s2:49→1, s2:49→1}"
51	45	"3 e8+e7+4 f5+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	171	0	1	0	0	0	1	0	0	"s1:1→1 / s2:50→1"	""
51	46	"3 e8+e7+e7'+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	178	1	0	1	0	0	0	0	0	"{s1:1→1, s1:1→1 / s2:1→1}"	"{s2:2→1, s2:2→1}"
51	46	"3 e8+e7+e7'+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	154	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:2→1"
51	46	"3 e8+e7+e7'+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	171	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	51	225	0	1	0	1	0	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	51	229	0	0	2	0	0	0	0	0	"s1:51→1 / s2:1→1"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	52	181	0	0	0	2	0	0	0	0	"s1:51→1 / s2:1→1"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	52	199	0	1	0	0	1	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	52	205	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	53	129	0	0	0	0	2	0	0	0	"s1:51→1 / s2:1→1"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	53	155	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	47	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	53	179	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	48	"3 e8+e7+e6+4 f5+8(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:51→1"
51	49	"3 e8+e7+e6+4 f5+8(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:51→1"
51	50	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	51	256	1	1	0	0	0	0	0	0	"s1:51→1 / s2:1→1"	"s2:52→1"
51	53	"3 e8+2 e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	55	178	1	1	0	0	0	0	0	0	"s1:50→1 / s2:1→1"	"s2:52→1"
51	54	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	51	228	0	1	1	0	0	0	0	0	"s1:51→1"	"s2:1→1"
51	54	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	52	204	0	1	0	1	0	0	0	0	"s1:51→1"	"s2:1→1"
51	54	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	53	178	0	1	0	0	1	0	0	0	"s1:51→1"	"s2:1→1"
51	55	"3 e8+2 e7'+4 f5+8(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	""	"s1:51→1 / s2:1→1"
51	56	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	""	"s1:51→1 / s2:1→1"
51	58	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))"	51	227	0	2	0	0	0	0	0	0	""	"s1:51→1 / s2:1→1"
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	51	230	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	51	248	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	52	210	0	0	1	0	0	0	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	52	220	0	0	0	0	0	0	2	0	"s1:51→1 / s2:1→1"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	53	186	0	0	0	1	0	0	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	54	160	0	0	0	0	1	0	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	55	133	0	0	0	0	0	1	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	56	105	0	0	0	0	0	0	1	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	61	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	59	-10	0	0	0	0	0	0	0	2	"s1:51→1 / s2:1→1"	""
51	67	"7 e7+e6+8(so(7)+2 su(2))"	51	241	0	1	0	0	0	0	1	0	"{s1:51→1 / s2:1→1, s1:51→1 / s2:2→1}"	""
51	69	"7 e7+f5+2(g2+su(2))+6(so(7)+2 su(2))"	54	155	0	1	0	0	0	0	0	1	"{s1:51→1, s1:51→1}"	"{s2:1→1, s2:3→1}"
51	69	"7 e7+f5+2(g2+su(2))+6(so(7)+2 su(2))"	56	153	0	1	0	0	0	0	0	1	"s1:51→1"	"s2:3→1, 1→1"
51	74	"7 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	51	241	0	0	1	0	0	0	1	0	"s1:1→1 / s2:51→1"	""
51	74	"7 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	51	245	0	0	0	1	0	1	0	0	"s1:1→1 / s2:51→1"	""
51	74	"7 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	51	246	0	0	0	0	2	0	0	0	"s1:51→1 / s2:1→1"	""
51	74	"7 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	52	217	0	0	0	1	0	0	1	0	"s1:1→1 / s2:51→1"	""
51	74	"7 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	52	219	0	0	0	0	1	1	0	0	"s1:1→1 / s2:51→1"	""
51	74	"7 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	53	191	0	0	0	0	1	0	1	0	"s1:1→1 / s2:51→1"	""
51	75	"7 e7+e6+8(so(7)+2 su(2))"	51	240	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:51→1"
51	77	"7 e7+f5+3(g2+su(2))+6(so(7)+2 su(2))"	51	242	0	0	1	0	0	0	1	0	"s1:51→1 / s2:1→1"	""
51	77	"7 e7+f5+3(g2+su(2))+6(so(7)+2 su(2))"	51	246	0	0	0	1	0	1	0	0	"s1:51→1 / s2:1→1"	""
51	77	"7 e7+f5+3(g2+su(2))+6(so(7)+2 su(2))"	52	218	0	0	0	1	0	0	1	0	"s1:51→1 / s2:1→1"	""
51	78	"7 e7+e6+su(3)+g2+su(2)+7(so(7)+2 su(2))"	51	246	0	0	0	1	1	0	0	0	"s1:51→1 / s2:1→1"	""
51	88	"7 e7+f5+2(g2+su(2))+6(so(7)+2 su(2))"	54	155	0	1	0	0	0	0	0	1	"s1:51→1"	"s2:1→1"
51	88	"7 e7+f5+2(g2+su(2))+6(so(7)+2 su(2))"	56	155	0	1	0	0	0	0	0	1	"s1:51→1"	"s2:2→1"
51	91	"9 e6+2 f5+10 su(3)+2(g2+su(2))"	51	249	0	0	0	0	1	0	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	91	"9 e6+2 f5+10 su(3)+2(g2+su(2))"	52	222	0	0	0	0	0	1	0	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	91	"9 e6+2 f5+10 su(3)+2(g2+su(2))"	53	194	0	0	0	0	0	0	1	1	"{s1:1→1 / s2:51→1, s1:51→1 / s2:1→1}"	""
51	91	"9 e6+2 f5+10 su(3)+2(g2+su(2))"	57	79	0	0	0	0	0	0	0	2	"s1:51→1 / s2:1→1"	""
51	94	"10 e6+f5+10 su(3)+g2+su(2)+so(7)+2 su(2)"	51	247	0	0	0	1	0	0	0	1	"s1:51→1 / s2:1→1"	""
51	94	"10 e6+f5+10 su(3)+g2+su(2)+so(7)+2 su(2)"	52	221	0	0	0	0	1	0	0	1	"s1:51→1 / s2:1→1"	""
51	94	"10 e6+f5+10 su(3)+g2+su(2)+so(7)+2 su(2)"	53	194	0	0	0	0	0	1	0	1	"s1:51→1 / s2:1→1"	""
51	94	"10 e6+f5+10 su(3)+g2+su(2)+so(7)+2 su(2)"	54	166	0	0	0	0	0	0	1	1	"s1:51→1 / s2:1→1"	""
