"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
51	3	"4 e8+3 f4+su(3)+8(g2+su(2))"	"4 e8+3 f4+9(g2+su(2))"	56	250	1	0	0	0	0	0	0	0
51	3	"4 e8+3 f4+su(3)+8(g2+su(2))"	"4 e8+3 f4+9(g2+su(2))"	57	250	1	0	0	0	0	0	0	0
51	4	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	58	207	1	0	0	0	0	0	0	0
51	5	"4 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+so(8)+9(g2+su(2))"	56	170	1	1	1	0	0	0	0	0
51	5	"4 e8+4 f4+8(g2+su(2))"	"4 e8+5 f4+9(g2+su(2))"	94	146	1	1	0	1	0	0	0	0
51	9	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	58	207	1	0	0	0	0	0	0	0
51	10	"4 e8+3 f4+2 su(3)+8(g2+su(2))"	"4 e8+3 f4+su(3)+9(g2+su(2))"	56	242	1	0	0	0	0	0	0	0
51	10	"4 e8+3 f4+2 su(3)+8(g2+su(2))"	"4 e8+3 f4+su(3)+9(g2+su(2))"	57	242	1	0	0	0	0	0	0	0
51	17	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	58	207	1	0	0	0	0	0	0	0
51	18	"4 e8+3 f4+su(3)+9(g2+su(2))"	"4 e8+3 f4+10(g2+su(2))"	56	241	1	0	0	0	0	0	0	0
51	18	"4 e8+3 f4+su(3)+9(g2+su(2))"	"4 e8+3 f4+10(g2+su(2))"	57	241	1	0	0	0	0	0	0	0
51	20	"3 e8+e7+5 f4+su(3)+8(g2+su(2))"	"3 e8+e7+5 f4+9(g2+su(2))"	57	261	1	0	0	0	0	0	0	0
51	20	"3 e8+e7+5 f4+su(3)+8(g2+su(2))"	"3 e8+e7+5 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	260	1	0	0	0	0	0	0	0
51	20	"3 e8+e7+5 f4+su(3)+8(g2+su(2))"	"3 e8+e7+5 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	58	260	1	0	0	0	0	0	0	0
51	20	"3 e8+e7+5 f4+su(3)+8(g2+su(2))"	"3 e8+e7+5 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	59	260	1	0	0	0	0	0	0	0
51	21	"3 e8+e7+5 f4+9(g2+su(2))"	"3 e8+e7+5 f4+8(g2+su(2))+so(7)+2 su(2)"	58	259	1	0	0	0	0	0	0	0
51	21	"3 e8+e7+5 f4+9(g2+su(2))"	"3 e8+e7+5 f4+8(g2+su(2))+so(7)+2 su(2)"	59	259	1	0	0	0	0	0	0	0
51	46	"3 e8+e7+e7'+4 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	58	206	1	0	0	0	0	0	0	0
