"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
51	9	"4 e8+4 f5+su(3)+7(g2+su(2))"	"4 e8+4 f5+2 su(3)+9(g2+su(2))"	55	182	1	3	0	0	0	0	0	0	"{s1:51→1 / s2:51→1, s1:51→1 / s2:51→1 / s4:51→1, s1:51→1 / s2:51→1 / s4:51→1, s1:51→1 / s2:51→1 / s4:51→1, s1:51→1 / s2:51→2}"	"{s3:1→1 / s4:50→1, s3:1→1 / s4:50→1, s3:1→1 / s4:52→1, s3:1→1 / s4:53→1, s3:1→1 / s4:50→1}"
51	9	"4 e8+4 f5+su(3)+7(g2+su(2))"	"4 e8+4 f5+4 su(3)+8(g2+su(2))"	56	175	0	4	0	0	0	0	0	0	"s1:51→1 / s2:51→1 / s3:51→1"	"s4:1→1"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	"3 e8+2 e7+4 f5+2 su(3)+8(g2+su(2))+so(7)+2 su(2)"	56	162	1	2	0	0	0	0	1	0	"s1:1→1 / s2:51→1 / s3:51→1"	"s4:50→1"
51	13	"3 e8+e7+4 f5+9(g2+su(2))"	"3 e8+2 e7+4 f5+9(g2+su(2))+so(7)+2 su(2)"	56	169	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:51→1 / s3:51→1, s1:1→1 / s2:51→1 / s3:51→2}"	"{s3:53→1 / s4:50→1, s3:53→1 / s4:50→1}"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+2 su(3)+8(g2+su(2))+so(7)+2 su(2)"	56	162	1	2	0	0	0	0	1	0	"{s1:51→1 / s2:1→1 / s3:1→1, s1:51→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s3:1→2}"	"{s4:2→1, s4:2→1, s4:53→1, s4:54→1, s4:2→1}"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+4 su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	155	0	3	0	0	0	0	1	0	"s1:51→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+9(g2+su(2))+so(7)+2 su(2)"	56	169	2	1	0	0	0	0	1	0	"{s1:51→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s4:1→2, s1:51→1 / s2:1→1 / s4:1→3, s1:51→1 / s2:1→1 / s4:1→4, s1:51→1 / s2:1→1 / s4:1→5}"	"{s3:53→1 / s4:2→1, s3:2→1 / s4:53→1, s3:2→1 / s4:53→1, s3:2→1 / s4:53→1, s3:2→1 / s4:53→1, s3:2→1 / s4:53→1}"
51	14	"3 e8+e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+su(3)+7(g2+su(2))+2(so(7)+2 su(2))"	56	168	2	1	0	0	0	0	1	0	"{s1:51→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s3:1→1 / s4:1→2}"	"{s3:53→1 / s4:53→1, s3:53→1 / s4:53→1}"
51	102	"6 e7+e7'+f5+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e7'+f5+2 su(3)+2(g2+su(2))+7(so(7)+2 su(2))"	56	165	1	2	0	0	0	0	0	1	"s1:51→1 / s2:1→1 / s3:1→1"	"s4:2→1"
51	102	"6 e7+e7'+f5+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e7'+f5+3(g2+su(2))+7(so(7)+2 su(2))"	56	172	2	1	0	0	0	0	0	1	"{s1:51→1 / s2:1→1 / s4:1→1, s1:51→1 / s2:1→1 / s4:1→2}"	"{s3:2→1 / s4:53→1, s3:2→1 / s4:53→1}"
