"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
63	1	"5 e8+4 f5+10(g2+su(2))"	"5 e8+4 f5+so(8)+10(g2+su(2))"	63	261	0	0	1	0	0	0	0	0	"{s1:1→1, s1:1→1, 63→1, s1:63→1}"	""
63	1	"5 e8+4 f5+10(g2+su(2))"	"5 e8+5 f5+10(g2+su(2))"	63	237	0	0	0	1	0	0	0	0	"{s1:1→1, s1:63→1}"	""
63	1	"5 e8+4 f5+10(g2+su(2))"	"5 e8+5 f5+10(g2+su(2))"	64	237	0	0	0	1	0	0	0	0	"s1:1→1, 63→1"	""
63	2	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+2 e7+5 f5+10(g2+su(2))"	63	219	0	0	0	0	0	0	1	0	"s1:1→1"	""
63	2	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+e7+e7'+5 f5+10(g2+su(2))"	63	247	0	0	0	0	0	1	0	0	"s1:1→1"	""
63	2	"4 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+10(g2+su(2))"	63	104	0	0	0	0	0	0	0	1	"s1:1→1"	""
63	3	"5 e8+4 f5+su(3)+10(g2+su(2))"	"5 e8+4 f5+2 su(3)+10(g2+su(2))"	63	273	0	1	0	0	0	0	0	0	"s1:1→1"	""
63	3	"5 e8+4 f5+su(3)+10(g2+su(2))"	"5 e8+4 f5+so(8)+su(3)+10(g2+su(2))"	63	253	0	0	1	0	0	0	0	0	"s1:1→1"	""
63	3	"5 e8+4 f5+su(3)+10(g2+su(2))"	"5 e8+5 f5+su(3)+10(g2+su(2))"	63	229	0	0	0	1	0	0	0	0	"s1:1→1"	""
63	4	"5 e8+4 f5+11(g2+su(2))"	"5 e8+4 f5+so(8)+11(g2+su(2))"	63	252	0	0	1	0	0	0	0	0	"s1:1→1"	""
63	4	"5 e8+4 f5+11(g2+su(2))"	"5 e8+4 f5+su(3)+11(g2+su(2))"	63	272	0	1	0	0	0	0	0	0	"s1:1→1"	""
63	4	"5 e8+4 f5+11(g2+su(2))"	"5 e8+5 f5+11(g2+su(2))"	63	228	0	0	0	1	0	0	0	0	"s1:1→1"	""
63	5	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+2 e7+5 f5+10(g2+su(2))"	63	219	0	0	0	0	0	0	1	0	"s1:63→1"	""
63	5	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+e7+e7'+5 f5+10(g2+su(2))"	63	247	0	0	0	0	0	1	0	0	"s1:63→1"	""
63	5	"4 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+10(g2+su(2))"	63	104	0	0	0	0	0	0	0	1	"s1:63→1"	""
63	6	"5 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+so(8)+10(g2+su(2))"	63	209	0	0	1	0	0	0	0	0	"s1:63→1"	""
63	6	"5 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+su(3)+10(g2+su(2))"	63	229	0	1	0	0	0	0	0	0	"s1:63→1"	""
63	6	"5 e8+5 f5+10(g2+su(2))"	"5 e8+6 f5+10(g2+su(2))"	63	185	0	0	0	1	0	0	0	0	"s1:63→1"	""
63	6	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e6+5 f5+10(g2+su(2))"	63	159	0	0	0	0	1	0	0	0	"s1:63→1"	""
63	6	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7'+5 f5+10(g2+su(2))"	63	132	0	0	0	0	0	1	0	0	"s1:63→1"	""
63	6	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+10(g2+su(2))"	63	104	0	0	0	0	0	0	1	0	"s1:63→1"	""
63	7	"5 e8+4 f5+2 su(3)+10(g2+su(2))"	"5 e8+4 f5+su(3)+11(g2+su(2))"	63	272	1	0	0	0	0	0	0	0	""	"{s1:1→1, s1:63→1}"
63	8	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+2 e7+5 f5+10(g2+su(2))"	63	219	0	0	0	0	0	0	1	0	"s1:1→1"	""
63	8	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+e7+e7'+5 f5+10(g2+su(2))"	63	247	0	0	0	0	0	1	0	0	"s1:1→1"	""
63	8	"4 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+10(g2+su(2))"	63	104	0	0	0	0	0	0	0	1	"s1:1→1"	""
63	9	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+2 e7+5 f5+10(g2+su(2))"	63	219	0	0	0	0	0	0	1	0	"s1:1→1"	""
63	9	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+e7+e7'+5 f5+10(g2+su(2))"	63	247	0	0	0	0	0	1	0	0	"s1:1→1"	""
63	9	"4 e8+e7+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+10(g2+su(2))"	63	104	0	0	0	0	0	0	0	1	"s1:1→1"	""
63	10	"4 e8+e7+5 f5+11(g2+su(2))"	"4 e8+2 e7+5 f5+11(g2+su(2))"	63	210	0	0	0	0	0	0	1	0	"s1:1→1"	""
63	10	"4 e8+e7+5 f5+11(g2+su(2))"	"4 e8+e7+e6+5 f5+11(g2+su(2))"	63	265	0	0	0	0	1	0	0	0	"s1:1→1"	""
63	10	"4 e8+e7+5 f5+11(g2+su(2))"	"4 e8+e7+e7'+5 f5+11(g2+su(2))"	63	238	0	0	0	0	0	1	0	0	"s1:1→1"	""
63	11	"4 e8+e7+5 f5+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+5 f5+su(3)+9(g2+su(2))+so(7)+2 su(2)"	63	209	0	0	0	0	0	0	1	0	"s1:63→1"	""
63	11	"4 e8+e7+5 f5+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e6+5 f5+su(3)+9(g2+su(2))+so(7)+2 su(2)"	63	264	0	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1, 63→1, s1:63→1}"	""
63	11	"4 e8+e7+5 f5+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+5 f5+su(3)+9(g2+su(2))+so(7)+2 su(2)"	63	237	0	0	0	0	0	1	0	0	"s1:63→1"	""
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+11(g2+su(2))"	63	228	0	1	0	0	0	0	0	0	""	"s1:1→1"
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+11(g2+su(2))"	64	228	0	1	0	0	0	0	0	0	"s1:63→1"	"s1:1→1"
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+so(8)+10(g2+su(2))"	63	209	0	0	1	0	0	0	0	0	"s1:63→1"	""
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+su(3)+10(g2+su(2))"	63	229	0	1	0	0	0	0	0	0	"s1:63→1"	""
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+6 f5+10(g2+su(2))"	63	185	0	0	0	1	0	0	0	0	"s1:63→1"	""
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e6+5 f5+10(g2+su(2))"	63	159	0	0	0	0	1	0	0	0	"s1:63→1"	""
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7'+5 f5+10(g2+su(2))"	63	132	0	0	0	0	0	1	0	0	"s1:63→1"	""
63	12	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+10(g2+su(2))"	63	104	0	0	0	0	0	0	1	0	"s1:63→1"	""
63	13	"5 e8+4 f5+su(3)+11(g2+su(2))"	"5 e8+4 f5+12(g2+su(2))"	63	271	1	0	0	0	0	0	0	0	""	"s1:1→1"
63	14	"4 e8+e7+6 f5+su(3)+10(g2+su(2))"	"4 e8+e7+6 f5+so(8)+su(3)+10(g2+su(2))"	63	264	0	0	1	0	0	0	0	0	"s1:1→1"	""
63	14	"4 e8+e7+6 f5+su(3)+10(g2+su(2))"	"4 e8+e7+7 f5+su(3)+10(g2+su(2))"	63	240	0	0	0	1	0	0	0	0	"s1:1→1"	""
63	15	"4 e8+e7+6 f5+11(g2+su(2))"	"4 e8+e7+6 f5+so(8)+11(g2+su(2))"	63	263	0	0	1	0	0	0	0	0	"s1:1→1"	""
63	15	"4 e8+e7+6 f5+11(g2+su(2))"	"4 e8+e7+7 f5+11(g2+su(2))"	63	239	0	0	0	1	0	0	0	0	"s1:1→1"	""
63	16	"5 e8+4 f5+12(g2+su(2))"	""	66	263	0	1	0	0	0	0	0	0	"{s1:3→1, s1:61→1}"	""
63	16	"5 e8+4 f5+12(g2+su(2))"	""	66	269	1	0	0	0	0	0	0	0	"{s1:3→1, s1:3→2, s1:61→1, s1:61→2}"	"{s1:2→1, s1:62→1, s1:2→1, s1:2→1, s1:62→1, s1:62→1}"
63	17	"5 e8+4 f5+so(8)+9(g2+su(2))"	"5 e8+4 f5+2 so(8)+9(g2+su(2))"	63	242	0	0	1	0	0	0	0	0	"s1:63→1"	""
63	17	"5 e8+4 f5+so(8)+9(g2+su(2))"	"5 e8+4 f5+so(8)+10(g2+su(2))"	63	261	0	1	0	0	0	0	0	0	"{s1:63→1, s1:63→1}"	"{s1:1→1, s1:4→1, s1:1→1, s1:4→1}"
63	17	"5 e8+4 f5+so(8)+9(g2+su(2))"	"5 e8+4 f5+so(8)+su(3)+9(g2+su(2))"	63	262	0	1	0	0	0	0	0	0	"s1:63→1"	""
63	18	"4 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+e6+5 f5+2 su(3)+9(g2+su(2))"	63	267	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	""
63	18	"4 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+e6+5 f5+su(3)+10(g2+su(2))"	63	266	0	1	0	0	0	0	0	0	""	"s1:63→1"
63	19	"5 e8+4 f5+so(8)+su(3)+9(g2+su(2))"	"5 e8+4 f5+so(8)+10(g2+su(2))"	63	261	1	0	0	0	0	0	0	0	""	"s1:63→1"
63	19	"5 e8+4 f5+so(8)+su(3)+9(g2+su(2))"	"5 e8+4 f5+so(8)+su(3)+10(g2+su(2))"	63	253	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
63	20	"5 e8+4 f5+so(8)+9(g2+su(2))"	"5 e8+4 f5+2 so(8)+9(g2+su(2))"	63	242	0	0	1	0	0	0	0	0	"s1:63→1"	""
63	20	"5 e8+4 f5+so(8)+9(g2+su(2))"	"5 e8+4 f5+so(8)+su(3)+9(g2+su(2))"	63	262	0	1	0	0	0	0	0	0	"s1:63→1"	""
63	22	"4 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+e6+5 f5+2 su(3)+9(g2+su(2))"	63	267	0	1	0	0	0	0	0	0	"{s1:61→1, s1:63→1}"	""
63	23	"5 e8+e6+5 f5+su(3)+9(g2+su(2))"	"5 e8+e6+5 f5+2 su(3)+9(g2+su(2))"	63	152	0	1	0	0	0	0	0	0	"s1:63→1"	""
63	25	"5 e8+4 f5+so(8)+su(3)+9(g2+su(2))"	"5 e8+4 f5+so(8)+10(g2+su(2))"	63	261	1	0	0	0	0	0	0	0	""	"s1:63→1"
