"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
124	1	125	264	1	1	0	0	0	0	0	1
124	1	125	265	1	1	0	0	0	0	0	1
124	1	125	266	0	1	0	0	0	0	0	1
124	1	125	272	1	0	0	0	0	0	0	1
