"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
28	1	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+2 su(3)+3(g2+su(2))"	32	169	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""
28	1	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	33	176	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:29→1"
28	1	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	34	176	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→2"	"s2:29→1"
28	2	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+2 su(3)+3(g2+su(2))"	32	169	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""
28	2	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	33	176	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:29→1"
28	2	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	34	176	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→2"	"s2:29→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+2 su(3)+4(g2+su(2))"	32	160	0	2	0	0	0	0	0	0	"s1:25→1"	"s2:4→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	30	167	1	1	0	0	0	0	0	0	""	"s1:4→1 / s2:28→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	32	167	1	1	0	0	0	0	0	0	"s1:25→1"	"s1:4→1 / s2:28→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	33	167	1	1	0	0	0	0	0	0	"s2:25→1"	"s1:4→1 / s2:28→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	34	167	1	1	0	0	0	0	0	0	"{s2:25→2, s2:25→3}"	"{s1:4→1 / s2:28→1, s1:4→1 / s2:28→1}"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	35	167	1	1	0	0	0	0	0	0	"{s2:25→4, s2:25→5}"	"{s1:4→1 / s2:28→1, s1:4→1 / s2:28→1}"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	33	168	1	1	0	0	0	0	0	0	"s1:25→1"	"s2:28→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+su(3)+5(g2+su(2))"	32	159	0	2	0	0	0	0	0	0	"s2:25→1"	"{s1:4→1 / s2:1→1, s1:4→1 / s2:1→1}"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+2 su(3)+3(g2+su(2))"	32	169	0	2	0	0	0	0	0	0	"s1:28→1 / s2:26→1"	""
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	33	176	1	1	0	0	0	0	0	0	"s1:28→1 / s2:26→1"	"s2:29→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	34	176	1	1	0	0	0	0	0	0	"s1:28→1 / s2:26→2"	"s2:29→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	32	167	0	2	0	0	0	0	0	0	"{s1:28→1 / s2:26→1, s2:26→1, 28→1, s2:28→1}"	"{s1:4→1 / s2:1→1, s1:4→1 / s2:1→1, s1:4→1 / s2:1→1, s1:4→1 / s2:1→1}"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	30	168	0	2	0	0	0	0	0	0	"s1:28→1"	"s2:4→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	32	168	0	2	0	0	0	0	0	0	"s1:28→1 / s2:26→1"	"s2:4→1"
