"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
28	19	82	198	0	4	0	1	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
28	19	85	205	1	3	0	1	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:32→1"
28	19	87	212	2	2	0	1	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:31→1 / s5:30→1"
28	19	88	211	2	2	0	1	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:31→1 / s5:31→1"
28	19	89	211	2	2	0	1	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s4:31→1 / s5:31→1"
28	19	175	222	0	4	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
28	19	178	229	1	3	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:32→1"
28	19	179	236	2	2	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:31→1 / s5:30→1"
28	19	180	235	2	2	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:31→1 / s5:31→1"
28	19	181	235	2	2	1	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s4:31→1 / s5:31→1"
28	23	193	203	2	3	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→4"	"s4:29→1 / s5:25→1"
28	25	97	197	1	4	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:28→1 / s4:1→1 / s5:28→1"	"s5:32→1"
28	25	111	210	3	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:28→1 / s4:28→1 / s5:28→2"	"s3:29→1 / s4:29→1 / s5:30→1"
28	25	117	204	2	3	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:1→1 / s4:28→1 / s5:28→1"	"s4:31→1 / s5:30→1"
28	25	132	210	3	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:28→1 / s4:28→1 / s5:28→1"	"s3:30→1 / s4:29→1 / s5:29→1"
28	25	144	210	3	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:28→1 / s4:28→1 / s5:28→2"	"s3:30→1 / s4:29→1 / s5:29→1"
28	45	37	51	3	1	0	0	0	0	0	1	"s1:28→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:30→1 / s4:2→1 / s5:30→1"
28	45	100	166	3	1	0	0	0	0	1	0	"s1:28→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:30→1 / s4:2→1 / s5:30→1"
28	45	175	228	0	4	0	1	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→1"	""
28	45	179	235	1	3	0	1	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→1"	"s5:32→1"
28	45	180	242	2	2	0	1	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→1"	"s4:31→1 / s5:30→1"
28	45	181	241	2	2	0	1	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→1"	"s4:31→1 / s5:31→1"
28	45	183	241	2	2	0	1	0	0	0	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→2"	"s4:31→1 / s5:31→1"
28	46	50	178	3	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:28→1 / s4:28→1"	"s3:30→1 / s4:30→1 / s5:27→1"
28	46	112	178	3	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:28→1 / s4:28→2"	"s3:30→1 / s4:30→1 / s5:27→1"
28	46	140	178	3	2	0	0	0	0	0	0	"s1:28→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s3:29→1 / s4:29→1 / s5:27→1"
28	50	127	221	0	5	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:2→1"	""
28	50	129	228	1	4	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:28→1 / s4:2→1 / s5:28→1"	"s5:31→1"
28	50	130	235	2	3	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:2→1 / s4:28→1 / s5:28→1"	"s4:30→1 / s5:29→1"
28	50	131	234	2	3	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:2→1 / s4:28→1 / s5:28→1"	"s4:30→1 / s5:30→1"
28	50	132	234	2	3	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:2→1 / s4:28→1 / s5:28→2"	"s4:30→1 / s5:30→1"
28	50	189	234	2	3	0	0	0	0	0	0	"s1:28→1 / s2:28→1 / s3:2→1 / s4:1→1, 28→1 / s5:1→1, 28→2"	"s4:30→1 / s5:30→1"
28	79	49	173	0	4	0	0	0	0	1	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→1"	""
28	79	52	180	1	3	0	0	0	0	1	0	"s1:1→1 / s2:28→1 / s3:28→1 / s4:28→1 / s5:28→1"	"s5:32→1"
