"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
28	1	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	28	177	0	1	0	0	0	0	0	0	"s1:2→1"	""
28	1	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	33	177	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""
28	2	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	28	177	0	1	0	0	0	0	0	0	"s1:2→1"	""
28	2	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	33	177	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""
28	3	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	28	176	0	1	0	0	0	0	0	0	""	"s1:1→1"
28	3	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	33	177	0	1	0	0	0	0	0	0	"s1:2→1"	""
28	4	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	28	176	0	1	0	0	0	0	0	0	""	"s1:1→1"
28	4	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	33	177	0	1	0	0	0	0	0	0	"s1:2→1"	""
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+2 su(3)+3(g2+su(2))"	32	169	0	1	0	0	0	0	0	0	"s1:25→1"	""
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	28	176	1	0	0	0	0	0	0	0	""	"s1:28→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	33	176	1	0	0	0	0	0	0	0	"{s1:25→1, s1:25→2, s1:25→3, s1:25→4, s1:25→5}"	"{s1:28→1, s1:28→1, s1:28→1, s1:28→1, s1:28→1}"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	28	168	0	1	0	0	0	0	0	0	""	"s1:4→1"
28	5	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	32	168	0	1	0	0	0	0	0	0	"s1:25→1"	"s1:4→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	28	176	0	1	0	0	0	0	0	0	""	"s1:4→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	31	176	0	1	0	0	0	0	0	0	"s1:28→1"	"s1:4→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	32	176	0	1	0	0	0	0	0	0	"s1:26→1, 28→1"	"s1:4→1"
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	28	177	0	1	0	0	0	0	0	0	"s1:28→1"	""
28	6	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	33	177	0	1	0	0	0	0	0	0	"s1:26→1, 28→1"	""
28	7	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	28	176	0	1	0	0	0	0	0	0	""	"{s1:28→1, s1:4→1}"
28	7	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	32	176	0	1	0	0	0	0	0	0	"s1:27→1"	"s1:4→1"
28	7	"2 e8+2 f5+3(g2+su(2))"	"2 e8+2 f5+su(3)+3(g2+su(2))"	33	177	0	1	0	0	0	0	0	0	"s1:27→1"	""
28	8	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+2 su(3)+3(g2+su(2))"	32	169	0	1	0	0	0	0	0	0	"s1:25→1"	""
28	8	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	28	176	1	0	0	0	0	0	0	0	""	"s1:28→1"
28	8	"2 e8+2 f5+su(3)+3(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	33	176	1	0	0	0	0	0	0	0	"{s1:25→1, s1:25→2, s1:25→3, s1:25→4, s1:25→5}"	"{s1:28→1, s1:28→1, s1:28→1, s1:28→1, s1:28→1}"
28	9	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+5(g2+su(2))"	32	167	0	1	0	0	0	0	0	0	"{s1:26→1, 28→1, s1:28→1}"	"{s1:5→1, s1:5→1, s1:5→1}"
28	9	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	28	168	0	1	0	0	0	0	0	0	"s1:28→1"	""
28	9	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	33	168	0	1	0	0	0	0	0	0	"s1:26→1, 28→1"	""
28	10	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+so(8)+4(g2+su(2))"	28	148	0	0	1	0	0	0	0	0	"s1:28→1"	""
28	10	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	28	168	0	1	0	0	0	0	0	0	"{s1:1→1, s1:28→1}"	""
28	10	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	31	168	0	1	0	0	0	0	0	0	"s1:1→1, 28→1"	""
