"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
88	22	"6 e8+e7+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	92	182	1	0	0	0	0	0	0	1	5
88	22	"6 e8+e7+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+15(g2+su(2))+so(7)+2 su(2)"	92	173	2	1	0	0	0	0	0	1	2
88	22	"6 e8+e7+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+16(g2+su(2))"	92	175	1	1	0	0	0	0	0	1	5
88	22	"6 e8+e7+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+2 su(3)+15(g2+su(2))"	92	168	0	2	0	0	0	0	0	1	2
88	22	"6 e8+e7+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+su(3)+14(g2+su(2))+so(7)+2 su(2)"	92	174	1	1	0	0	0	0	0	1	8
88	22	"6 e8+e7+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+su(3)+15(g2+su(2))"	92	176	0	1	0	0	0	0	0	1	4
88	23	"6 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+8 f5+14(g2+su(2))+so(7)+2 su(2)"	88	245	0	0	0	1	0	0	1	0	2
88	23	"6 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e6+7 f5+14(g2+su(2))+so(7)+2 su(2)"	88	219	0	0	0	0	1	0	1	0	2
88	23	"6 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e7'+7 f5+14(g2+su(2))+so(7)+2 su(2)"	88	192	0	0	0	0	0	1	1	0	2
88	23	"6 e8+e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+e7'+e6+7 f5+14(g2+su(2))+so(7)+2 su(2)"	88	247	0	0	0	0	1	1	0	0	2
