"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
111	2	111	224	0	0	0	0	0	0	0	1	"s1:1→1"	""	"8 e8+e7+9 f5+18(g2+su(2))"
111	4	111	224	0	0	0	0	0	0	0	1	"s1:111→1"	""	"8 e8+e7+9 f5+18(g2+su(2))"
111	6	111	224	0	0	0	0	0	0	0	1	"s1:1→1"	""	"8 e8+e7+9 f5+18(g2+su(2))"
111	7	111	224	0	0	0	0	0	0	0	1	"s1:1→1"	""	"8 e8+e7+9 f5+18(g2+su(2))"
