"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
110	6	112	226	1	2	0	0	0	0	0	1	2
110	6	112	227	0	2	0	0	0	0	0	1	3
110	6	112	232	2	1	0	0	0	0	0	1	2
110	6	112	234	1	1	0	0	0	0	0	1	6
110	6	112	235	0	1	0	0	0	0	0	1	4
