"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
100	20	103	204	1	1	0	0	0	0	0	1
100	20	103	205	1	1	0	0	0	0	0	1
100	20	103	206	0	1	0	0	0	0	0	1
100	20	103	212	1	0	0	0	0	0	0	1
