"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
113	5	114	255	0	2	0	0	0	0	0	1
113	5	114	262	1	1	0	0	0	0	0	1
113	5	114	263	0	1	0	0	0	0	0	1
113	5	115	254	1	2	0	0	0	0	0	1
113	5	115	260	2	1	0	0	0	0	0	1
