"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
42	4	"3 e8+3 f4+su(3)+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	47	255	1	0	0	0	0	0	0	0
42	4	"3 e8+3 f4+su(3)+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	49	255	1	0	0	0	0	0	0	0
42	4	"3 e8+3 f4+su(3)+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	50	255	1	0	0	0	0	0	0	0
42	7	"3 e8+4 f4+su(3)+5(g2+su(2))"	"3 e8+4 f4+6(g2+su(2))"	48	212	1	0	0	0	0	0	0	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e6+3 f4+8(g2+su(2))"	48	168	1	1	0	0	1	0	0	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7'+3 f4+8(g2+su(2))"	76	141	1	1	0	0	0	1	0	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7'+3 f4+8(g2+su(2))"	82	141	1	1	0	0	0	1	0	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7+3 f4+8(g2+su(2))"	51	113	1	1	0	0	0	0	1	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7+3 f4+8(g2+su(2))"	52	113	1	1	0	0	0	0	1	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7'+3 f4+su(3)+7(g2+su(2))"	65	142	0	1	0	0	0	1	0	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7'+3 f4+su(3)+7(g2+su(2))"	72	142	0	1	0	0	0	1	0	0
42	9	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7+3 f4+su(3)+7(g2+su(2))"	51	114	0	1	0	0	0	0	1	0
42	12	"3 e8+4 f4+su(3)+5(g2+su(2))"	"3 e8+4 f4+6(g2+su(2))"	48	212	1	0	0	0	0	0	0	0
42	14	"3 e8+3 f4+2 su(3)+6(g2+su(2))"	"3 e8+3 f4+su(3)+7(g2+su(2))"	47	247	1	0	0	0	0	0	0	0
42	14	"3 e8+3 f4+2 su(3)+6(g2+su(2))"	"3 e8+3 f4+su(3)+7(g2+su(2))"	48	247	1	0	0	0	0	0	0	0
42	14	"3 e8+3 f4+2 su(3)+6(g2+su(2))"	"3 e8+3 f4+su(3)+7(g2+su(2))"	49	247	1	0	0	0	0	0	0	0
42	14	"3 e8+3 f4+2 su(3)+6(g2+su(2))"	"3 e8+3 f4+su(3)+7(g2+su(2))"	50	247	1	0	0	0	0	0	0	0
42	15	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	49	203	1	0	0	0	0	0	0	0
42	15	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	50	203	1	0	0	0	0	0	0	0
42	18	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))+so(7)+2 su(2)"	43	244	2	0	0	0	0	0	0	0
42	18	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+3 f4+8(g2+su(2))"	47	246	1	0	0	0	0	0	0	0
42	18	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+3 f4+8(g2+su(2))"	49	246	1	0	0	0	0	0	0	0
42	18	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+3 f4+8(g2+su(2))"	50	246	1	0	0	0	0	0	0	0
42	20	"3 e8+4 f4+su(3)+5(g2+su(2))"	"3 e8+4 f4+6(g2+su(2))"	48	212	1	0	0	0	0	0	0	0
42	22	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+3 f4+8(g2+su(2))"	47	246	1	0	0	0	0	0	0	0
42	22	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+3 f4+8(g2+su(2))"	48	246	1	0	0	0	0	0	0	0
42	22	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+e6+3 f4+8(g2+su(2))"	47	168	1	0	0	0	1	0	0	0
42	22	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+3 f4+8(g2+su(2))"	48	141	1	0	0	0	0	1	0	0
42	22	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+e7+3 f4+8(g2+su(2))"	48	113	1	0	0	0	0	0	1	0
