"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
38	5	"3 e8+2 f4+5(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	42	163	0	2	1	0	0	0	0	0	"[""s1:1->1""]"	"[""s2:38->1 / s3:32->1""]"
38	5	"3 e8+2 f4+5(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	42	183	0	3	0	0	0	0	0	0	"[""s2:1->1 / s3:1->1"",""s2:1->1 / s3:1->1""]"	"[""s1:32->1 / s3:38->1"",""s1:38->1 / s3:32->1""]"
38	5	"3 e8+2 f4+5(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	43	139	0	2	0	1	0	0	0	0	"[""s1:1->1""]"	"[""s2:38->1 / s3:32->1""]"
38	12	"2 e8+e7+3 f4+6(g2+su(2))"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	44	119	1	1	0	0	0	0	1	0	"[""s1:1->1 / s3:35->1""]"	"[""s2:38->1 / s3:40->1""]"
38	12	"2 e8+e7+3 f4+6(g2+su(2))"	"2 e8+e7+e6+3 f4+6(g2+su(2))+so(7)+2 su(2)"	43	174	1	1	0	0	1	0	0	0	"[""s1:1->1 / s3:1->1, 35->1""]"	"[""s2:38->1 / s3:40->1""]"
38	12	"2 e8+e7+3 f4+6(g2+su(2))"	"2 e8+e7+e7'+3 f4+6(g2+su(2))+so(7)+2 su(2)"	43	147	1	1	0	0	0	1	0	0	"[""s1:1->1 / s3:35->1""]"	"[""s2:38->1 / s3:40->1""]"
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+2 f4+3 su(3)+6(g2+su(2))"	42	176	0	3	0	0	0	0	0	0	"[""s1:38->1 / s2:1->1 / s3:1->1, 38->1"",""s1:38->1 / s2:1->1 / s3:1->2, 38->2""]"	"["""",""""]"
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+2 f4+so(8)+2 su(3)+6(g2+su(2))"	46	156	0	2	1	0	0	0	0	0	"[""s1:1->1 / s2:38->1 / s3:38->1"",""s1:38->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	43	163	1	1	1	0	0	0	0	0	"[""s1:1->1 / s2:38->1 / s3:1->1, 38->1"",""s1:1->1 / s2:38->1 / s3:1->1, 38->2"",""s1:38->1 / s2:1->1 / s3:1->1, 38->1"",""s1:38->1 / s2:1->1 / s3:1->2, 38->1""]"	"[""s3:40->1"",""s3:40->1"",""s3:40->1"",""s3:40->1""]"
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	44	163	1	1	1	0	0	0	0	0	"[""s1:1->1 / s2:38->1 / s3:1->1, 38->3"",""s1:38->1 / s2:1->1 / s3:1->3, 38->1""]"	"[""s3:40->1"",""s3:40->1""]"
