"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
38	3	"3 e8+2 f4+su(3)+5(g2+su(2))"	"3 e8+2 f4+6(g2+su(2))"	44	200	1	0	0	0	0	0	0	0
38	7	"3 e8+2 f4+su(3)+5(g2+su(2))"	"3 e8+2 f4+6(g2+su(2))"	44	200	1	0	0	0	0	0	0	0
38	10	"3 e8+2 f4+su(3)+5(g2+su(2))"	"3 e8+2 f4+6(g2+su(2))"	44	200	1	0	0	0	0	0	0	0
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	46	163	1	1	1	0	0	0	0	0
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	73	139	1	1	0	1	0	0	0	0
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	80	139	1	1	0	1	0	0	0	0
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+3 f4+su(3)+6(g2+su(2))"	62	140	0	1	0	1	0	0	0	0
38	13	"3 e8+2 f4+6(g2+su(2))"	"3 e8+3 f4+su(3)+6(g2+su(2))"	69	140	0	1	0	1	0	0	0	0
38	17	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	44	119	1	0	0	0	0	0	1	0
38	17	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	43	252	1	0	0	0	0	0	0	0
38	17	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+3 f4+6(g2+su(2))+so(7)+2 su(2)"	42	174	1	0	0	0	1	0	0	0
38	17	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+3 f4+6(g2+su(2))+so(7)+2 su(2)"	46	174	1	0	0	0	1	0	0	0
38	17	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e7'+3 f4+6(g2+su(2))+so(7)+2 su(2)"	43	147	1	0	0	0	0	1	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	42	184	0	1	0	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+7(g2+su(2))"	43	191	1	0	0	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+7(g2+su(2))"	44	191	1	0	0	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	43	163	1	0	1	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	47	163	1	0	1	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	42	181	2	1	0	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	42	183	1	1	0	0	0	0	0	0
38	18	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	44	139	1	0	0	1	0	0	0	0
38	21	"2 e8+e7+3 f4+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	47	119	1	1	0	0	0	0	1	0
38	21	"2 e8+e7+3 f4+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	48	119	1	1	0	0	0	0	1	0
38	21	"2 e8+e7+3 f4+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+3 f4+6(g2+su(2))+so(7)+2 su(2)"	42	174	1	1	0	0	1	0	0	0
38	31	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	"2 e8+e7+e6+3 f4+2 su(3)+6(g2+su(2))"	43	169	1	1	0	0	0	0	1	0
38	31	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	"3 e8+e6+3 f4+2 su(3)+6(g2+su(2))"	47	54	1	1	0	0	0	0	0	1
38	31	"2 e8+e6+3 f4+2 su(3)+5(g2+su(2))"	"3 e8+e6+3 f4+3 su(3)+5(g2+su(2))"	47	55	0	1	0	0	0	0	0	1
38	36	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	"2 e8+e7+3 f4+7(g2+su(2))"	43	254	1	0	0	0	0	0	0	0
38	36	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	"2 e8+e7+3 f4+7(g2+su(2))"	46	254	1	0	0	0	0	0	0	0
38	36	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	43	253	1	0	0	0	0	0	0	0
38	36	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	46	253	1	0	0	0	0	0	0	0
38	37	"2 e8+e7+4 f4+su(3)+5(g2+su(2))"	"2 e8+e7+4 f4+6(g2+su(2))"	44	211	1	0	0	0	0	0	0	0
38	41	"2 e8+e7+4 f4+su(3)+5(g2+su(2))"	"2 e8+e7+4 f4+6(g2+su(2))"	44	211	1	0	0	0	0	0	0	0
38	44	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+8(g2+su(2))"	42	182	2	0	0	0	0	0	0	0
38	44	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	42	181	2	0	0	0	0	0	0	0
38	44	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	42	183	1	0	0	0	0	0	0	0
38	44	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	43	183	1	0	0	0	0	0	0	0
38	44	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	44	183	1	0	0	0	0	0	0	0
38	45	"3 e8+2 f4+su(3)+5(g2+su(2))"	"3 e8+2 f4+6(g2+su(2))"	44	200	1	0	0	0	0	0	0	0
38	46	"2 e8+e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+3 f4+5(g2+su(2))+2(so(7)+2 su(2))"	43	250	1	0	0	0	0	0	0	0
