"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+su(3)+6(g2+su(2))"	39	167	1	1	0	0	0	1	0	0	"[""s1:1->1 / s2:31->1""]"	"[""s3:34->1""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	39	139	1	1	0	0	0	0	1	0	"[""s1:1->1 / s2:31->1""]"	"[""s3:34->1""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+su(3)+6(g2+su(2))"	43	24	1	1	0	0	0	0	0	1	"[""s1:1->1 / s2:31->1""]"	"[""s3:34->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+2 su(3)+5(g2+su(2))"	38	168	0	2	0	0	0	1	0	0	"[""s1:1->1 / s2:34->1 / s3:32->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+2 su(3)+5(g2+su(2))"	39	140	0	2	0	0	0	0	1	0	"[""s1:1->1 / s2:34->1 / s3:32->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	175	1	1	0	0	0	1	0	0	"[""s1:1->1 / s2:32->1 / s3:1->1, 34->2"",""s1:1->1 / s2:32->1 / s3:1->1, 34->3"",""s1:1->1 / s2:32->1 / s3:1->1, 34->4"",""s1:1->1 / s2:34->1 / s3:1->1, 32->2"",""s1:1->1 / s2:34->1 / s3:1->1, 32->3"",""s1:1->1 / s2:34->1 / s3:1->1, 32->4""]"	"[""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	40	175	1	1	0	0	0	1	0	0	"[""s1:1->1 / s2:32->1 / s3:1->1, 34->1"",""s1:1->1 / s2:34->1 / s3:1->1, 32->1""]"	"[""s3:36->1"",""s3:36->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	147	1	1	0	0	0	0	1	0	"[""s1:1->1 / s2:32->1 / s3:1->1, 34->2"",""s1:1->1 / s2:32->1 / s3:1->1, 34->3"",""s1:1->1 / s2:32->1 / s3:1->1, 34->4"",""s1:1->1 / s2:32->1 / s3:34->1"",""s1:1->1 / s2:34->1 / s3:1->1, 32->2"",""s1:1->1 / s2:34->1 / s3:1->1, 32->3"",""s1:1->1 / s2:34->1 / s3:1->1, 32->4"",""s1:1->1 / s2:34->1 / s3:32->1""]"	"[""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	41	147	1	1	0	0	0	0	1	0	"[""s1:1->1 / s2:32->1 / s3:1->1, 34->1"",""s1:1->1 / s2:34->1 / s3:1->1, 32->1""]"	"[""s3:36->1"",""s3:36->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	43	147	1	1	0	0	0	0	1	0	"[""s1:1->1 / s2:32->1 / s3:34->2"",""s1:1->1 / s2:34->1 / s3:32->2""]"	"[""s3:36->1"",""s3:36->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	59	147	1	1	0	0	0	0	1	0	"[""s1:1->1 / s2:32->1 / s3:34->3"",""s1:1->1 / s2:34->1 / s3:32->3""]"	"[""s3:36->1"",""s3:36->1""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"3 e8+3 f4+2 su(3)+5(g2+su(2))"	43	25	0	2	0	0	0	0	0	1	"[""s1:1->1 / s2:34->1 / s3:32->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"3 e8+3 f4+6(g2+su(2))"	43	32	1	1	0	0	0	0	0	1	"[""s1:1->1 / s2:32->1 / s3:34->1"",""s1:1->1 / s2:32->1 / s3:34->2"",""s1:1->1 / s2:32->1 / s3:34->3"",""s1:1->1 / s2:32->1 / s3:34->4"",""s1:1->1 / s2:32->1 / s3:34->5"",""s1:1->1 / s2:34->1 / s3:32->1"",""s1:1->1 / s2:34->1 / s3:32->2"",""s1:1->1 / s2:34->1 / s3:32->3"",""s1:1->1 / s2:34->1 / s3:32->4"",""s1:1->1 / s2:34->1 / s3:32->5""]"	"[""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1"",""s3:36->1""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+5(g2+su(2))+so(7)+2 su(2)"	38	173	1	1	0	0	0	1	0	0	"[""s1:1->1 / s3:1->1, 33->1"",""s1:1->1 / s3:1->1, 33->2""]"	"[""s2:34->1 / s3:36->1"",""s2:34->1 / s3:36->1""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+5(g2+su(2))+so(7)+2 su(2)"	39	173	1	1	0	0	0	1	0	0	"[""s1:1->1 / s3:1->1, 33->3""]"	"[""s2:34->1 / s3:36->1""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+5(g2+su(2))+so(7)+2 su(2)"	39	145	1	1	0	0	0	0	1	0	"[""s1:1->1 / s3:1->1, 33->1"",""s1:1->1 / s3:1->1, 33->2"",""s1:1->1 / s3:1->1, 33->3""]"	"[""s2:34->1 / s3:36->1"",""s2:34->1 / s3:36->1"",""s2:34->1 / s3:36->1""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+5(g2+su(2))+so(7)+2 su(2)"	41	145	1	1	0	0	0	0	1	0	"[""s1:1->1 / s3:33->1""]"	"[""s2:34->1 / s3:36->1""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+5(g2+su(2))+so(7)+2 su(2)"	43	145	1	1	0	0	0	0	1	0	"[""s1:1->1 / s3:33->2"",""s1:1->1 / s3:33->3""]"	"[""s2:34->1 / s3:36->1"",""s2:34->1 / s3:36->1""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"3 e8+3 f4+5(g2+su(2))+so(7)+2 su(2)"	43	30	1	1	0	0	0	0	0	1	"[""s1:1->1 / s3:33->1"",""s1:1->1 / s3:33->2"",""s1:1->1 / s3:33->3""]"	"[""s2:34->1 / s3:36->1"",""s2:34->1 / s3:36->1"",""s2:34->1 / s3:36->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+5 f4+6(g2+su(2))"	38	176	1	0	0	2	0	0	0	0	"[""s1:34->1 / s2:1->1 / s3:34->1""]"	"[""s3:2->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+so(8)+6(g2+su(2))"	38	174	1	0	1	0	1	0	0	0	"[""s1:34->1 / s2:1->1 / s3:1->1, 34->1""]"	"[""s3:2->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+so(8)+6(g2+su(2))"	39	174	1	0	1	0	1	0	0	0	"[""s1:34->1 / s2:1->1 / s3:34->1""]"	"[""s3:2->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+su(3)+6(g2+su(2))"	37	194	1	1	0	0	1	0	0	0	"[""s1:34->1 / s2:1->1 / s3:1->1, 34->1""]"	"[""s3:2->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+4 f4+6(g2+su(2))"	39	150	1	0	0	1	1	0	0	0	"[""s1:34->1 / s2:1->1 / s3:34->1""]"	"[""s3:2->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+4 f4+6(g2+su(2))"	43	150	1	0	0	1	1	0	0	0	"[""s1:34->1 / s2:1->1""]"	"[""s3:2->1""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+3 su(3)+5(g2+su(2))"	42	160	0	2	0	0	0	1	0	0	"[""s1:34->1 / s2:1->1 / s3:1->1""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+3 su(3)+5(g2+su(2))"	40	132	0	2	0	0	0	0	1	0	"[""s1:34->1 / s2:1->1 / s3:1->1""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+3 su(3)+5(g2+su(2))"	46	132	0	2	0	0	0	0	1	0	"[""s1:34->1 / s2:1->1 / s3:1->2""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+3 su(3)+5(g2+su(2))"	53	132	0	2	0	0	0	0	1	0	"[""s1:34->1 / s2:1->1 / s3:1->3""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+so(8)+2 su(3)+5(g2+su(2))"	43	140	0	1	1	0	0	1	0	0	"[""s1:34->1 / s2:1->1 / s3:1->1""]"	"[""""]"
