"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+2 su(3)+5(g2+su(2))"	34	273	0	1	0	0	0	0	0	0	"[""s1:1->1"",""s1:1->1, 31->1"",""s1:1->2, 31->1""]"	"["""","""",""""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+so(8)+su(3)+5(g2+su(2))"	34	253	0	0	1	0	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	34	229	0	0	0	1	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	34	203	0	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+su(3)+5(g2+su(2))"	34	176	0	0	0	0	0	1	0	0	"[""s1:1->1""]"	"[""""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+5(g2+su(2))"	34	148	0	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""""]"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+su(3)+5(g2+su(2))"	34	33	0	0	0	0	0	0	0	1	"[""s1:1->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+3 f4+so(8)+5(g2+su(2))"	34	261	0	0	1	0	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	34	237	0	0	0	1	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+5(g2+su(2))"	34	211	0	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+5(g2+su(2))"	34	184	0	0	0	0	0	1	0	0	"[""s1:1->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+5(g2+su(2))"	34	156	0	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""""]"
34	2	"2 e8+3 f4+5(g2+su(2))"	"3 e8+3 f4+5(g2+su(2))"	34	41	0	0	0	0	0	0	0	1	"[""s1:1->1""]"	"[""""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+3 f4+so(8)+5(g2+su(2))"	34	261	0	0	1	0	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	34	237	0	0	0	1	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+5(g2+su(2))"	34	211	0	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+5(g2+su(2))"	34	184	0	0	0	0	0	1	0	0	"[""s1:1->1""]"	"[""""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+5(g2+su(2))"	34	156	0	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""""]"
34	3	"2 e8+3 f4+5(g2+su(2))"	"3 e8+3 f4+5(g2+su(2))"	34	41	0	0	0	0	0	0	0	1	"[""s1:1->1""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+2 su(3)+5(g2+su(2))"	34	273	0	1	0	0	0	0	0	0	"[""s1:1->1"",""s1:34->1""]"	"["""",""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+so(8)+su(3)+5(g2+su(2))"	34	253	0	0	1	0	0	0	0	0	"[""s1:1->1"",""s1:1->1, 34->1"",""s1:34->1""]"	"["""","""",""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	34	229	0	0	0	1	0	0	0	0	"[""s1:1->1"",""s1:34->1""]"	"["""",""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	35	229	0	0	0	1	0	0	0	0	"[""s1:1->1, 34->1""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	34	203	0	0	0	0	1	0	0	0	"[""s1:1->1"",""s1:34->1""]"	"["""",""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	36	203	0	0	0	0	1	0	0	0	"[""s1:1->1, 34->1""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+su(3)+5(g2+su(2))"	34	176	0	0	0	0	0	1	0	0	"[""s1:34->1""]"	"[""""]"
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+5(g2+su(2))"	34	148	0	0	0	0	0	0	1	0	"[""s1:34->1""]"	"[""""]"
34	5	"2 e8+3 f4+6(g2+su(2))"	"2 e8+3 f4+so(8)+6(g2+su(2))"	34	252	0	0	1	0	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	5	"2 e8+3 f4+6(g2+su(2))"	"2 e8+3 f4+su(3)+6(g2+su(2))"	34	272	0	1	0	0	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	5	"2 e8+3 f4+6(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	34	228	0	0	0	1	0	0	0	0	"[""s1:1->1""]"	"[""""]"
34	5	"2 e8+3 f4+6(g2+su(2))"	"2 e8+e6+3 f4+6(g2+su(2))"	34	202	0	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""""]"
