"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+2 su(3)+5(g2+su(2))"	34	273	0	1	0	0	0	0	0	0	3
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+su(3)+6(g2+su(2))"	34	272	1	1	0	0	0	0	0	0	2
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	175	1	0	0	0	0	1	0	0	4
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	147	1	0	0	0	0	0	1	0	9
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+6(g2+su(2))"	43	32	1	0	0	0	0	0	0	1	4
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	34	229	0	1	0	1	0	0	0	0	2
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	35	203	0	1	0	0	1	0	0	0	2
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	175	1	1	0	0	0	1	0	0	6
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	40	175	1	1	0	0	0	1	0	0	2
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	147	1	1	0	0	0	0	1	0	8
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	41	147	1	1	0	0	0	0	1	0	2
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	43	147	1	1	0	0	0	0	1	0	2
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	59	147	1	1	0	0	0	0	1	0	2
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+su(3)+5(g2+su(2))"	36	176	0	1	0	0	0	1	0	0	2
