"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	175	1	0	0	0	0	1	0	0
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	147	1	0	0	0	0	0	1	0
34	1	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+6(g2+su(2))"	43	32	1	0	0	0	0	0	0	1
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7'+3 f4+6(g2+su(2))"	38	175	1	1	0	0	0	1	0	0
34	2	"2 e8+3 f4+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	147	1	1	0	0	0	0	1	0
34	2	"2 e8+3 f4+5(g2+su(2))"	"3 e8+3 f4+6(g2+su(2))"	43	32	1	1	0	0	0	0	0	1
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+2 su(3)+5(g2+su(2))"	59	140	0	1	0	0	0	0	1	0
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+2 su(3)+5(g2+su(2))"	68	140	0	1	0	0	0	0	1	0
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	45	147	1	0	0	0	0	0	1	0
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	47	147	1	0	0	0	0	0	1	0
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	47	139	1	1	0	0	0	0	1	0
34	4	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	48	139	1	1	0	0	0	0	1	0
