"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
15	1	"2 f4+su(3)+2(g2+su(2))"	"2 e6+2 f4+3(g2+su(2))"	20	148	1	0	0	0	2	0	0	0	9
15	1	"2 f4+su(3)+2(g2+su(2))"	"2 e6+2 f4+3(g2+su(2))"	21	148	1	0	0	0	2	0	0	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"2 e6+2 f4+3(g2+su(2))"	28	148	1	0	0	0	2	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"2 e7'+2 f4+3(g2+su(2))"	22	94	1	0	0	0	0	2	0	0	3
15	1	"2 f4+su(3)+2(g2+su(2))"	"2 e7+2 f4+3(g2+su(2))"	23	38	1	0	0	0	0	0	2	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"2 e7+2 f4+3(g2+su(2))"	24	38	1	0	0	0	0	0	2	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"3 f4+so(8)+su(3)+2(g2+su(2))"	15	225	0	0	1	1	0	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"3 f4+su(3)+2(g2+su(2))"	15	253	0	0	0	1	0	0	0	0	3
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+2 f4+2 su(3)+2(g2+su(2))"	15	219	0	1	0	0	1	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+2 f4+so(8)+su(3)+2(g2+su(2))"	16	199	0	0	1	0	1	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+2 f4+su(3)+2(g2+su(2))"	15	227	0	0	0	0	1	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+3 f4+2 su(3)+2(g2+su(2))"	19	167	0	1	0	1	1	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+3 f4+3(g2+su(2))"	19	174	1	0	0	1	1	0	0	0	12
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+3 f4+3(g2+su(2))"	20	174	1	0	0	1	1	0	0	0	8
15	1	"2 f4+su(3)+2(g2+su(2))"	"e6+3 f4+su(3)+2(g2+su(2))"	17	175	0	0	0	1	1	0	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+2 so(8)+su(3)+2(g2+su(2))"	24	116	0	0	2	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	16	192	0	1	0	0	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+2 su(3)+2(g2+su(2))"	17	164	0	1	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+2 su(3)+3(g2+su(2))"	23	155	1	2	0	0	0	0	1	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+2 su(3)+3(g2+su(2))"	24	155	1	2	0	0	0	0	1	0	6
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+2 su(3)+3(g2+su(2))"	26	155	1	2	0	0	0	0	1	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	19	171	1	0	0	0	0	0	1	0	16
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	20	171	1	0	0	0	0	0	1	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	21	171	1	0	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	22	171	1	0	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+3(g2+su(2))"	23	171	1	0	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+3 su(3)+2(g2+su(2))"	23	156	0	2	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+so(8)+2 su(3)+2(g2+su(2))"	24	136	0	1	1	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+so(8)+3(g2+su(2))"	19	171	1	0	1	0	0	1	0	0	8
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+so(8)+3(g2+su(2))"	20	171	1	0	1	0	0	1	0	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+so(8)+3(g2+su(2))"	21	171	1	0	1	0	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+so(8)+3(g2+su(2))"	20	143	1	0	1	0	0	0	1	0	12
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+so(8)+3(g2+su(2))"	21	143	1	0	1	0	0	0	1	0	6
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+so(8)+su(3)+2(g2+su(2))"	17	172	0	0	1	0	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+so(8)+su(3)+2(g2+su(2))"	18	144	0	0	1	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+so(8)+su(3)+3(g2+su(2))"	24	135	1	1	1	0	0	0	1	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+so(8)+su(3)+3(g2+su(2))"	29	135	1	1	1	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+su(3)+2(g2+su(2))"	15	200	0	0	0	0	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+su(3)+2(g2+su(2))"	15	172	0	0	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+2 f4+su(3)+3(g2+su(2))"	18	191	1	1	0	0	0	1	0	0	6
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+su(3)+3(g2+su(2))"	19	163	1	1	0	0	0	0	1	0	12
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+su(3)+3(g2+su(2))"	20	163	1	1	0	0	0	0	1	0	10
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+2 f4+su(3)+3(g2+su(2))"	21	163	1	1	0	0	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+3 f4+2 su(3)+2(g2+su(2))"	25	112	0	1	0	1	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+3 f4+3(g2+su(2))"	20	147	1	0	0	1	0	1	0	0	10
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+3 f4+3(g2+su(2))"	21	147	1	0	0	1	0	1	0	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+3 f4+3(g2+su(2))"	22	147	1	0	0	1	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+3 f4+3(g2+su(2))"	26	147	1	0	0	1	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+3 f4+3(g2+su(2))"	63	147	1	0	0	1	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+3 f4+3(g2+su(2))"	21	119	1	0	0	1	0	0	1	0	14
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+3 f4+3(g2+su(2))"	22	119	1	0	0	1	0	0	1	0	6
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+3 f4+su(3)+2(g2+su(2))"	18	148	0	0	0	1	0	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+3 f4+su(3)+2(g2+su(2))"	19	120	0	0	0	1	0	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+e6+2 f4+2 su(3)+2(g2+su(2))"	25	86	0	1	0	0	1	0	1	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+e6+2 f4+3(g2+su(2))"	21	121	1	0	0	0	1	1	0	0	12
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+e6+2 f4+3(g2+su(2))"	22	121	1	0	0	0	1	1	0	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+e6+2 f4+3(g2+su(2))"	23	121	1	0	0	0	1	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+e6+2 f4+3(g2+su(2))"	26	121	1	0	0	0	1	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+e6+2 f4+3(g2+su(2))"	22	93	1	0	0	0	1	0	1	0	16
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+e6+2 f4+3(g2+su(2))"	23	93	1	0	0	0	1	0	1	0	4
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7'+e6+2 f4+su(3)+2(g2+su(2))"	19	122	0	0	0	0	1	1	0	0	2
15	1	"2 f4+su(3)+2(g2+su(2))"	"e7+e6+2 f4+su(3)+2(g2+su(2))"	20	94	0	0	0	0	1	0	1	0	2
