"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
15	1	"2 f4+su(3)+2(g2+su(2))"	"e8+2 f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	38	2	2	0	0	0	0	0	1	"[""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->2"",""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->2"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->2"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->2""]"	"[""s4:17->1 / s5:17->1"",""s4:18->1 / s5:18->1"",""s4:17->1 / s5:17->1"",""s4:18->1 / s5:18->1"",""s4:17->1 / s5:17->1"",""s4:18->1 / s5:18->1"",""s4:17->1 / s5:17->1"",""s4:18->1 / s5:18->1""]"
15	1	"2 f4+su(3)+2(g2+su(2))"	"e8+2 f4+3 su(3)+3(g2+su(2))"	25	32	1	3	0	0	0	0	0	1	"[""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1""]"	"[""s5:17->1"",""s5:18->1"",""s5:19->1"",""s5:17->1"",""s5:18->1"",""s5:19->1""]"
15	1	"2 f4+su(3)+2(g2+su(2))"	"e8+2 f4+5 su(3)+2(g2+su(2))"	25	25	0	4	0	0	0	0	0	1	"[""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1""]"	"["""",""""]"
15	1	"2 f4+su(3)+2(g2+su(2))"	"e8+2 f4+su(3)+4(g2+su(2))"	25	39	2	2	0	0	0	0	0	1	"[""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:15->1 / s2:1->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1""]"	"[""s4:17->1 / s5:18->1"",""s4:18->1 / s5:17->1"",""s4:17->1 / s5:18->1"",""s4:18->1 / s5:17->1""]"
15	2	"e7+f4+3(g2+su(2))"	"2 e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	26	77	3	1	0	0	0	0	1	0	"[""s1:15->1 / s2:1->1 / s3:5->1 / s5:1->1""]"	"[""s3:17->1 / s4:2->1 / s5:17->1""]"
15	10	"e8+2(g2+su(2))"	"e8+2 su(3)+4(g2+su(2))"	21	135	1	4	0	0	0	0	0	0	"[""s1:15->1 / s3:1->1 / s4:1->1, 15->1 / s5:15->1"",""s1:15->1 / s3:1->1 / s4:1->1, 15->1 / s5:1->1""]"	"[""s2:6->1 / s5:18->1"",""s2:6->1 / s5:16->1""]"
15	10	"e8+2(g2+su(2))"	"e8+5(g2+su(2))"	20	142	2	3	0	0	0	0	0	0	"[""s1:15->1 / s3:1->1 / s4:1->1, 15->1 / s5:1->1, 15->1"",""s1:15->1 / s3:1->1 / s4:1->1, 15->1 / s5:1->1, 15->1""]"	"[""s2:6->1 / s4:16->1 / s5:18->1"",""s2:6->1 / s4:18->1 / s5:16->1""]"
15	10	"e8+2(g2+su(2))"	"e8+5(g2+su(2))"	21	142	2	3	0	0	0	0	0	0	"[""s1:15->1 / s3:1->1 / s4:15->1 / s5:1->1, 15->1"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->1, 15->1""]"	"[""s2:6->1 / s4:18->1 / s5:16->1"",""s2:6->1 / s4:16->1 / s5:18->1""]"
15	10	"e8+2(g2+su(2))"	"e8+su(3)+3(g2+su(2))+so(7)+2 su(2)"	20	141	2	3	0	0	0	0	0	0	"[""s1:15->1 / s3:1->1 / s4:15->1 / s5:1->1, 15->1"",""s1:15->1 / s3:1->1 / s4:15->1 / s5:1->2, 15->2"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->1, 15->1"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->2, 15->2""]"	"[""s2:6->1 / s4:18->1 / s5:18->1"",""s2:6->1 / s4:18->1 / s5:18->1"",""s2:6->1 / s4:16->1 / s5:16->1"",""s2:6->1 / s4:16->1 / s5:16->1""]"
15	10	"e8+2(g2+su(2))"	"e8+su(3)+3(g2+su(2))+so(7)+2 su(2)"	21	141	2	3	0	0	0	0	0	0	"[""s1:15->1 / s3:1->1 / s4:15->1 / s5:1->1, 15->2"",""s1:15->1 / s3:1->1 / s4:15->1 / s5:1->2, 15->3"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->2, 15->1"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->3, 15->2""]"	"[""s2:6->1 / s4:18->1 / s5:18->1"",""s2:6->1 / s4:18->1 / s5:18->1"",""s2:6->1 / s4:16->1 / s5:16->1"",""s2:6->1 / s4:16->1 / s5:16->1""]"
15	10	"e8+2(g2+su(2))"	"e8+su(3)+3(g2+su(2))+so(7)+2 su(2)"	24	141	2	3	0	0	0	0	0	0	"[""s1:15->1 / s3:1->1 / s4:15->1 / s5:15->1"",""s1:15->1 / s3:1->1 / s4:15->1 / s5:1->1, 15->3"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:15->1 / s3:1->1 / s4:1->1 / s5:1->3, 15->1""]"	"[""s2:6->1 / s4:18->1 / s5:18->1"",""s2:6->1 / s4:18->1 / s5:18->1"",""s2:6->1 / s4:16->1 / s5:16->1"",""s2:6->1 / s4:16->1 / s5:16->1""]"
15	11	"e8+su(3)+2(g2+su(2))"	"e8+2 su(3)+3(g2+su(2))+so(7)+2 su(2)"	25	133	2	3	0	0	0	0	0	0	"[""s2:1->1 / s3:1->1 / s5:1->1""]"	"[""s1:6->1 / s4:15->1 / s5:15->1""]"
15	11	"e8+su(3)+2(g2+su(2))"	"e8+4(g2+su(2))+so(7)+2 su(2)"	20	140	3	2	0	0	0	0	0	0	"[""s2:1->1 / s4:1->1 / s5:1->1, 14->1"",""s2:1->1 / s5:1->1, 14->1"",""s2:1->1 / s5:1->1, 14->2"",""s2:1->1 / s5:1->2, 14->2"",""s2:1->1 / s5:1->3, 14->2""]"	"[""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1"",""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1"",""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1"",""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1"",""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1""]"
15	11	"e8+su(3)+2(g2+su(2))"	"e8+4(g2+su(2))+so(7)+2 su(2)"	21	140	3	2	0	0	0	0	0	0	"[""s2:1->1 / s4:14->1 / s5:14->1"",""s2:1->1 / s5:14->1""]"	"[""s1:6->1 / s3:15->1 / s4:17->1 / s5:17->1"",""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1""]"
15	11	"e8+su(3)+2(g2+su(2))"	"e8+4(g2+su(2))+so(7)+2 su(2)"	22	140	3	2	0	0	0	0	0	0	"[""s2:1->1 / s5:14->2""]"	"[""s1:6->1 / s3:15->1 / s4:15->1 / s5:17->1""]"
15	30	"e6+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+f4+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	35	125	2	2	0	0	0	0	1	0	"[""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1""]"	"[""s4:17->1 / s5:17->1"",""s4:18->1 / s5:18->1""]"
15	30	"e6+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+f4+2 su(3)+g2+su(2)+2(so(7)+2 su(2))"	46	125	2	2	0	0	0	0	1	0	"[""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->2"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->2""]"	"[""s4:17->1 / s5:17->1"",""s4:18->1 / s5:18->1""]"
15	30	"e6+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+e6+f4+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	119	1	3	0	0	0	0	1	0	"[""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1"",""s1:1->1 / s2:15->1 / s3:15->1 / s4:15->1 / s5:15->1""]"	"[""s5:17->1"",""s5:18->1"",""s5:19->1""]"
