"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
15	1	19	273	0	4	0	0	0	0	0	0	"{s1:15→1 / s2:1→1, 15→1 / s3:1→1, 15→1 / s4:1→1, 15→1, s1:1→1, 15→1 / s2:1→1, 15→1 / s3:1→1, 15→1 / s4:1→1, 15→1}"	""
15	1	23	155	1	2	0	0	0	0	1	0	"{s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3, s1:1→1 / s2:15→1 / s3:15→1 / s4:1→1, 15→4}"	"{s4:8→1, s4:18→1}"
15	1	24	33	0	3	0	0	0	0	0	1	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	""
15	1	24	40	1	2	0	0	0	0	0	1	"{s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→1, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→1, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→2, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→3, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→3 / s4:15→1}"	"{s4:18→1, s4:18→1, s4:18→1, s4:18→1, s4:18→1, s4:17→1, s4:18→1, s4:17→1, s4:17→1, s4:17→1, s4:17→1}"
15	1	24	46	2	1	0	0	0	0	0	1	"{s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→2, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→3, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→3 / s4:15→3, s1:1→1 / s2:15→1 / s3:15→3 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→3 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→4 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→4 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→5 / s4:15→5, s1:1→1 / s2:15→2 / s3:15→1 / s4:15→1}"	"{s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1}"
15	1	24	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:1→1, 15→3"	"s4:18→1"
15	1	24	273	0	4	0	0	0	0	0	0	"s1:15→1 / s2:15→1 / s3:15→1 / s4:15→1"	""
15	1	25	13	0	2	1	0	0	0	0	1	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	""
15	1	25	20	1	1	1	0	0	0	0	1	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	"s4:18→1"
15	1	25	33	0	3	0	0	0	0	0	1	"{s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2, s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3}"	""
15	1	30	216	2	1	0	0	1	0	0	0	"s1:1→1 / s2:15→1 / s3:1→1, 15→2 / s4:1→1, 15→2"	"s3:17→1 / s4:17→1"
15	1	38	128	0	2	1	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	""
15	1	40	148	0	3	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	""
15	1	81	135	1	1	1	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	"s4:18→1"
15	1	83	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	"s4:18→1"
15	1	94	148	0	3	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2"	""
15	1	104	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2"	"s4:8→1"
15	1	109	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→1"	"s4:17→1"
15	1	112	161	2	1	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→1"	"s3:17→1 / s4:17→1"
15	1	116	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→1"	"s4:18→1"
15	1	120	148	0	3	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3"	""
15	1	121	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2"	"s4:18→1"
15	1	124	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→3 / s4:15→1"	"s4:17→1"
15	1	127	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→2"	"s4:17→1"
15	1	129	161	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:15→1 / s3:15→1 / s4:15→2, s1:1→1 / s2:15→2 / s3:15→1 / s4:15→1}"	"{s3:17→1 / s4:17→1, s3:17→1 / s4:17→1}"
15	1	133	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3"	"s4:18→1"
15	1	135	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→3"	"s4:17→1"
15	1	136	161	2	1	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→2"	"s3:17→1 / s4:17→1"
15	1	137	161	2	1	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3"	"s3:17→1 / s4:17→1"
15	1	139	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→4"	"s4:18→1"
15	1	139	161	2	1	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→3"	"s3:17→1 / s4:17→1"
15	1	140	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→2 / s4:15→4"	"s4:17→1"
15	1	141	161	2	1	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→4"	"s3:17→1 / s4:17→1"
15	1	142	155	1	2	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→5"	"s4:18→1"
15	1	142	161	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:15→1 / s3:15→2 / s4:15→4, s1:1→1 / s2:15→1 / s3:15→3 / s4:15→3}"	"{s3:17→1 / s4:17→1, s3:17→1 / s4:17→1}"
15	1	143	161	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:15→1 / s3:15→1 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→2 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→3 / s4:15→4}"	"{s3:17→1 / s4:17→1, s3:17→1 / s4:17→1, s3:17→1 / s4:17→1}"
15	1	144	161	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:15→1 / s3:15→3 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→4 / s4:15→4}"	"{s3:17→1 / s4:17→1, s3:17→1 / s4:17→1}"
15	1	145	161	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:15→1 / s3:15→4 / s4:15→5, s1:1→1 / s2:15→1 / s3:15→5 / s4:15→5}"	"{s3:17→1 / s4:17→1, s3:17→1 / s4:17→1}"
15	1	148	216	2	1	0	0	1	0	0	0	"s1:1→1 / s2:15→1 / s3:1→1, 15→3 / s4:1→1, 15→3"	"s3:17→1 / s4:17→1"
15	1	153	183	1	2	0	0	0	1	0	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:1→1, 15→4"	"s4:18→1"
15	1	159	183	1	2	0	0	0	1	0	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→3"	"s4:8→1"
15	1	161	162	2	1	0	0	0	0	1	0	"s1:1→1 / s2:15→1 / s3:15→1 / s4:15→5"	"s3:17→1 / s4:8→1"
15	2	18	184	2	1	1	0	0	0	0	0	"s1:1→1 / s2:15→1 / s3:5→1 / s4:15→1"	"s3:17→1 / s4:2→1"
15	2	18	197	1	3	0	0	0	0	0	0	"s1:15→1 / s2:1→1 / s3:1→1, 15→1 / s4:5→1, 15→1"	"s4:2→1"
15	2	18	198	1	3	0	0	0	0	0	0	"{s1:15→1 / s2:1→1 / s3:1→1, 15→1 / s4:1→1, 5→1, 15→1, s1:15→1 / s2:1→1 / s3:1→1, 15→1 / s4:5→1}"	"{s4:16→1, s4:16→1}"
15	2	18	204	2	2	0	0	0	0	0	0	"{s1:15→1 / s2:1→1, 15→1 / s3:1→1 / s4:1→1, 5→1, 15→2, s1:15→1 / s2:1→1, 15→1 / s3:1→1 / s4:1→2, 5→1, 15→2, s1:15→1 / s2:1→1, 15→1 / s3:5→1, 15→1 / s4:1→1, s1:15→1 / s2:1→1, 15→1 / s3:5→1 / s4:1→1}"	"{s3:16→1 / s4:2→1, s3:16→1 / s4:16→1, s3:2→1 / s4:16→1, s3:16→1 / s4:16→1}"
15	2	18	210	3	1	0	0	0	0	0	0	"s1:15→1 / s3:1→2, 15→1 / s4:1→2, 15→1"	"s2:2→1 / s3:16→1 / s4:16→1"
