"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
44	10	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+3 su(3)+7(g2+su(2))"	54	159	1	2	0	0	1	0	0	0	"[""s1:1->1 / s2:44->1 / s3:44->1"",""s1:44->1 / s2:1->1 / s3:1->1""]"	"[""s4:43->1"",""s4:2->1""]"
44	34	"3 e8+e7+3 f4+7(g2+su(2))"	"3 e8+e7+3 f4+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	153	1	3	0	0	0	0	0	0	"[""s2:1->1 / s3:1->1 / s4:1->1""]"	"[""s1:44->1 / s4:45->1""]"
44	53	"2 e8+2 e7+3 f4+7(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+e7'+3 f4+2 su(3)+6(g2+su(2))+2(so(7)+2 su(2))"	54	161	1	2	0	0	0	1	0	0	"[""s1:44->1 / s2:1->1 / s3:1->1""]"	"[""s4:2->1""]"
44	53	"2 e8+2 e7+3 f4+7(g2+su(2))+so(7)+2 su(2)"	"2 e8+3 e7+3 f4+2 su(3)+6(g2+su(2))+2(so(7)+2 su(2))"	51	133	1	2	0	0	0	0	1	0	"[""s1:44->1 / s2:1->1 / s3:1->1""]"	"[""s4:2->1""]"
44	53	"2 e8+2 e7+3 f4+7(g2+su(2))+so(7)+2 su(2)"	"2 e8+3 e7+3 f4+7(g2+su(2))+2(so(7)+2 su(2))"	53	140	2	1	0	0	0	0	1	0	"[""s1:44->1 / s2:1->1 / s4:1->1""]"	"[""s3:2->1 / s4:46->1""]"
44	86	"5 e7+e6+f4+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+e6+f4+2 su(3)+3(g2+su(2))+5(so(7)+2 su(2))"	51	135	1	2	0	0	0	0	0	1	"[""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->1, 5->1"",""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->1, 5->1""]"	"[""s4:46->1"",""s4:47->1""]"
44	86	"5 e7+e6+f4+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+e6+f4+2 su(3)+3(g2+su(2))+5(so(7)+2 su(2))"	55	135	1	2	0	0	0	0	0	1	"[""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->1"",""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"[""s4:46->1"",""s4:47->1""]"
44	86	"5 e7+e6+f4+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+e6+f4+4 su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	53	128	0	3	0	0	0	0	0	1	"[""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"[""""]"
44	86	"5 e7+e6+f4+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+e6+f4+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	60	141	2	1	0	0	0	0	0	1	"[""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"[""s3:46->1 / s4:46->1""]"
44	86	"5 e7+e6+f4+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+e6+f4+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	67	141	2	1	0	0	0	0	0	1	"[""s1:44->1 / s2:1->1 / s3:1->1 / s4:1->2""]"	"[""s3:46->1 / s4:46->1""]"
