"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
44	1	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+su(3)+7(g2+su(2))"	49	253	1	0	0	0	0	0	0	0
44	1	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+su(3)+7(g2+su(2))"	51	253	1	0	0	0	0	0	0	0
44	1	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+su(3)+7(g2+su(2))"	52	253	1	0	0	0	0	0	0	0
44	2	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	49	261	1	0	0	0	0	0	0	0
44	2	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	51	261	1	0	0	0	0	0	0	0
44	2	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	52	261	1	0	0	0	0	0	0	0
44	3	"3 e8+3 f4+7(g2+su(2))"	"3 e8+e7+3 f4+8(g2+su(2))"	49	171	1	1	0	0	0	0	1	0
44	3	"3 e8+3 f4+7(g2+su(2))"	"4 e8+3 f4+8(g2+su(2))"	53	56	1	1	0	0	0	0	0	1
44	3	"3 e8+3 f4+7(g2+su(2))"	"4 e8+3 f4+su(3)+7(g2+su(2))"	53	57	0	1	0	0	0	0	0	1
44	4	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e6+4 f4+8(g2+su(2))"	48	174	1	1	0	0	1	0	0	0
44	4	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	53	119	1	1	0	0	0	0	1	0
44	4	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	54	119	1	1	0	0	0	0	1	0
44	5	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	49	261	1	0	0	0	0	0	0	0
44	5	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	51	261	1	0	0	0	0	0	0	0
44	5	"3 e8+4 f4+su(3)+6(g2+su(2))"	"3 e8+4 f4+7(g2+su(2))"	52	261	1	0	0	0	0	0	0	0
44	6	"3 e8+3 f4+su(3)+7(g2+su(2))"	"3 e8+e7+3 f4+8(g2+su(2))"	48	171	1	0	0	0	0	0	1	0
44	6	"3 e8+3 f4+su(3)+7(g2+su(2))"	"4 e8+3 f4+8(g2+su(2))"	52	56	1	0	0	0	0	0	0	1
44	10	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+su(3)+7(g2+su(2))"	49	253	1	0	0	0	0	0	0	0
44	10	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+su(3)+7(g2+su(2))"	51	253	1	0	0	0	0	0	0	0
44	10	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+su(3)+7(g2+su(2))"	52	253	1	0	0	0	0	0	0	0
44	11	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+4 f4+8(g2+su(2))"	51	252	1	0	0	0	0	0	0	0
44	11	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+4 f4+8(g2+su(2))"	52	252	1	0	0	0	0	0	0	0
