"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
99	2	99	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:99→1"
99	12	99	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:99→1"
99	12	103	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:98→1"
99	13	99	185	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:99→1"
99	14	99	248	0	0	0	1	0	0	1	0	"s1:1→1 / s2:99→1"	""
99	14	99	272	0	0	1	0	0	0	1	0	"s1:1→1 / s2:99→1"	""
99	15	99	221	0	0	0	0	1	0	1	0	"s1:99→1 / s2:1→1"	""
99	15	99	247	0	0	0	1	0	0	1	0	"s1:99→1 / s2:1→1"	""
99	15	99	249	0	0	0	0	1	1	0	0	"s1:99→1 / s2:1→1"	""
99	15	99	271	0	0	1	0	0	0	1	0	"s1:99→1 / s2:1→1"	""
99	30	99	230	0	0	0	0	0	0	0	2	"s1:99→1 / s2:1→1"	""
99	32	99	249	0	0	0	0	2	0	0	0	"s1:99→1 / s2:1→1"	""
