"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
94	2	96	182	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:94→1"
94	2	98	175	0	1	0	0	0	0	0	1	"s1:1→1 / s2:91→1"	""
94	2	99	182	1	0	0	0	0	0	0	1	"s1:1→1 / s2:91→1"	"s2:94→1"
94	2	101	182	1	0	0	0	0	0	0	1	"s1:1→1 / s2:91→2"	"s2:94→1"
94	2	102	182	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:91→3, s1:1→1 / s2:91→4, s1:1→1 / s2:91→5}"	"{s2:94→1, s2:94→1, s2:94→1}"
94	3	97	183	0	1	0	0	0	0	0	1	"s1:1→1 / s2:92→1"	""
94	3	103	183	0	1	0	0	0	0	0	1	"s1:1→1 / s2:92→1, 94→1"	""
94	9	97	182	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:94→1"
94	9	104	183	0	1	0	0	0	0	0	1	"s1:1→1 / s2:93→1"	""
94	10	96	220	0	0	0	0	1	0	1	0	"s1:94→1 / s2:1→1"	""
94	10	96	248	0	0	0	0	1	1	0	0	"s1:94→1 / s2:1→1"	""
94	10	99	246	0	0	0	1	0	0	1	0	"s1:94→1 / s2:1→1"	""
94	14	98	175	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""
94	14	99	182	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:95→1"
94	14	101	182	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→2"	"s2:95→1"
94	14	102	182	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→3, s1:2→1 / s2:1→4, s1:2→1 / s2:1→5}"	"{s2:95→1, s2:95→1, s2:95→1}"
94	23	97	159	0	0	1	0	0	0	0	1	"s1:1→1 / s2:94→1"	""
94	23	97	179	0	1	0	0	0	0	0	1	"s1:1→1 / s2:94→1"	""
94	24	97	180	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:94→1"
94	24	101	180	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:92→1, s1:1→1 / s2:92→2, s1:1→1 / s2:92→3}"	"{s2:94→1, s2:94→1, s2:94→1}"
