"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
112	3	114	234	1	1	0	0	0	0	0	1
112	3	114	235	1	1	0	0	0	0	0	1
112	3	114	236	0	1	0	0	0	0	0	1
112	3	114	242	1	0	0	0	0	0	0	1
