"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
95	3	"7 e8+e7+7 f4+14(g2+su(2))+so(7)+2 su(2)"	"7 e8+2 e7+7 f4+15(g2+su(2))+so(7)+2 su(2)"	95	243	0	1	0	0	0	0	1	0	"[""s1:95->1"",""s1:95->1""]"	"[""s2:1->1"",""s2:4->1""]"
95	4	"7 e8+8 f4+16(g2+su(2))"	"7 e8+2 e7'+8 f4+16(g2+su(2))"	95	249	0	0	0	0	0	2	0	0	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	4	"7 e8+8 f4+16(g2+su(2))"	"7 e8+2 e7+8 f4+16(g2+su(2))"	97	193	0	0	0	0	0	0	2	0	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	4	"7 e8+8 f4+16(g2+su(2))"	"7 e8+e7+e6+8 f4+16(g2+su(2))"	95	248	0	0	0	0	1	0	1	0	"[""s1:1->1 / s2:95->1"",""s1:95->1 / s2:1->1""]"	"["""",""""]"
95	4	"7 e8+8 f4+16(g2+su(2))"	"7 e8+e7+e7'+8 f4+16(g2+su(2))"	96	221	0	0	0	0	0	1	1	0	"[""s1:1->1 / s2:95->1"",""s1:95->1 / s2:1->1""]"	"["""",""""]"
95	5	"7 e8+8 f4+su(3)+15(g2+su(2))"	"7 e8+e7+e6+8 f4+su(3)+15(g2+su(2))"	95	249	0	0	0	0	1	0	1	0	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	5	"7 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+8 f4+16(g2+su(2))"	96	211	1	0	0	0	0	0	0	1	"[""s1:95->1""]"	"[""s2:2->1""]"
95	5	"7 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+8 f4+2 su(3)+15(g2+su(2))"	96	204	0	1	0	0	0	0	0	1	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	5	"7 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+8 f4+so(8)+su(3)+15(g2+su(2))"	97	184	0	0	1	0	0	0	0	1	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	5	"7 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+9 f4+su(3)+15(g2+su(2))"	98	160	0	0	0	1	0	0	0	1	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	5	"7 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+e6+8 f4+su(3)+15(g2+su(2))"	99	134	0	0	0	0	1	0	0	1	"[""s1:95->1 / s2:1->1""]"	"[""""]"
95	17	"7 e8+8 f4+so(8)+su(3)+15(g2+su(2))"	"8 e8+8 f4+so(8)+2 su(3)+15(g2+su(2))"	101	176	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:94->1""]"	"[""""]"
95	21	"8 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+8 f4+so(8)+2 su(3)+15(g2+su(2))"	101	176	0	1	1	0	0	0	0	0	"[""s1:1->1 / s2:1->1""]"	"[""""]"
95	21	"8 e8+8 f4+su(3)+15(g2+su(2))"	"8 e8+9 f4+16(g2+su(2))"	101	159	1	0	0	1	0	0	0	0	"[""s1:1->1""]"	"[""s2:2->1""]"
