"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
95	5	105	159	1	0	0	1	0	0	0	1	"s1:95→1 / s2:1→1"	"s3:2→1"
95	5	105	183	1	0	1	0	0	0	0	1	"s1:95→1 / s2:1→1"	"s3:2→1"
95	21	102	195	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s3:2→1"
95	21	103	188	0	3	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	""
95	21	103	195	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s3:2→1"
95	21	103	202	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→1, s1:1→1 / s3:1→1}"	"{s2:96→1 / s3:2→1, s2:2→1 / s3:96→1}"
95	21	104	195	1	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:1→2}"	"{s3:97→1, s3:2→1}"
95	21	104	201	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:1→1 / s3:1→2}"	"{s2:96→1 / s3:96→1, s2:96→1 / s3:96→1}"
95	21	104	202	2	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→2, s1:1→1 / s3:1→3}"	"{s2:2→1 / s3:96→1, s2:2→1 / s3:96→1}"
95	21	105	202	2	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→4, s1:1→1 / s3:1→5}"	"{s2:2→1 / s3:96→1, s2:2→1 / s3:96→1}"
