"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
18	2	"e8+f5+su(3)+2(g2+su(2))"	23	179	1	2	0	0	0	0	0	0	"{s1:18→1 / s2:1→1, 18→1, s1:18→1 / s2:1→1, 18→1 / s3:1→1, 18→1, s1:18→1 / s2:1→1, 18→1 / s3:1→1, 18→1, s1:18→1 / s2:1→1, 18→2, s1:18→1 / s2:1→1 / s3:1→1, 18→2, s1:18→1 / s2:1→1 / s3:1→2, 18→1, s1:18→1 / s2:1→1 / s3:1→2, 18→3, s1:18→1 / s2:1→1 / s3:1→2, 18→3, s1:18→1 / s2:1→1 / s3:1→3, 18→2, s1:18→1 / s2:1→2, 18→1 / s3:1→2, s1:18→1 / s2:1→2, 18→1 / s3:1→3, 18→1, s1:18→1 / s2:1→2, 18→1 / s3:1→4, 18→1, s1:18→1 / s2:1→2, 18→2, s1:1→1, 18→1 / s2:1→2, 18→1, s1:1→1 / s2:1→2, 18→2}"	"{s3:17→1, s3:17→1, s3:19→1, s3:17→1, s3:20→1, s3:19→1, s3:17→1, s3:19→1, s3:20→1, s3:17→1, s3:19→1, s3:17→1, s3:17→1, s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	24	115	1	0	1	1	0	0	0	0	"{s1:18→1 / s2:1→1, s1:18→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:18→1}"	"{s3:17→1, s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	24	128	0	2	0	1	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:18→1 / s3:18→1}"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	24	135	1	1	0	1	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→2, s1:18→1 / s2:1→1 / s3:1→3, s1:18→1 / s2:1→1 / s3:1→4}"	"{s3:17→1, s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	24	159	1	1	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→2, s1:18→1 / s2:1→1 / s3:1→3, 18→1, s1:1→1 / s2:18→1 / s3:1→1, 18→3, s1:1→1 / s2:18→1 / s3:1→1, 18→3}"	"{s3:20→1, s3:20→1, s3:17→1, s3:20→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	24	172	0	3	0	0	0	0	0	0	"s1:18→1 / s2:18→1 / s3:1→1, 18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	91	1	0	0	2	0	0	0	0	"s1:18→1 / s2:1→1"	"s3:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	102	0	2	0	0	1	0	0	0	"s1:18→1 / s2:1→1 / s3:1→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	108	0	1	1	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	109	1	1	0	0	1	0	0	0	"s1:18→1 / s2:1→1 / s3:1→1"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	135	1	1	0	1	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→5, s1:1→1 / s2:18→1 / s3:18→1}"	"{s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	159	1	1	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→3, s1:1→1 / s2:18→1 / s3:1→1, 18→4}"	"{s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	25	172	0	3	0	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, 18→2, s1:18→1 / s2:1→1 / s3:1→2, 18→1}"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	26	102	0	2	0	0	1	0	0	0	"s1:18→1 / s2:1→1 / s3:1→2"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	26	115	1	0	1	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→1"	"s3:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	26	135	1	1	0	1	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, s1:18→1 / s2:1→2 / s3:1→4, s1:1→1 / s2:18→1 / s3:18→1, s1:1→1 / s2:18→1 / s3:18→2, s1:1→1 / s2:18→2}"	"{s3:20→1, s3:17→1, s3:20→1, s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	26	152	0	2	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:18→1 / s3:18→1}"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	26	159	1	1	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:18→1, s1:18→1 / s2:1→1 / s3:1→4, 18→1, s1:1→1 / s2:18→1 / s3:1→1, s1:1→1 / s2:18→1 / s3:1→1, 18→4}"	"{s3:20→1, s3:20→1, s3:20→1, s3:20→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	26	172	0	3	0	0	0	0	0	0	"s1:18→1 / s2:18→1 / s3:18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	27	109	1	1	0	0	1	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→2, s1:18→1 / s2:1→1 / s3:1→3, s1:18→1 / s2:1→1 / s3:1→4, s1:18→1 / s2:1→1 / s3:1→5}"	"{s3:20→1, s3:20→1, s3:20→1, s3:20→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	27	132	0	1	2	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	27	135	1	1	0	1	0	0	0	0	"{s1:18→1 / s2:1→1, s1:18→1 / s2:1→2 / s3:1→3, s1:1→1 / s2:18→1 / s3:18→3, s1:1→1 / s2:18→2 / s3:18→1}"	"{s3:17→1, s3:17→1, s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	27	159	1	1	1	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→1, 18→3"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	28	128	0	2	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→2"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	28	135	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:18→1 / s3:18→4, s1:1→1 / s2:18→2 / s3:18→2}"	"{s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	28	159	1	1	1	0	0	0	0	0	"{s1:18→1 / s2:1→1, s1:18→1 / s2:1→1 / s3:1→4}"	"{s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	29	128	0	2	0	1	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→2"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	29	135	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:18→1 / s3:18→5, s1:1→1 / s2:18→2 / s3:18→3, s1:1→1 / s2:18→2 / s3:18→4}"	"{s3:17→1, s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	30	135	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:18→1 / s3:18→2, s1:1→1 / s2:18→2 / s3:18→1}"	"{s3:20→1, s3:20→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	31	135	1	1	0	1	0	0	0	0	"s1:1→1 / s2:18→3 / s3:18→1"	"s3:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	32	128	0	2	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→3"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	32	135	1	1	0	1	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→2"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	33	135	1	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→3"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	34	135	1	1	0	1	0	0	0	0	"{s1:18→1 / s2:1→2 / s3:1→2, s1:1→1 / s2:18→1 / s3:18→4}"	"{s3:17→1, s3:20→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	34	139	1	0	2	0	0	0	0	0	"s1:18→1 / s2:1→1 / s3:18→1"	"s3:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	34	159	1	1	1	0	0	0	0	0	"{s1:18→1 / s2:1→1 / s3:1→5, s1:1→1 / s2:18→1 / s3:18→1}"	"{s3:17→1, s3:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	35	135	1	1	0	1	0	0	0	0	"s1:1→1 / s2:18→1 / s3:18→5"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	36	135	1	1	0	1	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→3"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	37	135	1	1	0	1	0	0	0	0	"s1:1→1 / s2:18→3"	"s3:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	38	135	1	1	0	1	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→4"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	40	135	1	1	0	1	0	0	0	0	"s1:18→1 / s2:1→1 / s3:1→5"	"s3:20→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	56	135	1	1	0	1	0	0	0	0	"s1:1→1 / s2:18→4"	"s3:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	69	135	1	1	0	1	0	0	0	0	"s1:1→1 / s2:18→5"	"s3:17→1"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	22	157	2	0	1	0	0	0	0	0	"s1:18→1"	"s2:1→1 / s3:1→1"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	22	158	2	0	1	0	0	0	0	0	"{s1:18→1 / s2:2→1, s1:18→1 / s2:2→1 / s3:2→1, 18→1, s1:18→1 / s2:2→2, 18→1}"	"{s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	22	171	1	2	0	0	0	0	0	0	"{s1:18→1 / s2:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s3:18→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1, 18→2}"	"{s3:1→1, s3:1→1, s3:17→1, s3:17→1, s3:19→1, s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	22	177	2	1	0	0	0	0	0	0	"{s1:18→1 / s2:18→1 / s3:18→1, s1:18→1 / s2:18→1 / s3:2→1, 18→2, s1:18→1 / s2:18→1 / s3:2→1, 18→3, s1:18→1 / s2:18→1 / s3:2→1, 18→4, s1:18→1 / s2:18→1 / s3:2→2, 18→3, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→2, s1:18→1 / s2:2→1, 18→1 / s3:2→2, 18→2, s1:18→1 / s3:18→1, s1:18→1 / s3:2→1, 18→2, s1:18→1 / s3:2→1, 18→3, s1:18→1 / s3:2→2, 18→3}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:19→1 / s3:19→1, s2:19→1 / s3:19→1, s2:19→1 / s3:19→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	22	178	2	1	0	0	0	0	0	0	"{s1:18→1 / s2:2→1, 18→1, s1:18→1 / s2:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s3:18→1, s1:18→1 / s2:2→1, 18→1 / s3:18→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→2, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→2, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→3, s1:18→1 / s2:2→1, 18→1 / s3:2→1, 18→3, s1:18→1 / s2:2→1, 18→2, s1:18→1 / s2:2→1, 18→2, s1:18→1 / s2:2→1, 18→2 / s3:18→1, s1:18→1 / s2:2→1, 18→2 / s3:18→1, s1:18→1 / s2:2→1, 18→2 / s3:2→1, 18→2, s1:18→1 / s2:2→1 / s3:2→1, 18→1, s1:18→1 / s2:2→1 / s3:2→2, 18→1, s1:18→1 / s2:2→1 / s3:2→3, 18→2, s1:18→1 / s2:2→2, 18→1, s1:18→1 / s2:2→2, 18→1 / s3:2→2, 18→1, s1:18→1 / s2:2→2, 18→2, s1:18→1 / s2:2→2, 18→2, s1:18→1 / s2:2→2, 18→2 / s3:18→1, s1:18→1 / s2:2→2, 18→3, s1:18→1 / s2:2→2, 18→3, s1:18→1 / s2:2→2, 18→3 / s3:18→1, s1:18→1 / s2:2→2, 18→3 / s3:18→1, s1:18→1 / s2:2→3, 18→2, s1:2→1, 18→1 / s3:18→1, s1:2→1, 18→2, s1:2→1, 18→2 / s3:18→1, s1:2→1, 18→3, s1:2→1, 18→3 / s3:18→1}"	"{s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:19→1 / s3:17→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:19→1, s2:17→1 / s3:19→1, s2:17→1 / s3:1→1, s2:19→1 / s3:17→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	133	2	0	0	1	0	0	0	0	"s1:18→1"	"s2:1→1 / s3:1→1"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	134	2	0	0	1	0	0	0	0	"{s1:18→1 / s2:2→1, s1:18→1 / s2:2→2, s1:18→1 / s2:2→3}"	"{s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	151	1	1	1	0	0	0	0	0	"s1:18→1 / s2:2→1, 18→1"	"s3:1→1"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	157	2	0	1	0	0	0	0	0	"{s1:18→1 / s2:18→1 / s3:18→1, s1:18→1 / s3:18→1, s1:18→1 / s3:2→1, 18→1, s1:18→1 / s3:2→1, 18→2, s1:18→1 / s3:2→1, 18→3, s1:18→1 / s3:2→2, 18→1, s1:18→1 / s3:2→2, 18→2, s1:18→1 / s3:2→2, 18→3}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	158	2	0	1	0	0	0	0	0	"{s1:18→1 / s2:2→1, 18→1, s1:18→1 / s2:2→2, s1:18→1 / s2:2→3, s1:18→1 / s2:2→3, 18→1, s1:18→1 / s2:2→4, 18→1}"	"{s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	171	1	2	0	0	0	0	0	0	"s1:18→1 / s2:2→1, 18→2"	"s3:17→1"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	177	2	1	0	0	0	0	0	0	"{s1:18→1 / s2:18→1 / s3:18→2, s1:18→1 / s2:18→2 / s3:18→2, s1:18→1 / s2:2→2, 18→1 / s3:2→2, 18→1, s1:18→1 / s3:2→1, 18→1, s1:18→1 / s3:2→1, 18→4, s1:18→1 / s3:2→2, 18→2}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:19→1 / s3:19→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	23	178	2	1	0	0	0	0	0	0	"{s1:18→1 / s2:2→1, s1:18→1 / s2:2→1, 18→3 / s3:18→1, s1:18→1 / s2:2→1, 18→3 / s3:18→1, s1:18→1 / s2:2→1, 18→4 / s3:18→1, s1:18→1 / s2:2→1, 18→4 / s3:18→1, s1:18→1 / s2:2→2, 18→1, s1:18→1 / s2:2→3, 18→2, s1:18→1 / s3:18→1, s1:18→1 / s3:18→2, s1:18→1 / s3:2→1, 18→2, s1:18→1 / s3:2→1, 18→2, s1:18→1 / s3:2→1, 18→3, s1:18→1 / s3:2→1, 18→3, s1:18→1 / s3:2→1, 18→4, s1:18→1 / s3:2→1, 18→4, s1:18→1 / s3:2→2, 18→3, s1:2→1, 18→1, s1:2→1, 18→4}"	"{s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:19→1 / s3:1→1, s2:19→1 / s3:1→1, s2:19→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1, s2:17→1 / s3:19→1, s2:17→1 / s3:1→1, s2:17→1 / s3:19→1, s2:17→1 / s3:1→1, s2:17→1 / s3:19→1, s2:17→1 / s3:1→1, s2:17→1 / s3:19→1, s2:17→1 / s3:1→1, s2:17→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	24	107	2	0	0	0	1	0	0	0	"{s1:18→1, s1:18→1 / s3:2→1, s1:18→1 / s3:2→2}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	24	127	1	1	0	1	0	0	0	0	"{s1:18→1 / s2:2→1, s1:18→1 / s2:2→1 / s3:2→1}"	"{s3:1→1, s3:17→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	24	133	2	0	0	1	0	0	0	0	"{s1:18→1 / s3:2→1, s1:18→1 / s3:2→2}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
