"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
18	1	"e8+2 f5+su(3)+2(g2+su(2))"	"e8+2 f5+3(g2+su(2))"	23	143	1	0	0	0	0	0	0	0	""	"s1:16→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+2 f5+su(3)+2(g2+su(2))"	18	144	0	0	0	1	0	0	0	0	"{s1:18→1, s1:1→1}"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+2 f5+su(3)+2(g2+su(2))"	22	144	0	0	0	1	0	0	0	0	"s1:1→1, 18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+2(g2+su(2))"	18	118	0	0	0	0	1	0	0	0	"s1:18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	18	188	0	1	0	0	0	0	0	0	"{s1:18→1, s1:1→1}"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	20	188	0	1	0	0	0	0	0	0	"s1:1→1, 18→1"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	18	195	1	0	0	0	0	0	0	0	""	"s1:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	20	195	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:17→1"
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	23	195	1	0	0	0	0	0	0	0	"{s1:18→1, s1:1→1, 18→3, s1:1→1, 18→4, s1:1→3}"	"{s1:17→1, s1:17→1, s1:17→1, s1:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	24	195	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	"{s1:17→1, s1:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	25	195	1	0	0	0	0	0	0	0	"{s1:18→2, s1:18→3, s1:18→4, s1:18→5}"	"{s1:17→1, s1:17→1, s1:17→1, s1:17→1}"
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+so(8)+su(3)+2(g2+su(2))"	18	168	0	0	1	0	0	0	0	0	"{s1:18→1, s1:1→1}"	""
18	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+so(8)+su(3)+2(g2+su(2))"	21	168	0	0	1	0	0	0	0	0	"s1:1→1, 18→1"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+2 f5+2 su(3)+2(g2+su(2))"	18	136	0	0	0	1	0	0	0	0	"s1:18→1"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+e6+f5+2 su(3)+2(g2+su(2))"	18	110	0	0	0	0	1	0	0	0	"s1:18→1"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+3 su(3)+2(g2+su(2))"	18	180	0	1	0	0	0	0	0	0	"s1:18→1"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+3 su(3)+2(g2+su(2))"	22	180	0	1	0	0	0	0	0	0	"{s1:2→1, 18→1, s1:2→1, 18→2, s1:2→1, 18→3, s1:2→1, 18→4, s1:2→2, 18→2, s1:2→2, 18→3}"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+3 su(3)+2(g2+su(2))"	23	180	0	1	0	0	0	0	0	0	"s1:2→2, 18→1"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+so(8)+2 su(3)+2(g2+su(2))"	18	160	0	0	1	0	0	0	0	0	"s1:18→1"	""
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	18	187	1	0	0	0	0	0	0	0	""	"{s1:17→1, s1:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	20	187	1	0	0	0	0	0	0	0	"s1:18→1"	"s1:1→1"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	21	187	1	0	0	0	0	0	0	0	"{s1:2→1, 18→1, s1:2→1, 18→2, s1:2→1, 18→2, s1:2→1, 18→3, s1:2→2, 18→3}"	"{s1:17→1, s1:17→1, s1:1→1, s1:1→1, s1:17→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	23	187	1	0	0	0	0	0	0	0	"{s1:18→1, s1:18→3, s1:2→2, s1:2→2, 18→1, s1:2→3, s1:2→3, 18→1, s1:2→4, s1:2→4, 18→1, s1:2→4, 18→1, s1:2→5}"	"{s1:17→1, s1:1→1, s1:17→1, s1:1→1, s1:17→1, s1:1→1, s1:17→1, s1:17→1, s1:1→1, s1:17→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	24	187	1	0	0	0	0	0	0	0	"{s1:18→4, s1:18→5, s1:2→1, s1:2→2, s1:2→3, s1:2→4, s1:2→5}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"
18	3	"e8+f5+2 su(3)+2(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	25	187	1	0	0	0	0	0	0	0	"{s1:18→2, s1:18→3, s1:18→4, s1:18→5}"	"{s1:17→1, s1:17→1, s1:17→1, s1:17→1}"
18	4	"e8+2 f5+su(3)+2(g2+su(2))"	"e8+2 f5+3(g2+su(2))"	23	143	1	0	0	0	0	0	0	0	""	"s1:16→1"
18	4	"e8+2 f5+su(3)+2(g2+su(2))"	"e8+2 f5+su(3)+3(g2+su(2))"	22	135	0	1	0	0	0	0	0	0	""	"s1:5→1"
18	5	"e8+f5+su(3)+2(g2+su(2))"	"e8+2 f5+su(3)+2(g2+su(2))"	18	144	0	0	0	1	0	0	0	0	"{s1:18→1, s1:1→1}"	""
18	5	"e8+f5+su(3)+2(g2+su(2))"	"e8+2 f5+su(3)+2(g2+su(2))"	22	144	0	0	0	1	0	0	0	0	"s1:1→1, 18→1"	""
18	5	"e8+f5+su(3)+2(g2+su(2))"	"e8+e6+f5+su(3)+2(g2+su(2))"	18	118	0	0	0	0	1	0	0	0	"s1:18→1"	""
18	5	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	18	188	0	1	0	0	0	0	0	0	"{s1:18→1, s1:1→1}"	""
