"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+6(g2+su(2))"	35	194	2	0	1	0	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	37	223	1	0	0	0	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	40	223	1	0	0	0	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	36	170	2	0	0	1	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+6(g2+su(2))"	37	170	2	0	0	1	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	36	171	1	0	0	1	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	40	171	1	0	0	1	0	0	0	0
32	1	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f4+su(3)+5(g2+su(2))"	37	145	1	0	0	0	1	0	0	0
32	2	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	37	231	1	0	0	0	0	0	0	0
32	2	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	40	231	1	0	0	0	0	0	0	0
32	2	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	37	179	1	0	0	1	0	0	0	0
32	2	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	37	171	1	1	0	1	0	0	0	0
32	2	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	38	171	1	1	0	1	0	0	0	0
32	3	"2 e8+2 f4+5(g2+su(2))"	"2 e8+e7'+2 f4+6(g2+su(2))"	37	169	1	1	0	0	0	1	0	0
32	3	"2 e8+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	38	141	1	1	0	0	0	0	1	0
32	3	"2 e8+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	76	141	1	1	0	0	0	0	1	0
32	3	"2 e8+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	58	142	0	1	0	0	0	0	1	0
32	3	"2 e8+2 f4+5(g2+su(2))"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))"	69	142	0	1	0	0	0	0	1	0
32	3	"2 e8+2 f4+5(g2+su(2))"	"3 e8+2 f4+6(g2+su(2))"	42	26	1	1	0	0	0	0	0	1
32	3	"2 e8+2 f4+5(g2+su(2))"	"3 e8+2 f4+su(3)+5(g2+su(2))"	42	27	0	1	0	0	0	0	0	1
32	4	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	37	231	1	0	0	0	0	0	0	0
32	4	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	40	231	1	0	0	0	0	0	0	0
32	6	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7'+2 f4+6(g2+su(2))"	36	169	1	0	0	0	0	1	0	0
32	6	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	37	141	1	0	0	0	0	0	1	0
32	6	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+e7+2 f4+6(g2+su(2))"	38	141	1	0	0	0	0	0	1	0
32	6	"2 e8+2 f4+su(3)+5(g2+su(2))"	"3 e8+2 f4+6(g2+su(2))"	41	26	1	0	0	0	0	0	0	1
32	7	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	36	179	1	0	0	0	0	0	0	0
32	7	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	36	171	1	1	0	0	0	0	0	0
32	7	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+su(3)+5(g2+su(2))"	40	171	1	1	0	0	0	0	0	0
32	9	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	40	222	1	0	0	0	0	0	0	0
32	9	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	37	221	1	0	0	0	0	0	0	0
32	10	"2 e8+4 f4+su(3)+4(g2+su(2))"	"2 e8+4 f4+5(g2+su(2))"	36	179	1	0	0	0	0	0	0	0
32	27	"2 e8+e7'+2 f4+5(g2+su(2))"	"2 e8+e7'+2 f4+6(g2+su(2))"	39	169	1	1	0	0	0	0	0	0
32	28	"2 e8+e7'+2 f4+5(g2+su(2))"	"2 e8+e7'+2 f4+6(g2+su(2))"	36	169	1	1	0	0	0	0	0	0
32	34	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+2 f4+su(3)+5(g2+su(2))"	37	197	1	0	0	0	0	0	0	0
32	34	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+2 f4+su(3)+5(g2+su(2))"	38	197	1	0	0	0	0	0	0	0
32	46	"2 e8+2 f4+so(8)+su(3)+5(g2+su(2))"	"2 e8+2 f4+so(8)+6(g2+su(2))"	37	246	1	0	0	0	0	0	0	0
32	47	"2 e8+3 f4+so(8)+su(3)+4(g2+su(2))"	"2 e8+3 f4+2 so(8)+5(g2+su(2))"	36	175	1	0	1	0	0	0	0	0
32	47	"2 e8+3 f4+so(8)+su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+5(g2+su(2))"	38	203	1	0	0	0	0	0	0	0
32	48	"2 e8+e6+2 f4+su(3)+5(g2+su(2))"	"2 e8+e6+2 f4+2 su(3)+4(g2+su(2))+so(7)+2 su(2)"	35	187	1	1	0	0	0	0	0	0
