"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
32	3	64	199	0	4	0	1	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	""
32	3	67	206	1	3	0	1	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s5:36→1"
32	3	68	213	2	2	0	1	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:34→1"
32	3	69	212	2	2	0	1	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:35→1"
32	3	70	212	2	2	0	1	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s4:35→1 / s5:35→1"
32	3	133	223	0	4	1	0	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	""
32	3	136	230	1	3	1	0	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s5:36→1"
32	3	137	237	2	2	1	0	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:34→1"
32	3	138	236	2	2	1	0	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:35→1"
32	3	139	236	2	2	1	0	0	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s4:35→1 / s5:35→1"
32	5	69	198	1	4	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s4:1→1 / s5:32→1"	"s5:36→1"
32	5	78	211	3	2	0	0	0	0	0	0	"s1:32→1 / s2:1→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s3:33→1 / s4:33→1 / s5:34→1"
32	5	82	205	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:1→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:34→1"
32	5	93	211	3	2	0	0	0	0	0	0	"s1:32→1 / s2:1→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s3:34→1 / s4:33→1 / s5:33→1"
32	5	101	211	3	2	0	0	0	0	0	0	"s1:32→1 / s2:1→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s3:34→1 / s4:33→1 / s5:33→1"
32	6	143	248	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:1→1 / s5:1→1"
32	52	89	222	0	5	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s4:32→1"	"s5:1→1"
32	52	91	229	1	4	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s5:32→1"	"s4:1→1 / s5:35→1"
32	52	91	236	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s4:32→1 / s5:32→1"	"s3:1→1 / s4:34→1 / s5:33→1"
32	52	92	235	2	3	0	0	0	0	0	0	"{s1:32→1 / s2:32→1 / s4:32→1 / s5:32→1, s1:32→1 / s2:32→1 / s4:32→1 / s5:32→2}"	"{s3:1→1 / s4:34→1 / s5:34→1, s3:1→1 / s4:34→1 / s5:34→1}"
32	52	134	235	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s4:32→1 / s5:3→1, 32→2"	"s3:1→1 / s4:34→1 / s5:34→1"
32	52	176	229	1	4	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s5:3→1, 32→1"	"s4:1→1 / s5:35→1"
32	67	69	202	0	4	0	0	0	0	1	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	""
32	67	72	209	1	3	0	0	0	0	1	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s5:36→1"
32	67	73	216	2	2	0	0	0	0	1	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:34→1"
32	67	74	215	2	2	0	0	0	0	1	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:35→1"
32	67	75	215	2	2	0	0	0	0	1	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s4:35→1 / s5:35→1"
32	67	121	230	0	4	0	0	0	1	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	""
32	67	124	237	1	3	0	0	0	1	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s5:36→1"
32	67	125	244	2	2	0	0	0	1	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:34→1"
32	67	126	243	2	2	0	0	0	1	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:35→1"
32	67	127	243	2	2	0	0	0	1	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s4:35→1 / s5:35→1"
32	76	87	222	0	5	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s4:32→1"	"s5:1→1"
32	76	88	229	1	4	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s3:32→1 / s5:32→1"	"s4:1→1 / s5:35→1"
32	76	89	235	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s4:32→1 / s5:32→1"	"s3:1→1 / s4:34→1 / s5:34→1"
32	76	89	236	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s4:32→1 / s5:32→1"	"s3:1→1 / s4:34→1 / s5:33→1"
32	76	90	235	2	3	0	0	0	0	0	0	"s1:32→1 / s2:32→1 / s4:32→1 / s5:32→2"	"s3:1→1 / s4:34→1 / s5:34→1"
32	90	163	208	3	2	0	0	0	0	0	0	"s1:32→1 / s2:1→1 / s4:1→2 / s5:1→2"	"s3:2→1 / s4:33→1 / s5:33→1"
32	90	168	208	3	2	0	0	0	0	0	0	"s1:32→1 / s2:1→1 / s4:1→1 / s5:1→1"	"s3:2→1 / s4:33→1 / s5:33→1"
32	90	186	208	3	2	0	0	0	0	0	0	"s1:32→1 / s2:1→1 / s4:1→1 / s5:1→2"	"s3:2→1 / s4:33→1 / s5:33→1"
32	91	118	194	3	1	0	0	1	0	0	0	"s1:32→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:34→1 / s4:2→1 / s5:34→1"
32	104	109	230	0	4	0	0	1	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	""
32	104	111	237	1	3	0	0	1	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s5:36→1"
32	104	112	244	2	2	0	0	1	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:34→1"
32	104	113	243	2	2	0	0	1	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→1"	"s4:35→1 / s5:35→1"
32	104	114	243	2	2	0	0	1	0	0	0	"s1:1→1 / s2:32→1 / s3:32→1 / s4:32→1 / s5:32→2"	"s4:35→1 / s5:35→1"
32	163	188	247	2	2	0	0	1	0	0	0	"s1:32→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:34→1 / s5:34→1"
32	163	188	248	2	2	0	0	1	0	0	0	"s1:32→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:34→1 / s5:35→1"
