"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+3 f5+2 su(3)+5(g2+su(2))"	32	215	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:32→1"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+3 f5+2 su(3)+5(g2+su(2))"	34	215	1	1	0	0	0	0	0	0	"{s1:1→1, 29→1, s1:1→1, 29→1 / s2:1→1, s1:1→1, 29→1 / s2:1→1, s1:1→1 / s2:1→1, 29→1, s1:1→1 / s2:1→1, 29→2, s1:1→1 / s2:1→2, 29→2, s1:1→1 / s2:1→2, 29→3, s1:1→1 / s2:29→1, s1:1→2, 29→1}"	"{s2:2→1, s2:32→1, s2:33→1, s2:32→1, s2:2→1, s2:32→1, s2:2→1, s2:2→1, s2:32→1}"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+3 f5+6(g2+su(2))"	32	222	2	0	0	0	0	0	0	0	""	"s1:32→1 / s2:2→1"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	33	195	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:32→1"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+4 f5+3 su(3)+4(g2+su(2))"	36	164	0	1	0	1	0	0	0	0	"s1:1→1 / s2:29→1"	""
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+4 f5+su(3)+5(g2+su(2))"	34	171	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:32→1"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+4 f5+su(3)+5(g2+su(2))"	36	171	1	0	0	1	0	0	0	0	"{s1:1→1 / s2:29→1, s1:1→1 / s2:29→2, s1:1→1 / s2:29→3, s1:1→1 / s2:29→4, s1:1→1 / s2:29→5}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+4 f5+su(3)+5(g2+su(2))"	37	171	1	0	0	1	0	0	0	0	"s1:1→1 / s2:29→1"	"s2:32→1"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+4 f5+su(3)+5(g2+su(2))"	38	171	1	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1 / s2:29→2, s1:1→1 / s2:29→3, s1:1→1 / s2:29→4, s1:1→1 / s2:29→5}"	"{s2:2→1, s2:32→1, s2:32→1, s2:32→1, s2:32→1}"
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	37	138	0	1	0	0	1	0	0	0	"s1:1→1 / s2:29→1"	""
32	1	"2 e8+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	35	145	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:32→1"
