"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
81	24	"7 e8+6 f5+13(g2+su(2))"	"7 e8+6 f5+14(g2+su(2))"	85	175	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→2, s1:1→1 / s2:1→3, s1:1→1 / s2:1→4, s1:1→1 / s2:1→5}"	"{s2:82→1, s2:82→1, s2:82→1, s2:82→1, s2:82→1}"
81	24	"7 e8+6 f5+13(g2+su(2))"	"7 e8+6 f5+2 su(3)+13(g2+su(2))"	85	168	0	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→2}"	""
81	25	"6 e8+e6+6 f5+2 su(3)+12(g2+su(2))"	"6 e8+2 e6+6 f5+so(8)+2 su(3)+12(g2+su(2))"	81	241	0	0	1	0	1	0	0	0	"s1:81→1 / s2:1→1"	""
81	25	"6 e8+e6+6 f5+2 su(3)+12(g2+su(2))"	"6 e8+2 e6+7 f5+2 su(3)+12(g2+su(2))"	81	217	0	0	0	1	1	0	0	0	"s1:81→1 / s2:1→1"	""
81	25	"6 e8+e6+6 f5+2 su(3)+12(g2+su(2))"	"6 e8+e6+8 f5+2 su(3)+12(g2+su(2))"	81	243	0	0	0	2	0	0	0	0	"s1:81→1 / s2:1→1"	""
81	34	"6 e8+6 f5+so(8)+su(3)+13(g2+su(2))"	"7 e8+6 f5+so(8)+14(g2+su(2))"	83	147	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:81→1"
81	34	"6 e8+6 f5+so(8)+su(3)+13(g2+su(2))"	"7 e8+6 f5+so(8)+14(g2+su(2))"	86	147	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:78→1, s1:1→1 / s2:78→1, 80→1, s1:1→1 / s2:80→1}"	"{s2:81→1, s2:81→1, s2:81→1}"
81	34	"6 e8+6 f5+so(8)+su(3)+13(g2+su(2))"	"7 e8+6 f5+so(8)+2 su(3)+13(g2+su(2))"	86	140	0	1	0	0	0	0	0	1	"s1:1→1 / s2:80→1"	""
81	35	"6 e8+6 f5+2 so(8)+13(g2+su(2))"	"6 e8+e7+6 f5+2 so(8)+su(3)+13(g2+su(2))"	81	235	0	1	0	0	0	0	1	0	"s1:1→1 / s2:81→1"	""
81	35	"6 e8+6 f5+2 so(8)+13(g2+su(2))"	"6 e8+e7'+6 f5+3 so(8)+13(g2+su(2))"	81	243	0	0	1	0	0	1	0	0	"s1:1→1 / s2:81→1"	""
81	35	"6 e8+6 f5+2 so(8)+13(g2+su(2))"	"6 e8+e7+6 f5+3 so(8)+13(g2+su(2))"	81	215	0	0	1	0	0	0	1	0	"s1:1→1 / s2:81→1"	""
81	40	"7 e8+6 f5+su(3)+13(g2+su(2))"	"7 e8+6 f5+su(3)+14(g2+su(2))"	85	167	1	1	0	0	0	0	0	0	"s1:80→1"	"s2:81→1"
81	51	"11 e7+2 f5+4(g2+su(2))+10(so(7)+2 su(2))"	"2 e8+11 e7+2 f5+4(g2+su(2))+10(so(7)+2 su(2))"	81	140	0	0	0	0	0	0	0	2	"s1:81→1 / s2:1→1"	""
81	51	"11 e7+2 f5+4(g2+su(2))+10(so(7)+2 su(2))"	"e8+12 e7+2 f5+4(g2+su(2))+10(so(7)+2 su(2))"	81	255	0	0	0	0	0	0	1	1	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+2 e7+2 e6+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	245	0	0	0	0	2	0	0	0	"s1:81→1 / s2:1→1"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+2 e7+2 e7'+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	191	0	0	0	0	0	2	0	0	"s1:81→1 / s2:1→1"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+2 e7+e7'+7 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	244	0	0	0	1	0	1	0	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+2 e7+e7'+e6+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	218	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+3 e7+6 f5+so(8)+12(g2+su(2))+2(so(7)+2 su(2))"	81	240	0	0	1	0	0	0	1	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+3 e7+7 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	216	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+3 e7+e6+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	190	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+3 e7+e7'+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	163	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	""
81	53	"5 e8+2 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	"5 e8+4 e7+6 f5+12(g2+su(2))+2(so(7)+2 su(2))"	81	135	0	0	0	0	0	0	2	0	"s1:81→1 / s2:1→1"	""
