"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
81	1	83	230	1	1	0	0	0	0	1	0	"s1:1→1 / s2:78→1"	"s3:81→1"
81	1	83	258	1	1	0	0	0	1	0	0	"s1:1→1 / s2:78→1"	"s3:81→1"
81	2	83	231	0	2	0	0	0	0	1	0	"s1:1→1 / s2:81→1 / s3:79→1"	""
81	2	83	238	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:79→1 / s3:81→1, s1:1→1 / s2:79→1 / s3:81→2, s1:1→1 / s2:79→1 / s3:81→3, s1:1→1 / s2:79→1 / s3:81→4, s1:1→1 / s2:79→1 / s3:81→5, s1:1→1 / s2:81→1 / s3:79→1, s1:1→1 / s2:81→1 / s3:79→2, s1:1→1 / s2:81→1 / s3:79→3, s1:1→1 / s2:81→1 / s3:79→4, s1:1→1 / s2:81→1 / s3:79→5}"	"{s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1}"
81	2	83	259	0	2	0	0	0	1	0	0	"s1:1→1 / s2:81→1 / s3:79→1"	""
81	2	83	266	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:79→1 / s3:81→1, s1:1→1 / s2:79→1 / s3:81→2, s1:1→1 / s2:79→1 / s3:81→3, s1:1→1 / s2:79→1 / s3:81→4, s1:1→1 / s2:79→1 / s3:81→5, s1:1→1 / s2:81→1 / s3:79→1, s1:1→1 / s2:81→1 / s3:79→2, s1:1→1 / s2:81→1 / s3:79→3, s1:1→1 / s2:81→1 / s3:79→4, s1:1→1 / s2:81→1 / s3:79→5}"	"{s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1}"
81	4	83	259	0	1	1	0	1	0	0	0	"{s1:1→1 / s2:81→1 / s3:81→1, s1:81→1 / s2:1→1 / s3:1→1}"	""
81	4	83	266	1	0	1	0	1	0	0	0	"{s1:1→1 / s2:81→1, s1:1→1 / s2:81→1 / s3:81→1, s1:81→1 / s2:1→1, s1:81→1 / s2:1→1 / s3:1→1}"	"{s3:80→1, s3:80→1, s3:2→1, s3:2→1}"
81	4	84	242	1	0	0	1	1	0	0	0	"{s1:1→1 / s2:81→1, s1:81→1 / s2:1→1}"	"{s3:80→1, s3:2→1}"
81	4	89	268	1	0	0	2	0	0	0	0	"{s1:81→1 / s2:1→1, s1:81→1 / s2:1→1}"	"{s3:2→1, s3:80→1}"
81	23	82	262	1	1	0	0	0	0	1	0	"s1:1→1 / s2:81→1 / s3:1→1, 79→1"	"s3:83→1"
81	23	83	255	0	2	0	0	0	0	1	0	"s1:1→1 / s2:81→1 / s3:81→1"	""
81	23	83	262	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:81→1 / s3:1→1, 79→1, 81→1, s1:1→1 / s2:81→1 / s3:79→1, s1:1→1 / s2:81→1 / s3:79→1, 81→1, s1:1→1 / s2:81→1 / s3:81→1}"	"{s3:83→1, s3:83→1, s3:83→1, s3:83→1}"
81	23	86	140	0	2	0	0	0	0	0	1	"s1:1→1 / s2:81→1 / s3:81→1"	""
81	23	86	147	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:81→1 / s3:79→1, s1:1→1 / s2:81→1 / s3:79→1, 81→1, s1:1→1 / s2:81→1 / s3:81→1}"	"{s3:83→1, s3:83→1, s3:83→1}"
81	23	94	262	1	1	0	0	0	0	1	0	"s1:1→1 / s2:81→1 / s3:1→1, 81→1"	"s3:83→1"
81	25	83	253	0	2	0	0	1	0	0	0	"{s1:81→1 / s2:1→1 / s3:1→1, s1:81→1 / s2:1→1 / s3:1→2}"	""
81	25	83	259	0	1	1	1	0	0	0	0	"s1:1→1 / s2:81→1 / s3:81→1"	""
81	25	83	260	1	1	0	0	1	0	0	0	"{s1:81→1 / s2:1→1 / s3:1→1, s1:81→1 / s2:1→1 / s3:1→2, s1:81→1 / s2:1→1 / s3:1→3, s1:81→1 / s2:1→1 / s3:1→4, s1:81→1 / s2:1→1 / s3:1→5}"	"{s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1}"
81	35	83	234	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:81→1 / s3:77→1, s1:1→1 / s2:81→1 / s3:77→1, 81→1, s1:1→1 / s2:81→1 / s3:81→1}"	"{s3:83→1, s3:83→1, s3:83→1}"
81	35	83	255	0	2	0	0	0	1	0	0	"s1:1→1 / s2:81→1 / s3:81→1"	""
81	35	83	262	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:81→1 / s3:77→1, s1:1→1 / s2:81→1 / s3:77→1, 81→1, s1:1→1 / s2:81→1 / s3:81→1}"	"{s3:83→1, s3:83→1, s3:83→1}"
81	35	84	227	0	2	0	0	0	0	1	0	"s1:1→1 / s2:81→1 / s3:81→1"	""
81	48	83	252	1	1	0	0	1	0	0	0	"s1:81→1 / s2:2→1"	"s3:1→1"
81	53	83	232	0	1	1	0	0	0	1	0	"{s1:1→1 / s2:81→1 / s3:81→1, s1:81→1 / s2:1→1 / s3:1→1}"	""
81	53	83	252	0	2	0	0	0	0	1	0	"{s1:1→1 / s2:81→1 / s3:81→1, s1:1→1 / s2:81→1 / s3:81→2, s1:1→1 / s2:81→1 / s3:81→3, s1:1→1 / s2:81→1 / s3:81→4, s1:1→1 / s2:81→1 / s3:81→5, s1:1→1 / s2:81→2 / s3:81→2, s1:81→1 / s2:1→1 / s3:1→1, s1:81→1 / s2:1→1 / s3:1→2, s1:81→1 / s2:1→1 / s3:1→3, s1:81→1 / s2:1→1 / s3:1→4, s1:81→1 / s2:1→1 / s3:1→5, s1:81→1 / s2:1→2 / s3:1→2}"	""
81	53	83	259	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:81→1 / s3:81→1, s1:1→1 / s2:81→1 / s3:81→2, s1:1→1 / s2:81→1 / s3:81→3, s1:1→1 / s2:81→1 / s3:81→4, s1:1→1 / s2:81→1 / s3:81→5, s1:1→1 / s2:81→2 / s3:81→1, s1:1→1 / s2:81→2 / s3:81→2, s1:1→1 / s2:81→2 / s3:81→3, s1:1→1 / s2:81→2 / s3:81→4, s1:1→1 / s2:81→2 / s3:81→5, s1:1→1 / s2:81→3 / s3:81→1, s1:81→1 / s2:1→1 / s3:1→1, s1:81→1 / s2:1→1 / s3:1→2, s1:81→1 / s2:1→1 / s3:1→3, s1:81→1 / s2:1→1 / s3:1→4, s1:81→1 / s2:1→1 / s3:1→5, s1:81→1 / s2:1→2 / s3:1→1, s1:81→1 / s2:1→2 / s3:1→2, s1:81→1 / s2:1→2 / s3:1→3, s1:81→1 / s2:1→2 / s3:1→4, s1:81→1 / s2:1→2 / s3:1→5, s1:81→1 / s2:1→3 / s3:1→1}"	"{s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1, s3:83→1}"
81	53	83	260	0	1	1	0	0	1	0	0	"{s1:1→1 / s2:81→1 / s3:81→1, s1:81→1 / s2:1→1 / s3:1→1}"	""
