"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	26	155	2	2	0	0	0	0	0	0
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	26	156	1	2	0	0	0	0	0	0
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	26	164	1	1	0	0	0	0	0	0
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	27	163	2	1	0	0	0	0	0	0
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	27	164	1	1	0	0	0	0	0	0
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	27	165	0	1	0	0	0	0	0	0
19	5	"e8+2 f5+su(3)+2(g2+su(2))"	31	164	1	1	0	0	0	0	0	0
19	6	"e8+2 f5+3(g2+su(2))"	24	163	1	1	0	0	0	0	0	0
19	6	"e8+2 f5+3(g2+su(2))"	27	163	1	1	0	0	0	0	0	0
19	6	"e8+2 f5+3(g2+su(2))"	27	164	0	1	0	0	0	0	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	24	137	1	0	0	0	1	0	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	24	163	1	0	0	1	0	0	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	24	215	1	0	0	0	0	0	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	25	110	1	0	0	0	0	1	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	25	137	1	0	0	0	1	0	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	25	215	1	0	0	0	0	0	0	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	26	82	1	0	0	0	0	0	1	0
19	7	"e8+f5+su(3)+3(g2+su(2))"	27	163	1	0	0	1	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	23	163	2	0	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	23	164	1	0	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	155	2	1	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	156	1	1	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	162	2	0	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	163	2	0	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	164	1	0	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	25	164	1	0	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	26	155	2	1	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	26	156	1	1	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	27	156	1	1	0	0	0	0	0	0
19	8	"e8+2 f5+2 su(3)+2(g2+su(2))"	32	162	2	0	0	0	0	0	0	0
19	9	"e8+2 f5+su(3)+3(g2+su(2))"	24	163	1	0	0	0	0	0	0	0
19	9	"e8+2 f5+su(3)+3(g2+su(2))"	25	163	1	0	0	0	0	0	0	0
19	10	"e8+f5+3(g2+su(2))"	25	128	1	2	0	0	1	0	0	0
19	10	"e8+f5+3(g2+su(2))"	25	137	1	1	0	0	1	0	0	0
19	10	"e8+f5+3(g2+su(2))"	25	163	0	1	0	1	0	0	0	0
19	10	"e8+f5+3(g2+su(2))"	25	163	1	1	0	1	0	0	0	0
19	10	"e8+f5+3(g2+su(2))"	28	82	1	1	0	0	0	0	1	0
19	10	"e8+f5+3(g2+su(2))"	28	83	0	1	0	0	0	0	1	0
19	10	"e8+f5+3(g2+su(2))"	28	110	1	1	0	0	0	1	0	0
19	10	"e8+f5+3(g2+su(2))"	28	111	0	1	0	0	0	1	0	0
19	10	"e8+f5+3(g2+su(2))"	35	138	0	1	0	0	1	0	0	0
19	10	"e8+f5+3(g2+su(2))"	37	138	0	1	0	0	1	0	0	0
19	10	"e8+f5+3(g2+su(2))"	38	137	1	1	0	0	1	0	0	0
19	10	"e8+f5+3(g2+su(2))"	38	154	1	2	0	1	0	0	0	0
19	10	"e8+f5+3(g2+su(2))"	39	137	1	1	0	0	1	0	0	0
19	11	"e8+2 f5+2(g2+su(2))"	25	172	1	1	0	0	0	0	0	0
19	11	"e8+2 f5+2(g2+su(2))"	26	164	1	2	0	0	0	0	0	0
19	11	"e8+2 f5+2(g2+su(2))"	26	172	1	1	0	0	0	0	0	0
19	11	"e8+2 f5+2(g2+su(2))"	27	172	1	1	0	0	0	0	0	0
19	12	"e8+2 f5+2(g2+su(2))"	24	163	1	2	0	0	0	0	0	0
19	12	"e8+2 f5+2(g2+su(2))"	24	172	1	1	0	0	0	0	0	0
19	12	"e8+2 f5+2(g2+su(2))"	27	172	1	1	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	24	163	2	1	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	24	164	1	1	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	24	172	1	0	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	25	163	2	1	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	25	164	1	1	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	25	172	1	0	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	26	163	2	1	0	0	0	0	0	0
19	13	"e8+2 f5+su(3)+2(g2+su(2))"	27	164	1	1	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	23	161	2	1	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	23	162	1	1	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	23	163	1	1	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	23	170	1	0	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	25	162	1	1	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	25	170	1	0	0	0	0	0	0	0
19	14	"e8+2 f5+3(g2+su(2))"	27	163	1	1	0	0	0	0	0	0
19	15	"e8+f5+4(g2+su(2))"	21	213	1	0	0	0	0	0	0	0
19	15	"e8+f5+4(g2+su(2))"	23	185	1	0	1	0	0	0	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	24	137	1	0	0	0	1	0	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	24	163	1	0	0	1	0	0	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	24	215	1	0	0	0	0	0	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	25	110	1	0	0	0	0	1	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	25	137	1	0	0	0	1	0	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	25	215	1	0	0	0	0	0	0	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	26	82	1	0	0	0	0	0	1	0
19	16	"e8+f5+su(3)+3(g2+su(2))"	27	163	1	0	0	1	0	0	0	0
19	17	"e8+2 f5+2(g2+su(2))"	25	164	1	2	0	0	0	0	0	0
19	17	"e8+2 f5+2(g2+su(2))"	25	172	1	1	0	0	0	0	0	0
19	17	"e8+2 f5+2(g2+su(2))"	27	172	1	1	0	0	0	0	0	0
19	18	"e8+2 f5+2(g2+su(2))"	24	163	1	2	0	0	0	0	0	0
19	18	"e8+2 f5+2(g2+su(2))"	24	172	1	1	0	0	0	0	0	0
19	18	"e8+2 f5+2(g2+su(2))"	27	172	1	1	0	0	0	0	0	0
19	20	"e8+2 f5+su(3)+2(g2+su(2))"	23	163	1	1	0	0	0	0	0	0
19	20	"e8+2 f5+su(3)+2(g2+su(2))"	23	172	1	0	0	0	0	0	0	0
19	20	"e8+2 f5+su(3)+2(g2+su(2))"	24	172	1	0	0	0	0	0	0	0
19	20	"e8+2 f5+su(3)+2(g2+su(2))"	25	172	1	0	0	0	0	0	0	0
19	20	"e8+2 f5+su(3)+2(g2+su(2))"	27	163	1	1	0	0	0	0	0	0
19	22	"e8+2 f5+3(g2+su(2))"	23	170	1	0	0	0	0	0	0	0
19	22	"e8+2 f5+3(g2+su(2))"	25	170	1	0	0	0	0	0	0	0
19	31	"e8+2 f5+3(g2+su(2))"	23	163	1	1	0	0	0	0	0	0
19	31	"e8+2 f5+3(g2+su(2))"	24	163	1	1	0	0	0	0	0	0
19	31	"e8+2 f5+3(g2+su(2))"	27	163	1	1	0	0	0	0	0	0
19	32	"e8+2 f5+2 su(3)+2(g2+su(2))"	23	163	2	0	0	0	0	0	0	0
19	32	"e8+2 f5+2 su(3)+2(g2+su(2))"	23	164	1	0	0	0	0	0	0	0
19	32	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	163	2	0	0	0	0	0	0	0
19	32	"e8+2 f5+2 su(3)+2(g2+su(2))"	24	164	1	0	0	0	0	0	0	0
19	32	"e8+2 f5+2 su(3)+2(g2+su(2))"	27	163	2	0	0	0	0	0	0	0
19	33	"e8+2 f5+2(g2+su(2))+so(7)+2 su(2)"	23	161	1	1	0	0	0	0	0	0
19	33	"e8+2 f5+2(g2+su(2))+so(7)+2 su(2)"	26	161	1	1	0	0	0	0	0	0
19	33	"e8+2 f5+2(g2+su(2))+so(7)+2 su(2)"	27	161	1	1	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	23	161	2	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	23	162	1	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	23	163	1	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	24	161	2	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	24	162	1	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	24	163	1	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	26	161	2	0	0	0	0	0	0	0
19	35	"e8+2 f5+su(3)+3(g2+su(2))"	27	161	2	0	0	0	0	0	0	0
19	36	"e6+2 f5+2 su(3)+2(g2+su(2))"	27	78	1	1	0	0	0	0	0	1
19	36	"e6+2 f5+2 su(3)+2(g2+su(2))"	27	79	0	1	0	0	0	0	0	1
19	36	"e6+2 f5+2 su(3)+2(g2+su(2))"	28	70	1	2	0	0	0	0	0	1
19	36	"e6+2 f5+2 su(3)+2(g2+su(2))"	28	71	0	2	0	0	0	0	0	1
19	36	"e6+2 f5+2 su(3)+2(g2+su(2))"	28	76	2	1	0	0	0	0	0	1
19	38	"e7+2 f5+4(g2+su(2))"	31	137	0	1	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	32	128	1	2	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	32	129	0	2	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	32	136	1	1	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	32	137	0	1	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	33	128	1	2	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	33	134	2	1	0	0	0	0	1	0
19	38	"e7+2 f5+4(g2+su(2))"	33	136	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	23	173	1	0	0	0	0	1	0	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	24	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	24	145	1	0	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	24	164	2	1	0	0	0	1	0	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	24	165	1	1	0	0	0	1	0	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	25	136	2	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	25	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	28	30	1	0	0	0	0	0	0	1
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	28	145	1	0	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	29	21	2	1	0	0	0	0	0	1
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	29	22	1	1	0	0	0	0	0	1
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	29	23	0	1	0	0	0	0	0	1
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	29	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	29	145	1	0	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	30	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	33	138	0	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	35	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	35	138	0	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	36	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	54	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	65	137	1	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	71	136	2	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	77	136	2	1	0	0	0	0	1	0
19	39	"e7+2 f5+su(3)+3(g2+su(2))"	80	137	1	1	0	0	0	0	1	0
19	40	"e8+2 f5+su(3)+3(g2+su(2))"	23	163	1	0	0	0	0	0	0	0
19	40	"e8+2 f5+su(3)+3(g2+su(2))"	24	155	1	1	0	0	0	0	0	0
19	40	"e8+2 f5+su(3)+3(g2+su(2))"	27	155	1	1	0	0	0	0	0	0
19	40	"e8+2 f5+su(3)+3(g2+su(2))"	27	156	0	1	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	23	162	1	0	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	23	163	1	0	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	24	155	1	1	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	24	162	1	0	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	24	163	1	0	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	25	155	1	1	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	25	162	1	0	0	0	0	0	0	0
19	42	"e8+2 f5+su(3)+3(g2+su(2))"	25	163	1	0	0	0	0	0	0	0
19	45	"e8+2 f5+3 su(3)+2(g2+su(2))"	24	154	3	0	0	0	0	0	0	0
19	45	"e8+2 f5+3 su(3)+2(g2+su(2))"	24	155	2	0	0	0	0	0	0	0
19	45	"e8+2 f5+3 su(3)+2(g2+su(2))"	24	156	1	0	0	0	0	0	0	0
19	45	"e8+2 f5+3 su(3)+2(g2+su(2))"	25	155	2	0	0	0	0	0	0	0
19	45	"e8+2 f5+3 su(3)+2(g2+su(2))"	25	156	1	0	0	0	0	0	0	0
19	45	"e8+2 f5+3 su(3)+2(g2+su(2))"	27	155	2	0	0	0	0	0	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	24	165	1	1	0	0	1	0	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	25	138	1	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	26	102	1	2	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	26	108	2	1	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	26	110	1	1	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	26	130	1	2	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	26	136	2	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	26	138	1	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	27	102	1	2	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	27	130	1	2	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	27	136	2	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	27	138	1	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	27	157	1	2	0	0	1	0	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	28	102	1	2	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	28	103	0	2	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	28	108	2	1	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	28	110	1	1	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	28	111	0	1	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	31	108	2	1	0	0	0	0	1	0
19	57	"2 e7+3(so(7)+2 su(2))"	32	139	0	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	33	131	0	2	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	34	130	1	2	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	34	131	0	2	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	34	136	2	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	34	138	1	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	34	139	0	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	34	157	1	2	0	0	1	0	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	35	130	1	2	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	35	136	2	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	35	138	1	1	0	0	0	1	0	0
19	57	"2 e7+3(so(7)+2 su(2))"	68	136	2	1	0	0	0	1	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	23	168	1	0	1	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	23	180	1	2	0	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	23	185	3	1	0	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	24	144	1	0	0	1	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	24	159	2	1	1	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	24	160	1	1	1	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	24	168	1	0	1	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	24	196	1	0	0	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	25	136	1	1	0	1	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	25	144	1	0	0	1	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	25	168	1	0	1	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	25	196	1	0	0	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	26	160	1	1	1	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	26	196	1	0	0	0	0	0	0	0
19	58	"e8+f5+so(8)+su(3)+2(g2+su(2))"	29	160	1	1	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	174	1	0	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	166	1	1	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	167	1	1	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	24	202	1	0	0	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	25	143	1	1	0	1	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	25	166	1	1	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	25	174	1	0	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	25	202	1	0	0	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	26	202	1	0	0	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	27	202	1	0	0	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	31	167	1	1	1	0	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	44	143	1	1	0	1	0	0	0	0
19	59	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	57	143	1	1	0	1	0	0	0	0
19	61	"2 e7+f5+su(3)+g2+su(2)+so(7)+2 su(2)"	26	204	1	0	0	0	0	0	0	0
19	69	"2 e6+2 f5+3 su(3)+g2+su(2)"	23	171	1	1	0	0	1	0	0	0
19	69	"2 e6+2 f5+3 su(3)+g2+su(2)"	27	116	1	1	0	0	0	0	1	0
19	69	"2 e6+2 f5+3 su(3)+g2+su(2)"	28	116	1	1	0	0	0	0	1	0
19	69	"2 e6+2 f5+3 su(3)+g2+su(2)"	44	144	1	1	0	0	0	1	0	0
19	69	"2 e6+2 f5+3 su(3)+g2+su(2)"	57	144	1	1	0	0	0	1	0	0
19	70	"e7+e7'+f5+g2+su(2)+2(so(7)+2 su(2))"	24	143	1	1	0	0	1	0	0	0
