"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
86	4	88	259	0	2	0	1	0	0	0	0	"s1:1→1"	"s2:86→1 / s3:80→1"
86	9	88	231	1	1	0	0	0	0	1	0	"s1:1→1 / s2:83→1"	"s3:86→1"
86	9	88	259	1	1	0	0	0	1	0	0	"s1:1→1 / s2:83→1"	"s3:86→1"
86	11	88	232	0	2	0	0	0	0	1	0	"s1:86→1 / s2:2→1 / s3:1→1"	""
86	11	88	239	1	1	0	0	0	0	1	0	"{s1:86→1 / s2:1→1 / s3:2→1, s1:86→1 / s2:1→1 / s3:2→2, s1:86→1 / s2:1→1 / s3:2→3, s1:86→1 / s2:1→1 / s3:2→4, s1:86→1 / s2:1→1 / s3:2→5, s1:86→1 / s2:2→1 / s3:1→1, s1:86→1 / s2:2→1 / s3:1→2, s1:86→1 / s2:2→1 / s3:1→3, s1:86→1 / s2:2→1 / s3:1→4, s1:86→1 / s2:2→1 / s3:1→5}"	"{s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1}"
86	11	88	260	0	2	0	0	0	1	0	0	"s1:86→1 / s2:2→1 / s3:1→1"	""
86	11	88	267	1	1	0	0	0	1	0	0	"{s1:86→1 / s2:1→1 / s3:2→1, s1:86→1 / s2:1→1 / s3:2→2, s1:86→1 / s2:1→1 / s3:2→3, s1:86→1 / s2:1→1 / s3:2→4, s1:86→1 / s2:1→1 / s3:2→5, s1:86→1 / s2:2→1 / s3:1→1, s1:86→1 / s2:2→1 / s3:1→2, s1:86→1 / s2:2→1 / s3:1→3, s1:86→1 / s2:2→1 / s3:1→4, s1:86→1 / s2:2→1 / s3:1→5}"	"{s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1}"
86	16	88	262	0	1	1	0	0	0	1	0	"s1:1→1 / s2:86→1 / s3:86→1"	""
86	16	88	267	0	1	0	0	2	0	0	0	"s1:86→1 / s2:1→1 / s3:1→1"	""
86	16	90	167	0	2	0	0	0	0	0	1	"{s1:1→1 / s2:86→1 / s3:86→1, s1:1→1 / s2:86→1 / s3:86→2, s1:1→1 / s2:86→1 / s3:86→3}"	""
86	16	90	174	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:86→1 / s3:86→1, s1:1→1 / s2:86→1 / s3:86→2, s1:1→1 / s2:86→1 / s3:86→3, s1:1→1 / s2:86→1 / s3:86→4, s1:1→1 / s2:86→1 / s3:86→5, s1:1→1 / s2:86→2 / s3:86→1}"	"{s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1, s3:88→1}"
86	16	91	147	0	1	1	0	0	0	0	1	"s1:1→1 / s2:86→1 / s3:86→1"	""
86	21	88	267	1	0	1	0	1	0	0	0	"s1:1→1 / s2:86→1"	"s3:85→1"
86	21	88	270	1	0	0	2	0	0	0	0	"s1:86→1 / s2:1→1"	"s3:2→1"
86	23	88	224	0	2	1	0	0	0	0	0	"s1:86→1 / s2:86→1 / s3:86→1"	""
86	23	88	231	1	1	1	0	0	0	0	0	"s1:86→1 / s2:86→1 / s3:86→1"	"s3:88→1"
86	23	88	244	0	3	0	0	0	0	0	0	"{s1:86→1 / s2:86→1 / s3:86→1, s1:86→1 / s2:86→1 / s3:86→2, s1:86→1 / s2:86→1 / s3:86→3}"	""
86	23	88	251	1	2	0	0	0	0	0	0	"{s1:86→1 / s2:86→1 / s3:86→1, s1:86→1 / s2:86→1 / s3:86→1, s1:86→1 / s2:86→1 / s3:86→2, s1:86→1 / s2:86→1 / s3:86→2, s1:86→1 / s2:86→1 / s3:86→3, s1:86→1 / s2:86→1 / s3:86→3, s1:86→1 / s2:86→1 / s3:86→4, s1:86→1 / s2:86→1 / s3:86→4, s1:86→1 / s2:86→1 / s3:86→5, s1:86→1 / s2:86→1 / s3:86→5, s1:86→1 / s2:86→2 / s3:86→1, s1:86→1 / s2:86→2 / s3:86→1, s1:86→1 / s2:86→2 / s3:86→2, s1:86→1 / s2:86→2 / s3:86→3, s1:86→1 / s2:86→2 / s3:86→4, s1:86→1 / s2:86→3 / s3:86→1}"	"{s3:87→1, s3:88→1, s3:87→1, s3:88→1, s3:87→1, s3:88→1, s3:87→1, s3:88→1, s3:87→1, s3:88→1, s3:87→1, s3:88→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1}"
