"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
75	1	"6 e8+5 f5+12(g2+su(2))"	"6 e8+6 f5+12(g2+su(2))"	75	267	0	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1, 75→1, s1:75→1}"	""
75	2	"5 e8+e7+6 f5+12(g2+su(2))"	"5 e8+2 e7+6 f5+12(g2+su(2))"	75	249	0	0	0	0	0	0	1	0	"s1:1→1"	""
75	2	"5 e8+e7+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+12(g2+su(2))"	75	134	0	0	0	0	0	0	0	1	"s1:1→1"	""
75	3	"6 e8+5 f5+su(3)+12(g2+su(2))"	"6 e8+6 f5+su(3)+12(g2+su(2))"	75	259	0	0	0	1	0	0	0	0	"s1:1→1"	""
75	4	"6 e8+5 f5+13(g2+su(2))"	"6 e8+6 f5+13(g2+su(2))"	75	258	0	0	0	1	0	0	0	0	"s1:1→1"	""
75	5	"5 e8+e7+6 f5+12(g2+su(2))"	"5 e8+2 e7+6 f5+12(g2+su(2))"	75	249	0	0	0	0	0	0	1	0	"s1:75→1"	""
75	5	"5 e8+e7+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+12(g2+su(2))"	75	134	0	0	0	0	0	0	0	1	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"6 e8+6 f5+so(8)+12(g2+su(2))"	75	239	0	0	1	0	0	0	0	0	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"6 e8+6 f5+su(3)+12(g2+su(2))"	75	259	0	1	0	0	0	0	0	0	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"6 e8+7 f5+12(g2+su(2))"	75	215	0	0	0	1	0	0	0	0	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e6+6 f5+12(g2+su(2))"	75	189	0	0	0	0	1	0	0	0	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e7'+6 f5+12(g2+su(2))"	75	162	0	0	0	0	0	1	0	0	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+12(g2+su(2))"	75	134	0	0	0	0	0	0	1	0	"s1:75→1"	""
75	6	"6 e8+6 f5+12(g2+su(2))"	"7 e8+6 f5+12(g2+su(2))"	75	19	0	0	0	0	0	0	0	1	"s1:75→1"	""
75	8	"5 e8+e7+6 f5+12(g2+su(2))"	"5 e8+2 e7+6 f5+12(g2+su(2))"	75	249	0	0	0	0	0	0	1	0	"s1:1→1"	""
75	8	"5 e8+e7+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+12(g2+su(2))"	75	134	0	0	0	0	0	0	0	1	"s1:1→1"	""
75	9	"5 e8+e7+6 f5+12(g2+su(2))"	"5 e8+2 e7+6 f5+12(g2+su(2))"	75	249	0	0	0	0	0	0	1	0	"s1:1→1"	""
75	9	"5 e8+e7+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+12(g2+su(2))"	75	134	0	0	0	0	0	0	0	1	"s1:1→1"	""
75	10	"5 e8+e7+6 f5+13(g2+su(2))"	"5 e8+2 e7+6 f5+13(g2+su(2))"	75	240	0	0	0	0	0	0	1	0	"s1:1→1"	""
75	10	"5 e8+e7+6 f5+13(g2+su(2))"	"5 e8+e7+e7'+6 f5+13(g2+su(2))"	75	268	0	0	0	0	0	1	0	0	"s1:1→1"	""
75	11	"5 e8+e7+6 f5+su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+6 f5+su(3)+11(g2+su(2))+so(7)+2 su(2)"	75	239	0	0	0	0	0	0	1	0	"s1:75→1"	""
75	11	"5 e8+e7+6 f5+su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+6 f5+su(3)+11(g2+su(2))+so(7)+2 su(2)"	75	267	0	0	0	0	0	1	0	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"6 e8+6 f5+so(8)+12(g2+su(2))"	75	239	0	0	1	0	0	0	0	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"6 e8+6 f5+su(3)+12(g2+su(2))"	75	259	0	1	0	0	0	0	0	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"6 e8+7 f5+12(g2+su(2))"	75	215	0	0	0	1	0	0	0	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e6+6 f5+12(g2+su(2))"	75	189	0	0	0	0	1	0	0	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e7'+6 f5+12(g2+su(2))"	75	162	0	0	0	0	0	1	0	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"6 e8+e7+6 f5+12(g2+su(2))"	75	134	0	0	0	0	0	0	1	0	"s1:75→1"	""
75	12	"6 e8+6 f5+12(g2+su(2))"	"7 e8+6 f5+12(g2+su(2))"	75	19	0	0	0	0	0	0	0	1	"s1:75→1"	""
75	14	"5 e8+e7+7 f5+su(3)+12(g2+su(2))"	"5 e8+e7+8 f5+su(3)+12(g2+su(2))"	75	270	0	0	0	1	0	0	0	0	"s1:1→1"	""
75	15	"5 e8+e7+7 f5+13(g2+su(2))"	"5 e8+e7+8 f5+13(g2+su(2))"	75	269	0	0	0	1	0	0	0	0	"s1:1→1"	""
75	17	"6 e8+5 f5+so(8)+11(g2+su(2))"	"6 e8+5 f5+2 so(8)+11(g2+su(2))"	75	272	0	0	1	0	0	0	0	0	"s1:75→1"	""
75	20	"6 e8+5 f5+so(8)+11(g2+su(2))"	"6 e8+5 f5+2 so(8)+11(g2+su(2))"	75	272	0	0	1	0	0	0	0	0	"s1:75→1"	""
75	25	"6 e8+5 f5+so(8)+11(g2+su(2))"	"6 e8+5 f5+2 so(8)+11(g2+su(2))"	75	272	0	0	1	0	0	0	0	0	"s1:75→1"	""
75	27	"6 e8+5 f5+so(8)+11(g2+su(2))"	"6 e8+5 f5+2 so(8)+11(g2+su(2))"	75	272	0	0	1	0	0	0	0	0	"s1:1→1"	""
