"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
75	1	78	251	0	2	0	1	0	0	0	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:1→1 / s2:75→1 / s3:75→2, s1:75→1 / s2:1→1 / s3:1→1, s1:75→1 / s2:1→1 / s3:1→2}"	""
75	1	78	258	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:1→1 / s2:75→1 / s3:75→2, s1:1→1 / s2:75→1 / s3:75→3, s1:1→1 / s2:75→1 / s3:75→4, s1:1→1 / s2:75→1 / s3:75→5, s1:75→1 / s2:1→1 / s3:1→1, s1:75→1 / s2:1→1 / s3:1→2, s1:75→1 / s2:1→1 / s3:1→3, s1:75→1 / s2:1→1 / s3:1→4, s1:75→1 / s2:1→1 / s3:1→5}"	"{s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1}"
75	3	78	250	1	1	0	1	0	0	0	0	"s1:1→1 / s2:74→1"	"s3:75→1"
75	10	78	210	1	0	1	0	0	0	1	0	"s1:1→1 / s2:75→1"	"s3:74→1"
75	10	78	224	0	2	0	0	0	0	1	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:1→1 / s2:75→1 / s3:75→2}"	""
75	10	78	230	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:75→1 / s3:75→2, s1:1→1 / s2:75→1 / s3:75→3, s1:1→1 / s2:75→1 / s3:75→4, s1:1→1 / s2:75→1 / s3:75→5, s1:1→1 / s2:75→2, s1:1→1 / s2:75→2 / s3:75→1, s1:1→1 / s2:75→3}"	"{s3:74→1, s3:74→1, s3:74→1, s3:74→1, s3:74→1, s3:74→1, s3:74→1}"
75	10	78	231	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:1→1 / s2:75→1 / s3:75→2, s1:1→1 / s2:75→1 / s3:75→3, s1:1→1 / s2:75→1 / s3:75→4, s1:1→1 / s2:75→1 / s3:75→5}"	"{s3:77→1, s3:77→1, s3:77→1, s3:77→1, s3:77→1}"
75	10	78	238	1	0	1	0	0	1	0	0	"s1:1→1 / s2:75→1"	"s3:74→1"
75	10	78	252	0	2	0	0	0	1	0	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:1→1 / s2:75→1 / s3:75→2}"	""
75	10	80	265	1	0	1	0	1	0	0	0	"s1:1→1 / s2:75→1 / s3:1→1"	"s3:74→1"
75	10	84	265	1	0	1	0	1	0	0	0	"s1:1→1 / s2:75→1"	"s3:74→1"
75	11	78	203	0	1	1	0	0	0	1	0	"s1:75→1 / s2:1→1 / s3:1→1"	""
75	11	78	210	1	0	1	0	0	0	1	0	"{s1:75→1 / s2:1→1, s1:75→1 / s2:1→1 / s3:1→1}"	"{s3:2→1, s3:2→1}"
75	11	78	214	1	0	0	1	0	1	0	0	"s1:75→1 / s2:1→1"	"s3:2→1"
75	11	78	223	0	2	0	0	0	0	1	0	"{s1:75→1 / s2:1→1 / s3:1→1, s1:75→1 / s2:1→1 / s3:1→2, s1:75→1 / s2:1→1 / s3:1→3}"	""
75	11	78	231	0	1	1	0	0	1	0	0	"s1:75→1 / s2:1→1 / s3:1→1"	""
75	11	78	258	0	1	1	0	1	0	0	0	"s1:75→1 / s2:1→1 / s3:1→1"	""
75	11	78	265	1	0	1	0	1	0	0	0	"{s1:75→1 / s2:1→1, s1:75→1 / s2:1→1 / s3:1→1}"	"{s3:2→1, s3:2→1}"
75	11	78	267	1	0	0	2	0	0	0	0	"s1:75→1 / s2:1→1 / s3:75→2"	"s3:2→1"
75	11	79	186	1	0	0	1	0	0	1	0	"s1:75→1 / s2:1→1"	"s3:2→1"
75	11	79	241	1	0	0	1	1	0	0	0	"s1:75→1 / s2:1→1"	"s3:2→1"
75	11	79	267	1	0	0	2	0	0	0	0	"s1:75→1 / s2:1→1 / s3:75→3"	"s3:2→1"
75	11	97	265	1	0	1	0	1	0	0	0	"s1:75→1 / s2:1→1 / s3:75→1"	"s3:2→1"
75	11	116	267	1	0	0	2	0	0	0	0	"s1:75→1 / s2:1→1"	"s3:2→1"
75	14	78	261	1	1	0	1	0	0	0	0	"s1:1→1 / s2:75→1"	"s3:72→1"
75	17	84	254	0	2	1	0	0	0	0	0	"s1:75→1"	"s2:4→1 / s3:1→1"
75	19	187	273	1	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1 / s3:75→1"
75	23	77	266	0	2	0	0	0	0	0	1	"s1:75→1"	"s2:3→1 / s3:1→1"
75	47	78	231	0	1	1	0	1	0	0	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:75→1 / s2:1→1 / s3:1→1}"	""
75	47	79	257	0	1	1	1	0	0	0	0	"{s1:1→1 / s2:75→1 / s3:75→1, s1:75→1 / s2:1→1 / s3:1→1}"	""
