"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	68	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->1""]"	"[""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	73	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->2"",""s1:60->1 / s2:1->2 / s3:1->1""]"	"[""s3:62->1"",""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	76	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->2 / s3:1->2"",""s1:60->1 / s2:1->3 / s3:1->1""]"	"[""s3:62->1"",""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	77	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->3""]"	"[""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	79	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->4"",""s1:60->1 / s2:1->2 / s3:1->3""]"	"[""s3:62->1"",""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	80	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->5"",""s1:60->1 / s2:1->2 / s3:1->4""]"	"[""s3:62->1"",""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	81	141	1	1	0	0	0	0	0	1	"[""s1:60->1 / s2:1->2 / s3:1->5""]"	"[""s3:62->1""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	66	134	0	2	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->1""]"	"[""""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	70	134	0	2	0	0	0	0	0	1	"[""s1:60->1 / s2:1->1 / s3:1->2""]"	"[""""]"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	73	134	0	2	0	0	0	0	0	1	"[""s1:60->1 / s2:1->2 / s3:1->2""]"	"[""""]"
