"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))+so(7)+2 su(2)"	80	139	2	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))+so(7)+2 su(2)"	81	139	2	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	79	141	1	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	80	141	1	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	81	141	1	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	77	134	0	2	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	79	134	0	2	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	76	142	0	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	78	142	0	1	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+su(3)+11(g2+su(2))"	80	133	1	2	0	0	0	0	0	1
60	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+su(3)+11(g2+su(2))"	81	133	1	2	0	0	0	0	0	1
60	2	"4 e8+6 f4+su(3)+9(g2+su(2))"	"5 e8+6 f4+10(g2+su(2))"	67	98	1	0	0	0	0	0	0	1
60	5	"4 e8+e7+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7+5 f4+10(g2+su(2))"	65	265	1	0	0	0	0	0	0	0
60	9	"4 e8+e7+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7+5 f4+10(g2+su(2))"	65	265	1	0	0	0	0	0	0	0
60	17	"4 e8+e7+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7+5 f4+10(g2+su(2))"	65	265	1	0	0	0	0	0	0	0
60	18	"4 e8+e7+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7+5 f4+10(g2+su(2))"	65	265	1	0	0	0	0	0	0	0
60	28	"4 e8+e6+6 f4+2 su(3)+8(g2+su(2))"	"4 e8+e6+6 f4+su(3)+9(g2+su(2))"	66	269	1	0	0	0	0	0	0	0
60	34	"4 e8+e7+4 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+10(g2+su(2))+so(7)+2 su(2)"	68	173	1	0	0	0	0	0	1	0
60	36	"4 e8+e6+6 f4+su(3)+9(g2+su(2))"	"4 e8+e6+6 f4+10(g2+su(2))"	66	268	1	0	0	0	0	0	0	0
60	37	"4 e8+e6+6 f4+su(3)+9(g2+su(2))"	"4 e8+e6+6 f4+10(g2+su(2))"	66	268	1	0	0	0	0	0	0	0
60	39	"4 e8+e6+6 f4+2 su(3)+8(g2+su(2))"	"4 e8+e6+6 f4+su(3)+9(g2+su(2))"	66	269	1	0	0	0	0	0	0	0
60	45	"4 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+10(g2+su(2))+so(7)+2 su(2)"	68	173	1	1	0	0	0	0	0	0
60	45	"4 e8+2 e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	68	174	0	1	0	0	0	0	0	0
60	53	"4 e8+2 e7+4 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+10(g2+su(2))+so(7)+2 su(2)"	66	173	1	0	0	0	0	0	0	0
