"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
66	4	97	271	1	2	1	0	0	0	0	0	"s1:1→1 / s2:66→1 / s3:66→1"	"s4:65→1"
66	4	98	264	0	3	1	0	0	0	0	0	"s1:1→1 / s2:66→1 / s3:66→1 / s4:66→1"	""
66	4	98	271	1	2	1	0	0	0	0	0	"s1:1→1 / s2:66→1 / s3:66→1 / s4:66→1"	"s4:65→1"
66	4	99	271	1	2	1	0	0	0	0	0	"{s1:1→1 / s2:66→1 / s3:66→1 / s4:66→1, s1:1→1 / s2:66→1 / s3:66→1 / s4:66→1, s1:1→1 / s2:66→1 / s3:66→2}"	"{s4:68→1, s4:69→1, s4:65→1}"
66	26	129	270	1	3	0	0	0	0	0	0	"s1:66→1 / s2:66→1"	"s3:1→1 / s4:65→1"
66	28	118	267	0	3	0	1	0	0	0	0	"s1:1→1 / s2:66→1 / s3:66→1 / s4:66→1"	""
66	30	122	270	1	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1"	"s1:66→1 / s4:2→1"
66	31	113	270	1	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1"	"s1:66→1 / s4:2→1"
66	37	170	273	2	2	0	0	0	0	0	0	"s1:66→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s3:67→1 / s4:67→1"
66	48	192	272	3	1	0	0	0	0	0	0	"s1:1→1 / s4:63→1"	"s2:66→1 / s3:66→1 / s4:67→1"
