"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
105	3	"8 e8+8 f5+so(8)+17(g2+su(2))"	105	216	0	0	0	0	0	0	0	1	"s1:1→1"	""
105	8	"8 e8+8 f5+so(8)+su(3)+17(g2+su(2))"	105	208	0	0	0	0	0	0	0	1	"s1:1→1"	""
