"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
29	17	36	158	2	2	0	0	0	0	1	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:32→1 / s5:31→1"
29	17	37	144	0	4	0	0	0	0	1	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
29	17	37	151	1	3	0	0	0	0	1	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:33→1"
29	17	37	157	2	2	0	0	0	0	1	0	"{s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1, s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2}"	"{s4:32→1 / s5:32→1, s4:32→1 / s5:32→1}"
29	17	80	199	0	4	0	0	1	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
29	17	84	206	1	3	0	0	1	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:33→1"
29	17	85	213	2	2	0	0	1	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:32→1 / s5:31→1"
29	17	86	212	2	2	0	0	1	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:32→1 / s5:32→1"
29	17	88	212	2	2	0	0	1	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s4:32→1 / s5:32→1"
29	17	169	225	0	4	0	1	0	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
29	17	172	232	1	3	0	1	0	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:33→1"
29	17	173	239	2	2	0	1	0	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:32→1 / s5:31→1"
29	17	174	238	2	2	0	1	0	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:32→1 / s5:32→1"
29	17	175	238	2	2	0	1	0	0	0	0	"s1:29→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s4:32→1 / s5:32→1"
