"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
29	1	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	37	205	1	0	0	0	0	0	0	0
29	2	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	37	205	1	0	0	0	0	0	0	0
29	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	196	1	0	0	0	0	0	0	0
29	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	196	1	0	0	0	0	0	0	0
29	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+so(8)+5(g2+su(2))"	33	168	1	0	1	0	0	0	0	0
29	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+so(8)+5(g2+su(2))"	37	168	1	0	1	0	0	0	0	0
29	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	34	144	1	0	0	1	0	0	0	0
29	5	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+so(8)+5(g2+su(2))"	34	168	1	1	1	0	0	0	0	0
29	6	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	37	205	1	0	0	0	0	0	0	0
29	9	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))+so(7)+2 su(2)"	33	185	3	0	0	0	0	0	0	0
29	9	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	34	188	1	0	0	0	0	0	0	0
29	9	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	35	188	1	0	0	0	0	0	0	0
29	10	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	196	1	0	0	0	0	0	0	0
29	10	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	196	1	0	0	0	0	0	0	0
29	11	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	37	196	1	0	0	0	0	0	0	0
29	13	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	32	194	1	0	0	0	0	0	0	0
29	13	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	35	194	1	0	0	0	0	0	0	0
29	14	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	32	194	1	0	0	0	0	0	0	0
29	14	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	34	194	1	0	0	0	0	0	0	0
29	14	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	32	186	1	1	0	0	0	0	0	0
29	15	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))+so(7)+2 su(2)"	32	185	2	0	0	0	0	0	0	0
29	15	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))+so(7)+2 su(2)"	33	185	2	0	0	0	0	0	0	0
29	15	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+6(g2+su(2))"	32	187	1	0	0	0	0	0	0	0
29	15	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+6(g2+su(2))"	34	187	1	0	0	0	0	0	0	0
29	15	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	32	186	1	0	0	0	0	0	0	0
29	16	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	196	1	0	0	0	0	0	0	0
29	16	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	196	1	0	0	0	0	0	0	0
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f4+2 su(3)+4(g2+su(2))+so(7)+2 su(2)"	38	45	0	2	0	0	0	0	0	1
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f4+4(g2+su(2))+2(so(7)+2 su(2))"	38	50	2	1	0	0	0	0	0	1
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f4+5(g2+su(2))+so(7)+2 su(2)"	38	52	1	1	0	0	0	0	0	1
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	38	53	0	1	0	0	0	0	0	1
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	39	44	1	2	0	0	0	0	0	1
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"e8+2 e7+2 f4+5(g2+su(2))+so(7)+2 su(2)"	34	167	1	1	0	0	0	0	1	0
29	17	"e8+e7+2 f4+4(g2+su(2))+so(7)+2 su(2)"	"e8+2 e7+2 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	37	159	1	2	0	0	0	0	1	0
29	18	"2 e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	37	205	1	0	0	0	0	0	0	0
29	19	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	32	194	1	0	0	0	0	0	0	0
29	19	"2 e8+2 f4+5(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	34	194	1	0	0	0	0	0	0	0
29	20	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))+so(7)+2 su(2)"	33	185	2	0	0	0	0	0	0	0
29	20	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+6(g2+su(2))"	35	187	1	0	0	0	0	0	0	0
29	20	"2 e8+2 f4+su(3)+5(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	34	186	1	0	0	0	0	0	0	0
