"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
55	4	184	253	2	2	0	0	0	0	0	0	"{s1:53→1 / s2:1→1 / s3:2→1 / s4:2→1, 55→1, s1:53→1 / s2:1→1 / s3:55→1 / s4:2→1, 55→1, s1:53→1 / s2:2→1 / s3:1→1 / s4:1→1, 55→1, s1:53→1 / s2:2→1 / s3:55→1 / s4:1→1, 55→1, s1:55→1 / s2:1→1 / s3:2→1 / s4:2→1, 53→1, s1:55→1 / s2:1→1 / s3:53→1 / s4:2→1, 53→1, s1:55→1 / s2:2→1 / s3:1→1 / s4:1→1, 53→1, s1:55→1 / s2:2→1 / s3:53→1 / s4:1→1, 53→1}"	"{s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1}"
55	4	189	253	2	2	0	0	0	0	0	0	"{s1:53→1 / s2:1→1 / s3:2→1, 55→1 / s4:2→2, 55→3, s1:53→1 / s2:1→1 / s3:2→1, 55→1 / s4:2→3, 55→2, s1:53→1 / s2:2→1 / s3:1→1, 55→1 / s4:1→2, 55→3, s1:53→1 / s2:2→1 / s3:1→1, 55→1 / s4:1→3, 55→2, s1:55→1 / s2:1→1 / s3:2→1, 53→1 / s4:2→2, 53→3, s1:55→1 / s2:1→1 / s3:2→1, 53→1 / s4:2→3, 53→2, s1:55→1 / s2:2→1 / s3:1→1, 53→1 / s4:1→2, 53→3, s1:55→1 / s2:2→1 / s3:1→1, 53→1 / s4:1→3, 53→2}"	"{s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1}"
55	4	193	253	2	2	0	0	0	0	0	0	"{s1:53→1 / s2:1→1 / s3:2→1 / s4:2→2, 55→1, s1:53→1 / s2:1→1 / s3:55→1 / s4:2→1, 55→2, s1:53→1 / s2:2→1 / s3:1→1 / s4:1→2, 55→1, s1:53→1 / s2:2→1 / s3:55→1 / s4:1→1, 55→2, s1:55→1 / s2:1→1 / s3:2→1 / s4:2→2, 53→1, s1:55→1 / s2:1→1 / s3:53→1 / s4:2→1, 53→2, s1:55→1 / s2:2→1 / s3:1→1 / s4:1→2, 53→1, s1:55→1 / s2:2→1 / s3:53→1 / s4:1→1, 53→2}"	"{s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1, s3:56→1 / s4:57→1, s3:57→1 / s4:56→1}"
55	30	193	269	2	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1, 55→1 / s3:55→1 / s4:55→1"	"s3:56→1 / s4:2→1"
55	35	191	254	1	3	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s4:55→1"
55	35	191	261	2	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→1 / s4:1→1}"	"{s3:55→1 / s4:2→1, s3:55→1 / s4:2→1}"
55	35	192	261	2	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s4:1→1, s1:1→1 / s2:1→1 / s4:1→1, s1:1→1 / s2:1→2}"	"{s3:55→1 / s4:56→1, s3:55→1 / s4:57→1, s3:55→1 / s4:2→1}"
55	35	192	267	3	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→1 / s4:1→1, s1:1→1 / s3:1→1 / s4:1→2}"	"{s2:55→1 / s3:56→1 / s4:56→1, s2:55→1 / s3:56→1 / s4:56→1}"
55	35	192	268	3	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→1 / s4:1→1, s1:1→1 / s4:1→1, s1:1→1 / s4:1→2}"	"{s2:55→1 / s3:56→1 / s4:2→1, s2:55→1 / s3:2→1 / s4:56→1, s2:55→1 / s3:2→1 / s4:56→1}"
55	35	193	268	3	1	0	0	0	0	0	0	"{s1:1→1 / s4:1→3, s1:1→1 / s4:1→4, s1:1→1 / s4:1→5}"	"{s2:55→1 / s3:2→1 / s4:56→1, s2:55→1 / s3:2→1 / s4:56→1, s2:55→1 / s3:2→1 / s4:56→1}"
