"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
128	1	129	259	0	2	0	0	0	0	0	1	2
128	1	129	266	1	1	0	0	0	0	0	1	5
128	1	129	267	0	1	0	0	0	0	0	1	4
128	3	129	259	0	1	0	0	0	0	0	1	2
128	3	129	266	1	0	0	0	0	0	0	1	5
128	4	129	264	1	0	0	0	0	0	0	1	3
