"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
78	3	81	203	0	2	0	0	0	0	1	0	"s1:78→1"	"s2:4→1 / s3:1→1"
78	3	81	231	0	2	0	0	0	1	0	0	"s1:78→1"	"s2:4→1 / s3:1→1"
78	3	84	258	0	2	0	0	1	0	0	0	"s1:78→1"	"s2:4→1 / s3:1→1"
78	4	79	265	1	0	1	1	0	0	0	0	"s1:78→1 / s2:1→1 / s3:1→1"	"s3:77→1"
78	4	80	252	0	2	0	0	1	0	0	0	"s1:78→1 / s2:1→1 / s3:1→1"	""
78	4	80	259	1	1	0	0	1	0	0	0	"{s1:78→1 / s2:1→1 / s3:1→1, s1:78→1 / s2:1→1 / s3:1→2, s1:78→1 / s2:1→1 / s3:1→3, s1:78→1 / s2:1→1 / s3:1→4, s1:78→1 / s2:1→1 / s3:1→5}"	"{s3:80→1, s3:80→1, s3:80→1, s3:80→1, s3:80→1}"
78	4	80	265	1	0	1	1	0	0	0	0	"{s1:1→1 / s2:78→1, s1:1→1 / s2:78→1 / s3:78→1}"	"{s3:77→1, s3:77→1}"
78	4	81	241	1	0	0	2	0	0	0	0	"s1:78→1 / s2:1→1"	"s3:77→1"
78	4	81	252	0	2	0	0	1	0	0	0	"s1:78→1 / s2:1→1 / s3:1→2"	""
78	4	81	258	0	1	1	1	0	0	0	0	"s1:1→1 / s2:78→1 / s3:78→1"	""
78	4	98	265	1	0	1	1	0	0	0	0	"s1:78→1 / s2:1→1"	"s3:77→1"
78	9	80	251	1	1	0	0	1	0	0	0	"s1:78→1 / s2:2→1"	"s3:1→1"
78	9	80	257	2	0	0	0	1	0	0	0	"{s1:78→1, s1:78→1 / s3:2→1, s1:78→1 / s3:2→2}"	"{s2:1→1 / s3:1→1, s2:1→1 / s3:1→1, s2:1→1 / s3:1→1}"
78	32	80	231	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:78→1 / s3:78→1, s1:1→1 / s2:78→1 / s3:78→2, s1:1→1 / s2:78→1 / s3:78→3, s1:1→1 / s2:78→1 / s3:78→4, s1:1→1 / s2:78→1 / s3:78→5, s1:1→1 / s2:78→2 / s3:78→1}"	"{s3:80→1, s3:80→1, s3:80→1, s3:80→1, s3:80→1, s3:80→1}"
78	32	80	252	0	2	0	0	0	1	0	0	"{s1:1→1 / s2:78→1 / s3:78→1, s1:1→1 / s2:78→1 / s3:78→2, s1:1→1 / s2:78→1 / s3:78→3}"	""
78	32	80	259	0	1	1	0	1	0	0	0	"s1:78→1 / s2:1→1 / s3:1→1"	""
78	32	80	259	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:78→1 / s3:78→1, s1:1→1 / s2:78→1 / s3:78→2, s1:1→1 / s2:78→1 / s3:78→3, s1:1→1 / s2:78→1 / s3:78→4, s1:1→1 / s2:78→1 / s3:78→5, s1:1→1 / s2:78→2 / s3:78→1}"	"{s3:80→1, s3:80→1, s3:80→1, s3:80→1, s3:80→1, s3:80→1}"
78	32	81	204	0	1	1	0	0	0	1	0	"s1:1→1 / s2:78→1 / s3:78→1"	""
78	32	81	224	0	2	0	0	0	0	1	0	"{s1:1→1 / s2:78→1 / s3:78→1, s1:1→1 / s2:78→1 / s3:78→2, s1:1→1 / s2:78→1 / s3:78→3}"	""
78	32	81	232	0	1	1	0	0	1	0	0	"s1:1→1 / s2:78→1 / s3:78→1"	""
78	32	81	259	0	1	1	0	1	0	0	0	"s1:1→1 / s2:78→1 / s3:78→1"	""
