"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
27	8	191	221	0	5	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1"
27	18	179	221	0	5	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1"
27	18	182	228	1	4	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1 / s5:31→1"
27	18	183	235	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1 / s4:30→1 / s5:29→1"
27	18	184	234	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1 / s4:30→1 / s5:30→1"
27	18	185	234	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s1:27→1 / s4:30→1 / s5:30→1"
27	19	162	221	0	5	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1"
27	19	164	228	1	4	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1 / s5:31→1"
27	19	166	234	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1 / s4:30→1 / s5:30→1"
27	19	166	235	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s1:27→1 / s4:30→1 / s5:29→1"
27	19	168	234	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s1:27→1 / s4:30→1 / s5:30→1"
27	23	113	219	1	4	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1"	"s5:1→1"
27	23	114	226	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1"	"s4:30→1 / s5:1→1"
27	23	115	233	3	2	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1"	"s3:29→1 / s4:28→1 / s5:1→1"
27	23	116	232	3	2	0	0	0	0	0	0	"{s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1, s1:27→1 / s2:27→1 / s3:27→1 / s4:27→2}"	"{s3:29→1 / s4:29→1 / s5:1→1, s3:29→1 / s4:29→1 / s5:1→1}"
27	24	35	86	0	4	0	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	24	35	93	1	3	0	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s5:31→1"
27	24	35	99	2	2	0	0	0	0	0	1	"{s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1, s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→2}"	"{s4:30→1 / s5:30→1, s4:30→1 / s5:30→1}"
27	24	35	100	2	2	0	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	24	112	201	0	4	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	24	117	208	1	3	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s5:31→1"
27	24	120	215	2	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	24	121	214	2	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:30→1"
27	24	123	214	2	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→2"	"s4:30→1 / s5:30→1"
27	27	125	225	1	4	0	0	0	0	0	0	"{s1:27→1 / s2:27→1 / s3:27→1 / s4:1→1 / s5:27→3, s1:27→1 / s2:27→1 / s3:27→1 / s4:1→1 / s5:27→4}"	"{s5:31→1, s5:31→1}"
27	27	128	218	0	5	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:1→1"	""
27	27	128	225	1	4	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:1→1 / s5:27→2"	"s5:31→1"
27	27	129	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→5"	"s4:29→1 / s5:30→1"
27	27	130	225	1	4	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:1→1 / s5:27→1"	"s5:30→1"
27	27	130	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→4"	"s4:29→1 / s5:30→1"
27	27	131	231	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→1"	"s4:29→1 / s5:29→1"
27	27	131	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→1"	"s4:29→1 / s5:28→1"
27	27	132	231	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→2"	"s4:29→1 / s5:29→1"
27	27	134	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→3"	"s4:29→1 / s5:30→1"
27	27	135	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→1 / s5:27→5"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	138	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→1 / s5:27→4"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	143	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→2"	"s4:29→1 / s5:30→1"
27	27	145	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→1 / s5:27→3"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	148	225	1	4	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:1→1 / s5:27→1"	"s5:31→1"
27	27	151	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→2 / s5:27→4"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	160	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→1 / s5:27→2"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	162	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→2 / s5:27→3"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	169	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→2 / s5:27→2"	"s4:30→1 / s5:29→1"
27	27	171	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:1→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	27	179	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→2 / s5:27→2"	"s3:28→1 / s4:28→1 / s5:29→1"
27	27	187	232	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→2 / s3:1→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:28→1"
27	27	189	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s3:29→1 / s4:28→1 / s5:28→1"
27	27	190	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→2 / s4:27→2 / s5:27→2"	"s3:29→1 / s4:28→1 / s5:28→1"
27	27	192	238	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→2 / s5:27→3"	"s3:28→1 / s4:29→1 / s5:28→1"
27	28	88	183	3	2	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1 / s4:27→1"	"s3:29→1 / s4:28→1 / s5:26→1"
27	30	91	219	1	4	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1"	"s5:1→1"
27	30	93	226	2	3	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1"	"s4:30→1 / s5:1→1"
27	30	93	233	3	2	0	0	0	0	0	0	"s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1"	"s3:29→1 / s4:28→1 / s5:1→1"
27	30	94	232	3	2	0	0	0	0	0	0	"{s1:27→1 / s2:27→1 / s3:27→1 / s4:27→1, s1:27→1 / s2:27→1 / s3:27→1 / s4:27→2}"	"{s3:29→1 / s4:29→1 / s5:1→1, s3:29→1 / s4:29→1 / s5:1→1}"
27	53	50	137	3	1	0	0	0	0	1	0	"s1:27→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:29→1 / s4:2→1 / s5:29→1"
27	53	104	165	3	1	0	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:29→1 / s4:2→1 / s5:29→1"
27	83	35	115	0	4	0	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	83	35	122	1	3	0	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s5:31→1"
27	83	35	128	2	2	0	0	0	0	0	1	"{s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1, s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→2}"	"{s4:30→1 / s5:30→1, s4:30→1 / s5:30→1}"
27	83	35	129	2	2	0	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	83	191	230	0	4	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	90	176	227	0	4	0	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	90	180	234	1	3	0	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s5:31→1"
27	90	182	241	2	2	0	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	90	183	240	2	2	0	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:30→1"
27	90	185	240	2	2	0	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→2"	"s4:30→1 / s5:30→1"
27	131	93	165	3	1	0	0	1	0	0	0	"s1:27→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:29→1 / s4:2→1 / s5:29→1"
27	131	185	191	3	1	0	1	0	0	0	0	"s1:27→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:29→1 / s4:2→1 / s5:29→1"
27	153	100	202	0	4	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	153	105	209	1	3	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s5:31→1"
27	153	107	216	2	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	153	109	215	2	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:30→1"
27	153	111	215	2	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→2"	"s4:30→1 / s5:30→1"
27	153	173	230	0	4	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	""
27	153	177	237	1	3	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s5:31→1"
27	153	179	244	2	2	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:29→1"
27	153	180	243	2	2	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→1"	"s4:30→1 / s5:30→1"
27	153	183	243	2	2	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1 / s4:27→1 / s5:27→2"	"s4:30→1 / s5:30→1"
27	161	80	172	2	3	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:28→1 / s5:28→1"
