"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
27	4	"2 e8+f5+4(g2+su(2))"	37	138	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5}"	"{s3:29→1, s3:29→1, s3:29→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	31	160	2	0	1	0	0	0	0	0	"s1:1→1"	"s2:27→1 / s3:27→1"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	31	174	1	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 26→1, s1:1→1 / s2:1→1, 26→1 / s3:1→1, s1:1→1 / s2:1→2, 26→1}"	"{s3:27→1, s3:27→1, s3:27→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	31	180	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:1→1 / s3:1→2, 26→1, s1:1→1 / s2:1→1 / s3:1→3, 26→1, s1:1→1 / s2:1→1 / s3:1→3, 26→2, s1:1→1 / s2:1→1 / s3:1→4, 26→1, s1:1→1 / s3:1→1, s1:1→1 / s3:1→2, 26→1, s1:1→1 / s3:1→2, 26→2, s1:1→1 / s3:1→3, 26→1, s1:1→1 / s3:1→3, 26→2}"	"{s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	31	181	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 26→1 / s3:1→1, 26→1, s1:1→1 / s2:1→1 / s3:1→1, 26→1, s1:1→1 / s3:1→1, 26→1, s1:1→1 / s3:1→2, 26→1, s1:1→1 / s3:1→2, 26→2, s1:1→1 / s3:1→3, 26→2}"	"{s2:28→1 / s3:27→1, s2:27→1 / s3:28→1, s2:27→1 / s3:28→1, s2:27→1 / s3:28→1, s2:27→1 / s3:28→1, s2:27→1 / s3:28→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	32	136	2	0	0	1	0	0	0	0	"s1:1→1"	"s2:27→1 / s3:27→1"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	32	160	2	0	1	0	0	0	0	0	"{s1:1→1 / s3:1→1, s1:1→1 / s3:1→1, 26→1, s1:1→1 / s3:1→1, 26→2}"	"{s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	32	180	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s3:1→2, s1:1→1 / s2:1→2 / s3:1→2, s1:1→1 / s3:1→1, 26→1, s1:1→1 / s3:1→4, 26→1}"	"{s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1, s2:27→1 / s3:27→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	33	130	1	1	0	1	0	0	0	0	"s1:1→1 / s2:26→1"	"s3:27→1"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	33	136	2	0	0	1	0	0	0	0	"{s1:1→1 / s3:26→1, s1:1→1 / s3:26→2}"	"{s2:27→1 / s3:27→1, s2:27→1 / s3:27→1}"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	33	174	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s3:27→1"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	34	154	1	1	1	0	0	0	0	0	"s1:1→1 / s2:26→1"	"s3:27→1"
27	9	"2 e8+f5+su(3)+4(g2+su(2))"	34	160	2	0	1	0	0	0	0	0	"{s1:1→1 / s3:26→1, s1:1→1 / s3:26→2}"	"{s2:27→1 / s3:27→1, s2:27→1 / s3:27→1}"
27	11	"2 e8+f5+5(g2+su(2))"	31	179	2	1	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1, 25→1"	"s2:26→1 / s3:28→1"
27	11	"2 e8+f5+5(g2+su(2))"	35	172	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s3:26→1"
27	16	"2 e8+f5+2 su(3)+4(g2+su(2))"	31	173	2	1	0	0	0	0	0	0	"s1:2→1, 26→1"	"s2:27→1 / s3:1→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	28	242	2	1	0	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	"s2:28→1 / s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	29	215	1	1	1	0	0	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	30	191	1	1	0	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:1→1, 27→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	31	165	1	1	0	0	1	0	0	0	"{s1:1→1 / s2:27→1, s1:1→1 / s2:27→1 / s3:1→1, 27→1, s1:1→1 / s2:27→1 / s3:1→1, 27→2}"	"{s3:26→1, s3:26→1, s3:26→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	31	171	1	0	1	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:1→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	32	138	1	1	0	0	0	1	0	0	"s1:1→1 / s2:27→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	32	145	1	0	1	0	1	0	0	0	"{s1:1→1 / s2:27→1, s1:1→1 / s2:27→1 / s3:1→1}"	"{s3:26→1, s3:26→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	32	165	1	1	0	0	1	0	0	0	"{s1:1→1 / s2:27→1 / s3:1→1, 27→3, s1:1→1 / s2:27→1 / s3:1→1, 27→4}"	"{s3:26→1, s3:26→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	32	166	1	1	0	0	1	0	0	0	"{s1:1→1 / s2:27→1 / s3:1→1, 27→1, s1:1→1 / s2:27→1 / s3:1→1, 27→2, s1:1→1 / s2:27→1 / s3:1→1, 27→3, s1:1→1 / s2:27→1 / s3:1→1, 27→4}"	"{s3:29→1, s3:29→1, s3:29→1, s3:29→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	33	110	1	1	0	0	0	0	1	0	"s1:1→1 / s2:27→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	33	118	1	0	1	0	0	1	0	0	"s1:1→1 / s2:27→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	33	132	0	2	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	20	"e8+e7+2 f5+5(g2+su(2))"	33	138	1	1	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	90	1	0	1	0	0	0	1	0	"s1:1→1 / s2:27→1"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	104	0	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	110	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:27→1 / s3:27→1, s1:1→1 / s2:27→1 / s3:27→2, s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5, s1:1→1 / s2:27→2, s1:1→1 / s2:27→2 / s3:27→1}"	"{s3:26→1, s3:26→1, s3:26→1, s3:26→1, s3:26→1, s3:26→1, s3:26→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	111	1	1	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1"	"s3:29→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	138	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:27→1 / s3:27→2, s1:1→1 / s2:27→2}"	"{s3:26→1, s3:26→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	139	1	1	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	"s3:29→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	34	159	0	2	0	0	1	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	20	"e8+e7+2 f5+5(g2+su(2))"	35	104	0	2	0	0	0	0	1	0	"s1:1→1 / s2:27→1 / s3:27→2"	""
27	20	"e8+e7+2 f5+5(g2+su(2))"	35	110	1	1	0	0	0	0	1	0	"s1:1→1 / s2:27→3"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	35	111	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:27→1 / s3:27→2, s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5}"	"{s3:29→1, s3:29→1, s3:29→1, s3:29→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	35	138	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5, s1:1→1 / s2:27→2 / s3:27→1}"	"{s3:26→1, s3:26→1, s3:26→1, s3:26→1}"
27	20	"e8+e7+2 f5+5(g2+su(2))"	36	132	0	2	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→2"	""
27	20	"e8+e7+2 f5+5(g2+su(2))"	36	139	1	1	0	0	0	1	0	0	"s1:1→1 / s2:27→1 / s3:27→2"	"s3:29→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	37	138	1	1	0	0	0	1	0	0	"s1:1→1 / s2:27→3"	"s3:26→1"
27	20	"e8+e7+2 f5+5(g2+su(2))"	37	139	1	1	0	0	0	1	0	0	"{s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5}"	"{s3:29→1, s3:29→1, s3:29→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	242	2	1	0	0	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	"s2:28→1 / s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	215	1	1	1	0	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	191	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:27→1 / s3:27→1, s1:27→1 / s2:1→1 / s3:1→1, 27→1}"	"{s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	165	1	1	0	0	1	0	0	0	"{s1:27→1 / s2:1→1, s1:27→1 / s2:1→1 / s3:1→1, 27→1, s1:27→1 / s2:1→1 / s3:1→2, 27→1}"	"{s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	171	1	0	1	1	0	0	0	0	"{s1:1→1 / s2:27→1 / s3:27→1, s1:27→1 / s2:1→1 / s3:1→1, 27→1, s1:27→1 / s2:1→1 / s3:1→1, 27→2, s1:27→1 / s2:1→1 / s3:27→1}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	138	1	1	0	0	0	1	0	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	145	1	0	1	0	1	0	0	0	"{s1:27→1 / s2:1→1, s1:27→1 / s2:1→1 / s3:1→1, 27→1, s1:27→1 / s2:1→1 / s3:27→1}"	"{s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	147	1	0	0	2	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	165	1	1	0	0	1	0	0	0	"{s1:27→1 / s2:1→1 / s3:1→1, 27→1, s1:27→1 / s2:1→1 / s3:1→2, 27→1, s1:27→1 / s2:1→1 / s3:1→3, 27→1, s1:27→1 / s2:1→1 / s3:1→3, 27→1, s1:27→1 / s2:1→1 / s3:1→4, 27→1, s1:27→1 / s2:1→1 / s3:1→4, 27→1}"	"{s3:29→1, s3:29→1, s3:29→1, s3:2→1, s3:29→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	171	1	0	1	1	0	0	0	0	"{s1:1→1 / s2:27→1 / s3:27→2, s1:27→1 / s2:1→1 / s3:1→1, 27→3}"	"{s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	110	1	1	0	0	0	0	1	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	118	1	0	1	0	0	1	0	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	121	1	0	0	1	1	0	0	0	"{s1:27→1 / s2:1→1, s1:27→1 / s2:1→1 / s3:27→1}"	"{s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	131	0	2	0	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	138	1	1	0	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	147	1	0	0	2	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→2"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	158	0	2	0	0	1	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	171	1	0	1	1	0	0	0	0	"s1:1→1 / s2:27→1 / s3:27→3"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	90	1	0	1	0	0	0	1	0	"{s1:27→1 / s2:1→1, s1:27→1 / s2:1→1 / s3:1→1}"	"{s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	94	1	0	0	1	0	1	0	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	103	0	2	0	0	0	0	1	0	"s1:27→1 / s2:1→1 / s3:1→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	110	1	1	0	0	0	0	1	0	"{s1:27→1 / s2:1→1 / s3:1→1, s1:27→1 / s2:1→1 / s3:1→1, s1:27→1 / s2:1→1 / s3:1→2, s1:27→1 / s2:1→1 / s3:1→2, s1:27→1 / s2:1→1 / s3:1→3, s1:27→1 / s2:1→1 / s3:1→4, s1:27→1 / s2:1→1 / s3:1→5, s1:27→1 / s2:1→2, s1:27→1 / s2:1→2 / s3:1→1, s1:27→1 / s2:1→2 / s3:1→2, s1:27→1 / s2:1→2 / s3:1→3, s1:27→1 / s2:1→2 / s3:1→4, s1:27→1 / s2:1→3 / s3:1→1}"	"{s3:29→1, s3:2→1, s3:29→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	111	0	1	1	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	118	1	0	1	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	138	0	1	1	0	1	0	0	0	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	138	1	1	0	0	0	1	0	0	"{s1:27→1 / s2:1→1 / s3:1→1, s1:27→1 / s2:1→1 / s3:1→2, s1:27→1 / s2:1→1 / s3:1→3, s1:27→1 / s2:1→2, s1:27→1 / s2:1→2 / s3:1→1, s1:27→1 / s2:1→2 / s3:1→2}"	"{s3:29→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	147	1	0	0	2	0	0	0	0	"s1:27→1 / s2:1→1 / s3:27→3"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	158	0	2	0	0	1	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	66	1	0	0	1	0	0	1	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	83	0	1	1	0	0	0	1	0	"s1:27→1 / s2:1→1 / s3:1→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	103	0	2	0	0	0	0	1	0	"{s1:27→1 / s2:1→1 / s3:1→2, s1:27→1 / s2:1→1 / s3:1→3}"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	110	1	1	0	0	0	0	1	0	"{s1:27→1 / s2:1→1 / s3:1→3, s1:27→1 / s2:1→1 / s3:1→4, s1:27→1 / s2:1→1 / s3:1→5, s1:27→1 / s2:1→2 / s3:1→1, s1:27→1 / s2:1→3, s1:27→1 / s2:1→4, s1:27→1 / s2:1→5}"	"{s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	131	0	2	0	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:1→2"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	138	0	1	1	0	1	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	138	1	1	0	0	0	1	0	0	"{s1:27→1 / s2:1→1 / s3:1→2, s1:27→1 / s2:1→1 / s3:1→4, s1:27→1 / s2:1→1 / s3:1→5, s1:27→1 / s2:1→2 / s3:1→1, s1:27→1 / s2:1→2 / s3:1→3, s1:27→1 / s2:1→2 / s3:1→4, s1:27→1 / s2:1→3 / s3:1→1}"	"{s3:29→1, s3:2→1, s3:2→1, s3:29→1, s3:2→1, s3:2→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	147	1	0	0	2	0	0	0	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	165	1	1	0	0	1	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	171	1	0	1	1	0	0	0	0	"s1:27→1 / s2:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	36	131	0	2	0	0	0	1	0	0	"s1:27→1 / s2:1→1 / s3:1→3"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	36	138	1	1	0	0	0	1	0	0	"{s1:27→1 / s2:1→1 / s3:1→3, s1:27→1 / s2:1→1 / s3:1→4, s1:27→1 / s2:1→1 / s3:1→5, s1:27→1 / s2:1→3}"	"{s3:29→1, s3:29→1, s3:29→1, s3:2→1}"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	36	145	1	0	1	0	1	0	0	0	"s1:27→1 / s2:1→1 / s3:1→1"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	37	138	1	1	0	0	0	1	0	0	"s1:27→1 / s2:1→4"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	38	138	1	1	0	0	0	1	0	0	"s1:27→1 / s2:1→5"	"s3:2→1"
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	39	158	0	2	0	0	1	0	0	0	"s1:1→1 / s2:27→1 / s3:27→2"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	42	158	0	2	0	0	1	0	0	0	"s1:1→1 / s2:27→2 / s3:27→2"	""
27	21	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	43	158	0	2	0	0	1	0	0	0	"{s1:1→1 / s2:27→1 / s3:27→3, s1:27→1 / s2:1→1 / s3:1→2}"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	34	102	0	2	0	0	0	0	0	1	"{s1:1→1 / s2:27→1 / s3:27→1, s1:1→1 / s2:27→1 / s3:27→2}"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	34	109	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:27→1 / s3:27→1, s1:1→1 / s2:27→1 / s3:27→2, s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5, s1:1→1 / s2:27→2 / s3:27→1, s1:1→1 / s2:27→2 / s3:27→2, s1:1→1 / s2:27→2 / s3:27→3, s1:1→1 / s2:27→2 / s3:27→4, s1:1→1 / s2:27→2 / s3:27→5, s1:1→1 / s2:27→3 / s3:27→1, s1:1→1 / s2:27→3 / s3:27→2, s1:1→1 / s2:27→3 / s3:27→3, s1:1→1 / s2:27→3 / s3:27→4, s1:1→1 / s2:27→4 / s3:27→1}"	"{s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1, s3:29→1}"
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	62	0	0	2	0	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	82	0	1	1	0	0	0	0	1	"{s1:1→1 / s2:27→1 / s3:27→1, s1:1→1 / s2:27→1 / s3:27→2, s1:1→1 / s2:27→1 / s3:27→3}"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	102	0	2	0	0	0	0	0	1	"{s1:1→1 / s2:27→1 / s3:27→3, s1:1→1 / s2:27→1 / s3:27→4, s1:1→1 / s2:27→1 / s3:27→5, s1:1→1 / s2:27→2 / s3:27→2, s1:1→1 / s2:27→2 / s3:27→3, s1:1→1 / s2:27→2 / s3:27→4, s1:1→1 / s2:27→3 / s3:27→3}"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	36	32	0	1	0	0	1	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	36	58	0	1	0	1	0	0	0	1	"s1:1→1 / s2:27→1 / s3:27→1"	""
27	24	"2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	74	147	0	1	0	0	1	0	1	0	"s1:1→1 / s2:27→1 / s3:27→1"	""
