"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
25	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	25	89	0	0	0	0	0	0	0	1	"s1:1→1"	""
25	1	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	31	89	0	0	0	0	0	0	0	1	"s1:1→1, 25→1"	""
25	1	"e8+2 f5+4(g2+su(2))"	"e8+e6+2 f5+4(g2+su(2))"	25	259	0	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1, 25→1}"	""
25	1	"e8+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+4(g2+su(2))"	25	232	0	0	0	0	0	1	0	0	"s1:1→1"	""
25	1	"e8+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+4(g2+su(2))"	26	232	0	0	0	0	0	1	0	0	"s1:1→1, 25→1"	""
25	1	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	25	204	0	0	0	0	0	0	1	0	"s1:1→1"	""
25	1	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	27	204	0	0	0	0	0	0	1	0	"s1:1→1, 25→1"	""
25	2	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	25	89	0	0	0	0	0	0	0	1	"s1:1→1"	""
25	2	"e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+4(g2+su(2))"	31	89	0	0	0	0	0	0	0	1	"s1:1→1, 25→1"	""
25	2	"e8+2 f5+4(g2+su(2))"	"e8+e6+2 f5+4(g2+su(2))"	25	259	0	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1, 25→1}"	""
25	2	"e8+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+4(g2+su(2))"	25	232	0	0	0	0	0	1	0	0	"s1:1→1"	""
25	2	"e8+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+4(g2+su(2))"	26	232	0	0	0	0	0	1	0	0	"s1:1→1, 25→1"	""
25	2	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	25	204	0	0	0	0	0	0	1	0	"s1:1→1"	""
25	2	"e8+2 f5+4(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	27	204	0	0	0	0	0	0	1	0	"s1:1→1, 25→1"	""
25	3	"2 e8+f5+2(g2+su(2))"	"2 e8+f5+3(g2+su(2))"	25	150	0	1	0	0	0	0	0	0	""	"s1:4→1"
25	4	"2 e8+f5+2(g2+su(2))"	"2 e8+f5+3(g2+su(2))"	25	150	0	1	0	0	0	0	0	0	""	"s1:4→1"
25	6	"2 e8+f5+3(g2+su(2))"	"2 e8+f5+4(g2+su(2))"	29	141	0	1	0	0	0	0	0	0	""	"s1:5→1"
25	7	"2 e8+f5+2(g2+su(2))"	"2 e8+f5+3(g2+su(2))"	25	150	0	1	0	0	0	0	0	0	""	"s1:25→1"
25	10	"2 e8+f5+3(g2+su(2))"	"2 e8+f5+4(g2+su(2))"	25	141	0	1	0	0	0	0	0	0	""	"s1:25→1"
25	10	"2 e8+f5+3(g2+su(2))"	"2 e8+f5+4(g2+su(2))"	29	141	0	1	0	0	0	0	0	0	""	"s1:5→1"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+2 su(3)+3(g2+su(2))"	25	197	0	1	0	0	0	0	0	0	"s1:1→1"	""
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	25	204	1	0	0	0	0	0	0	0	""	"s1:2→1"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	27	204	1	0	0	0	0	0	0	0	"s1:22→1"	"s1:2→1"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	30	204	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→4, 22→1}"	"{s1:2→1, s1:2→1}"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	31	204	1	0	0	0	0	0	0	0	"s1:1→2"	"s1:2→1"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	32	204	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1}"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+so(8)+su(3)+3(g2+su(2))"	25	177	0	0	1	0	0	0	0	0	"s1:1→1"	""
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+su(3)+4(g2+su(2))"	25	196	0	1	0	0	0	0	0	0	""	"s1:25→1"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+su(3)+4(g2+su(2))"	27	196	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:25→1"
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+3 f5+su(3)+3(g2+su(2))"	25	153	0	0	0	1	0	0	0	0	"s1:1→1"	""
25	11	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))"	25	127	0	0	0	0	1	0	0	0	"s1:1→1"	""
25	12	"2 e8+f5+2(g2+su(2))"	"2 e8+f5+3(g2+su(2))"	25	150	0	1	0	0	0	0	0	0	""	"s1:4→1"
25	13	"2 e8+f5+3(g2+su(2))"	"2 e8+f5+4(g2+su(2))"	29	141	0	1	0	0	0	0	0	0	""	"s1:5→1"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+2 su(3)+4(g2+su(2))"	25	188	0	1	0	0	0	0	0	0	"s1:1→1"	""
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+2 su(3)+4(g2+su(2))"	28	188	0	1	0	0	0	0	0	0	"{s1:1→1, 22→1, s1:1→2, 22→1}"	""
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	25	195	1	0	0	0	0	0	0	0	""	"s1:25→1"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	27	195	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:25→1"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	30	195	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:22→1, s1:22→2, s1:22→3, s1:22→4, s1:22→5}"	"{s1:25→1, s1:25→1, s1:25→1, s1:25→1, s1:25→1, s1:25→1, s1:25→1}"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+5(g2+su(2))"	31	195	1	0	0	0	0	0	0	0	"s1:1→5"	"s1:25→1"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+so(8)+su(3)+4(g2+su(2))"	25	168	0	0	1	0	0	0	0	0	"s1:1→1"	""
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	25	194	1	0	0	0	0	0	0	0	""	"s1:2→1"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	194	1	0	0	0	0	0	0	0	"{s1:1→1, 22→1, s1:1→1, 22→2, s1:1→2, 22→1, s1:1→2, 22→2, s1:1→2, 22→3, s1:1→3, 22→2, s1:22→1}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1, s1:2→1}"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	194	1	0	0	0	0	0	0	0	"{s1:1→1, s1:22→4, s1:22→5}"	"{s1:2→1, s1:2→1, s1:2→1}"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	194	1	0	0	0	0	0	0	0	"s1:1→2"	"s1:2→1"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	194	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1}"
25	14	"e8+e7+2 f5+su(3)+4(g2+su(2))"	"e8+e7+3 f5+su(3)+4(g2+su(2))"	25	144	0	0	0	1	0	0	0	0	"s1:1→1"	""
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	25	202	1	0	0	0	0	0	0	0	""	"s1:24→1"
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	27	202	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:24→1"
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	30	202	1	0	0	0	0	0	0	0	"{s1:1→1, 2→3, s1:1→1, 2→4, s1:1→2, 2→3, s1:25→1, s1:2→1, 25→3, s1:2→1, 25→4, s1:2→3, s1:2→4}"	"{s1:24→1, s1:24→1, s1:24→1, s1:24→1, s1:24→1, s1:24→1, s1:24→1, s1:24→1}"
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	31	202	1	0	0	0	0	0	0	0	"{s1:25→2, s1:2→5}"	"{s1:24→1, s1:24→1}"
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	32	202	1	0	0	0	0	0	0	0	"{s1:25→3, s1:25→4, s1:25→5}"	"{s1:24→1, s1:24→1, s1:24→1}"
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+so(8)+4(g2+su(2))"	25	176	0	0	1	0	0	0	0	0	"s1:25→1"	""
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+su(3)+4(g2+su(2))"	25	196	0	1	0	0	0	0	0	0	"{s1:25→1, s1:2→1}"	""
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+2 f5+su(3)+4(g2+su(2))"	27	196	0	1	0	0	0	0	0	0	"s1:2→1, 25→1"	""
25	15	"e8+e7+2 f5+4(g2+su(2))"	"e8+e7+3 f5+4(g2+su(2))"	25	152	0	0	0	1	0	0	0	0	"s1:25→1"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"2 e8+e6+2 f5+su(3)+3(g2+su(2))"	25	12	0	0	0	0	0	0	0	1	"s1:25→1"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"e8+2 e6+2 f5+su(3)+3(g2+su(2))"	25	182	0	0	0	0	1	0	0	0	"s1:25→1"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	25	252	0	1	0	0	0	0	0	0	"{s1:25→1, s1:2→1, s1:2→1, 25→1}"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+su(3)+3(g2+su(2))"	25	232	0	0	1	0	0	0	0	0	"s1:25→1"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"e8+e6+3 f5+su(3)+3(g2+su(2))"	25	208	0	0	0	1	0	0	0	0	"s1:25→1"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"e8+e7'+e6+2 f5+su(3)+3(g2+su(2))"	25	155	0	0	0	0	0	1	0	0	"s1:25→1"	""
25	16	"e8+e6+2 f5+su(3)+3(g2+su(2))"	"e8+e7+e6+2 f5+su(3)+3(g2+su(2))"	25	127	0	0	0	0	0	0	1	0	"s1:25→1"	""
25	17	"e8+e7'+2 f5+4(g2+su(2))"	"e8+2 e7'+2 f5+4(g2+su(2))"	25	127	0	0	0	0	0	1	0	0	"s1:25→1"	""
25	17	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+so(8)+4(g2+su(2))"	25	204	0	0	1	0	0	0	0	0	"s1:25→1"	""
25	17	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+su(3)+4(g2+su(2))"	25	224	0	1	0	0	0	0	0	0	"s1:25→1"	""
25	17	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+3 f5+4(g2+su(2))"	25	180	0	0	0	1	0	0	0	0	"s1:25→1"	""
25	17	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+e6+2 f5+4(g2+su(2))"	25	154	0	0	0	0	1	0	0	0	"s1:25→1"	""
25	17	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7+e7'+2 f5+4(g2+su(2))"	25	99	0	0	0	0	0	0	1	0	"s1:25→1"	""
25	18	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+2 su(3)+3(g2+su(2))"	25	197	0	1	0	0	0	0	0	0	"s1:25→1"	""
25	18	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	25	204	1	0	0	0	0	0	0	0	""	"s1:24→1"
25	18	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	27	204	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:24→1"
25	18	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	30	204	1	0	0	0	0	0	0	0	"{s1:25→1, s1:2→1, 25→4}"	"{s1:24→1, s1:24→1}"
25	18	"e8+e7+2 f5+su(3)+3(g2+su(2))"	"e8+e7+2 f5+4(g2+su(2))"	31	204	1	0	0	0	0	0	0	0	"{s1:25→2, s1:25→3}"	"{s1:24→1, s1:24→1}"
