"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
25	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	34	73	0	2	0	0	0	0	0	1
25	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	34	78	2	1	0	0	0	0	0	1
25	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	80	1	1	0	0	0	0	0	1
25	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))"	34	81	0	1	0	0	0	0	0	1
25	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	34	72	1	2	0	0	0	0	0	1
25	2	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	34	73	0	2	0	0	0	0	0	1
25	2	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))+so(7)+2 su(2)"	34	78	2	1	0	0	0	0	0	1
25	2	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	34	80	1	1	0	0	0	0	0	1
25	2	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))"	34	81	0	1	0	0	0	0	0	1
25	2	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	34	72	1	2	0	0	0	0	0	1
25	11	"e8+e7+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+4(g2+su(2))"	30	204	1	0	0	0	0	0	0	0
25	11	"e8+e7+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+4(g2+su(2))"	33	204	1	0	0	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	30	195	1	0	0	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	31	195	1	0	0	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+so(8)+4(g2+su(2))+so(7)+2 su(2)"	30	165	2	0	1	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+so(8)+5(g2+su(2))"	29	167	1	0	1	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+so(8)+5(g2+su(2))"	33	167	1	0	1	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	166	1	0	1	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	194	1	0	0	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+2 f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	194	1	0	0	0	0	0	0	0
25	14	"e8+e7+2 f4+su(3)+4(g2+su(2))"	"e8+e7+3 f4+5(g2+su(2))"	30	143	1	0	0	1	0	0	0	0
25	15	"e8+e7+2 f4+4(g2+su(2))"	"e8+e7+2 f4+3(g2+su(2))+so(7)+2 su(2)"	30	202	1	0	0	0	0	0	0	0
25	15	"e8+e7+2 f4+4(g2+su(2))"	"e8+e7+2 f4+3(g2+su(2))+so(7)+2 su(2)"	31	202	1	0	0	0	0	0	0	0
