"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
43	11	102	259	1	3	0	0	0	0	0	0	"s1:43→1 / s2:43→1 / s3:1→1, 43→1 / s4:1→1, 43→1"	"s4:45→1"
43	16	88	264	3	1	0	0	0	0	0	0	"s1:43→1 / s2:43→1 / s3:43→2 / s4:43→2"	"s2:44→1 / s3:1→1 / s4:1→1"
43	23	84	264	3	1	0	0	0	0	0	0	"s1:43→1 / s2:43→1 / s3:43→2 / s4:43→4"	"s2:44→1 / s3:1→1 / s4:1→1"
43	23	88	264	3	1	0	0	0	0	0	0	"s1:43→1 / s2:43→1 / s3:43→2 / s4:43→2"	"s2:44→1 / s3:1→1 / s4:1→1"
43	23	148	264	3	1	0	0	0	0	0	0	"s1:43→1 / s2:43→1 / s3:43→1 / s4:43→3"	"s2:44→1 / s3:44→1 / s4:1→1"
43	23	190	258	2	2	0	0	0	0	0	0	"s1:43→1 / s2:43→1 / s3:43→1 / s4:43→2"	"s3:45→1 / s4:1→1"
43	90	50	134	1	2	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1"	"s4:2→1"
43	90	52	134	1	2	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s4:2→1"
43	90	52	141	2	1	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s4:1→1"	"s3:2→1 / s4:45→1"
43	90	53	127	0	3	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
43	90	53	141	2	1	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s3:45→1 / s4:2→1"
43	90	55	134	1	2	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s4:46→1"
43	90	56	134	1	2	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→2"	"s4:2→1"
43	90	60	140	2	1	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s3:45→1 / s4:45→1"
43	90	72	140	2	1	0	0	0	0	0	1	"s1:43→1 / s2:1→1 / s3:1→1 / s4:1→2"	"s3:45→1 / s4:45→1"
