"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
43	1	"3 e8+3 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+6(g2+su(2))"	43	265	0	0	1	0	0	0	0	0	"s1:1→1"	""
43	1	"3 e8+3 f5+6(g2+su(2))"	"3 e8+4 f5+6(g2+su(2))"	43	241	0	0	0	1	0	0	0	0	"s1:1→1"	""
43	1	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e6+3 f5+6(g2+su(2))"	43	215	0	0	0	0	1	0	0	0	"s1:1→1"	""
43	1	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e7'+3 f5+6(g2+su(2))"	43	188	0	0	0	0	0	1	0	0	"s1:1→1"	""
43	1	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e7+3 f5+6(g2+su(2))"	43	160	0	0	0	0	0	0	1	0	"s1:1→1"	""
43	1	"3 e8+3 f5+6(g2+su(2))"	"4 e8+3 f5+6(g2+su(2))"	43	45	0	0	0	0	0	0	0	1	"s1:1→1"	""
43	2	"3 e8+3 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+6(g2+su(2))"	43	265	0	0	1	0	0	0	0	0	"s1:1→1"	""
43	2	"3 e8+3 f5+6(g2+su(2))"	"3 e8+4 f5+6(g2+su(2))"	43	241	0	0	0	1	0	0	0	0	"s1:1→1"	""
43	2	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e6+3 f5+6(g2+su(2))"	43	215	0	0	0	0	1	0	0	0	"s1:1→1"	""
43	2	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e7'+3 f5+6(g2+su(2))"	43	188	0	0	0	0	0	1	0	0	"s1:1→1"	""
43	2	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e7+3 f5+6(g2+su(2))"	43	160	0	0	0	0	0	0	1	0	"s1:1→1"	""
43	2	"3 e8+3 f5+6(g2+su(2))"	"4 e8+3 f5+6(g2+su(2))"	43	45	0	0	0	0	0	0	0	1	"s1:1→1"	""
43	3	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+2 su(3)+6(g2+su(2))"	43	225	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	""
43	3	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	43	232	1	0	0	0	0	0	0	0	""	"s1:43→1"
43	3	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	44	232	1	0	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	"{s1:43→1, s1:43→1}"
43	3	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	48	232	1	0	0	0	0	0	0	0	"{s1:40→2, s1:40→3, s1:40→4, s1:40→5}"	"{s1:43→1, s1:43→1, s1:43→1, s1:43→1}"
43	4	"3 e8+4 f5+6(g2+su(2))"	"3 e8+4 f5+su(3)+6(g2+su(2))"	43	233	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1, s1:41→1, s1:43→1}"	""
43	4	"3 e8+4 f5+6(g2+su(2))"	"3 e8+4 f5+su(3)+6(g2+su(2))"	44	233	0	1	0	0	0	0	0	0	"{s1:1→1, 41→1, s1:1→1, 43→1, s1:2→1, 41→1, s1:2→1, 43→1}"	""
43	5	"3 e8+3 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+6(g2+su(2))"	43	265	0	0	1	0	0	0	0	0	"s1:43→1"	""
43	5	"3 e8+3 f5+6(g2+su(2))"	"3 e8+4 f5+6(g2+su(2))"	43	241	0	0	0	1	0	0	0	0	"s1:43→1"	""
43	5	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e6+3 f5+6(g2+su(2))"	43	215	0	0	0	0	1	0	0	0	"s1:43→1"	""
43	5	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e7'+3 f5+6(g2+su(2))"	43	188	0	0	0	0	0	1	0	0	"s1:43→1"	""
43	5	"3 e8+3 f5+6(g2+su(2))"	"3 e8+e7+3 f5+6(g2+su(2))"	43	160	0	0	0	0	0	0	1	0	"s1:43→1"	""
43	5	"3 e8+3 f5+6(g2+su(2))"	"4 e8+3 f5+6(g2+su(2))"	43	45	0	0	0	0	0	0	0	1	"s1:43→1"	""
43	6	"3 e8+3 f5+7(g2+su(2))"	"3 e8+3 f5+so(8)+7(g2+su(2))"	43	256	0	0	1	0	0	0	0	0	"{s1:1→1, s1:1→1, 43→1, s1:43→1}"	""
43	6	"3 e8+3 f5+7(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	43	232	0	0	0	1	0	0	0	0	"{s1:1→1, s1:43→1}"	""
43	6	"3 e8+3 f5+7(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	44	232	0	0	0	1	0	0	0	0	"s1:1→1, 43→1"	""
43	6	"3 e8+3 f5+7(g2+su(2))"	"3 e8+e6+3 f5+7(g2+su(2))"	43	206	0	0	0	0	1	0	0	0	"s1:43→1"	""
43	6	"3 e8+3 f5+7(g2+su(2))"	"3 e8+e7'+3 f5+7(g2+su(2))"	43	179	0	0	0	0	0	1	0	0	"s1:43→1"	""
43	6	"3 e8+3 f5+7(g2+su(2))"	"3 e8+e7+3 f5+7(g2+su(2))"	43	151	0	0	0	0	0	0	1	0	"s1:43→1"	""
43	7	"3 e8+4 f5+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	43	232	0	1	0	0	0	0	0	0	""	"s1:43→1"
43	7	"3 e8+4 f5+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	44	232	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	"{s1:43→1, s1:43→1}"
43	7	"3 e8+4 f5+6(g2+su(2))"	"3 e8+4 f5+su(3)+6(g2+su(2))"	43	233	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	""
43	8	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	43	232	1	0	0	0	0	0	0	0	""	"s1:43→1"
43	8	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	48	232	1	0	0	0	0	0	0	0	"{s1:40→2, s1:40→3, s1:40→4, s1:40→5}"	"{s1:43→1, s1:43→1, s1:43→1, s1:43→1}"
43	8	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+su(3)+7(g2+su(2))"	43	224	0	1	0	0	0	0	0	0	""	"s1:1→1"
43	9	"3 e8+4 f5+2 su(3)+6(g2+su(2))"	"3 e8+4 f5+su(3)+7(g2+su(2))"	43	224	1	0	0	0	0	0	0	0	""	"{s1:1→1, s1:43→1}"
43	9	"3 e8+4 f5+2 su(3)+6(g2+su(2))"	"3 e8+4 f5+su(3)+7(g2+su(2))"	48	224	1	0	0	0	0	0	0	0	"{s1:3→2, s1:3→3, s1:3→4, s1:3→5, s1:40→2, s1:40→3, s1:40→4, s1:40→5}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:43→1, s1:43→1, s1:43→1, s1:43→1}"
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+2 su(3)+6(g2+su(2))"	43	225	0	1	0	0	0	0	0	0	"{s1:1→1, s1:41→1, s1:43→1}"	""
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+2 su(3)+6(g2+su(2))"	44	225	0	1	0	0	0	0	0	0	"{s1:1→1, 41→1, s1:1→1, 43→1}"	""
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	43	232	1	0	0	0	0	0	0	0	""	"s1:2→1"
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	44	232	1	0	0	0	0	0	0	0	"{s1:41→1, s1:43→1}"	"{s1:2→1, s1:2→1}"
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	48	232	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1}"
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+4 f5+so(8)+su(3)+6(g2+su(2))"	43	205	0	0	1	0	0	0	0	0	"s1:1→1"	""
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+5 f5+su(3)+6(g2+su(2))"	43	181	0	0	0	1	0	0	0	0	"s1:1→1"	""
43	10	"3 e8+4 f5+su(3)+6(g2+su(2))"	"3 e8+e6+4 f5+su(3)+6(g2+su(2))"	43	155	0	0	0	0	1	0	0	0	"s1:1→1"	""
43	11	"3 e8+3 f5+7(g2+su(2))"	"3 e8+3 f5+so(8)+7(g2+su(2))"	43	256	0	0	1	0	0	0	0	0	"{s1:1→1, s1:1→1, 43→1, s1:43→1}"	""
43	11	"3 e8+3 f5+7(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	43	232	0	0	0	1	0	0	0	0	"{s1:1→1, s1:43→1}"	""
43	11	"3 e8+3 f5+7(g2+su(2))"	"3 e8+4 f5+7(g2+su(2))"	44	232	0	0	0	1	0	0	0	0	"s1:1→1, 43→1"	""
43	11	"3 e8+3 f5+7(g2+su(2))"	"3 e8+e6+3 f5+7(g2+su(2))"	43	206	0	0	0	0	1	0	0	0	"s1:43→1"	""
43	11	"3 e8+3 f5+7(g2+su(2))"	"3 e8+e7'+3 f5+7(g2+su(2))"	43	179	0	0	0	0	0	1	0	0	"s1:43→1"	""
43	11	"3 e8+3 f5+7(g2+su(2))"	"3 e8+e7+3 f5+7(g2+su(2))"	43	151	0	0	0	0	0	0	1	0	"s1:43→1"	""
