"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
11	1	"2 f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	14	188	1	1	0	0	0	0	0	0
11	1	"2 f4+2(g2+su(2))"	"2 f4+so(8)+3(g2+su(2))"	16	160	1	1	1	0	0	0	0	0
11	1	"2 f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	15	180	1	2	0	0	0	0	0	0
11	1	"2 f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	16	180	1	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 so(8)+2 su(3)+g2+su(2)"	17	134	1	0	2	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 so(8)+2 su(3)+g2+su(2)"	22	134	1	0	2	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 su(3)+2(g2+su(2))"	15	181	2	1	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 su(3)+g2+su(2)"	16	190	1	0	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 su(3)+g2+su(2)"	17	190	1	0	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 su(3)+g2+su(2)"	19	190	1	0	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	179	3	1	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+3 su(3)+2(g2+su(2))"	16	173	2	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+3 su(3)+g2+su(2)"	15	182	1	1	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+4 su(3)+g2+su(2)"	15	174	1	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+4 su(3)+g2+su(2)"	16	174	1	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+4 su(3)+g2+su(2)"	17	174	1	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+4 su(3)+g2+su(2)"	18	174	1	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+4 su(3)+g2+su(2)"	19	174	1	2	0	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	16	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	17	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	19	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	21	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	29	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	33	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	37	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+2(g2+su(2))"	43	153	2	1	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+g2+su(2)"	15	162	1	0	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+g2+su(2)"	16	162	1	0	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+g2+su(2)"	17	162	1	0	1	0	0	0	0	0
11	2	"2 f4+3 su(3)"	"2 f4+so(8)+2 su(3)+g2+su(2)"	18	162	1	0	1	0	0	0	0	0
