"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
11	1	"2 f5+2(g2+su(2))"	"2 f5+so(8)+2(g2+su(2))"	11	169	0	0	1	0	0	0	0	0	"s1:11→1"	""
11	1	"2 f5+2(g2+su(2))"	"2 f5+so(8)+2(g2+su(2))"	19	169	0	0	1	0	0	0	0	0	"s1:11→2"	""
11	1	"2 f5+2(g2+su(2))"	"2 f5+su(3)+2(g2+su(2))"	11	189	0	1	0	0	0	0	0	0	"{s1:11→1, s1:1→1}"	""
11	1	"2 f5+2(g2+su(2))"	"2 f5+su(3)+2(g2+su(2))"	13	189	0	1	0	0	0	0	0	0	"s1:1→1, 11→1"	""
11	1	"2 f5+2(g2+su(2))"	"3 f5+2(g2+su(2))"	11	145	0	0	0	1	0	0	0	0	"s1:11→1"	""
11	1	"2 f5+2(g2+su(2))"	"e6+2 f5+2(g2+su(2))"	11	119	0	0	0	0	1	0	0	0	"s1:11→1"	""
11	1	"2 f5+2(g2+su(2))"	"e7'+2 f5+2(g2+su(2))"	11	92	0	0	0	0	0	1	0	0	"s1:11→1"	""
11	1	"2 f5+2(g2+su(2))"	"e7+2 f5+2(g2+su(2))"	11	64	0	0	0	0	0	0	1	0	"s1:11→1"	""
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	11	190	1	0	0	0	0	0	0	0	""	"s1:2→1"
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	13	190	1	0	0	0	0	0	0	0	"s1:11→1"	"s1:2→1"
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	14	190	1	0	0	0	0	0	0	0	"{s1:1→1, 11→1, s1:1→1, 11→1, s1:1→1, 11→2, s1:1→1, 11→2, s1:1→2, 11→2, s1:1→2, 11→2, s1:1→2, 11→3, s1:1→2, 11→3}"	"{s1:2→1, s1:6→1, s1:2→1, s1:6→1, s1:2→1, s1:6→1, s1:2→1, s1:6→1}"
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	16	190	1	0	0	0	0	0	0	0	"{s1:11→3, s1:11→3, s1:11→4, s1:1→1, s1:1→3, 11→1, s1:1→4, 11→1}"	"{s1:2→1, s1:6→1, s1:6→1, s1:2→1, s1:2→1, s1:2→1}"
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	17	190	1	0	0	0	0	0	0	0	"{s1:11→4, s1:11→5, s1:11→5}"	"{s1:2→1, s1:2→1, s1:6→1}"
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	18	190	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3}"	"{s1:2→1, s1:2→1}"
11	2	"2 f5+3 su(3)"	"2 f5+2 su(3)+g2+su(2)"	19	190	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1}"
11	2	"2 f5+3 su(3)"	"2 f5+4 su(3)"	11	183	0	1	0	0	0	0	0	0	"s1:11→1"	""
11	2	"2 f5+3 su(3)"	"2 f5+4 su(3)"	13	183	0	1	0	0	0	0	0	0	"s1:1→1, 11→1"	""
11	2	"2 f5+3 su(3)"	"2 f5+4 su(3)"	15	183	0	1	0	0	0	0	0	0	"{s1:1→1, 11→2, s1:1→2, 11→2, s1:1→2, 11→3}"	""
11	2	"2 f5+3 su(3)"	"2 f5+so(8)+3 su(3)"	11	163	0	0	1	0	0	0	0	0	"s1:11→1"	""
11	2	"2 f5+3 su(3)"	"2 f5+so(8)+3 su(3)"	14	163	0	0	1	0	0	0	0	0	"s1:1→1, 11→1"	""
11	2	"2 f5+3 su(3)"	"3 f5+3 su(3)"	11	139	0	0	0	1	0	0	0	0	"s1:1→1"	""
11	2	"2 f5+3 su(3)"	"3 f5+3 su(3)"	15	139	0	0	0	1	0	0	0	0	"s1:1→1, 11→1"	""
11	2	"2 f5+3 su(3)"	"e6+2 f5+3 su(3)"	11	113	0	0	0	0	1	0	0	0	"s1:1→1"	""
11	2	"2 f5+3 su(3)"	"e6+2 f5+3 su(3)"	16	113	0	0	0	0	1	0	0	0	"s1:1→1, 11→1"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"2 f5+g2+su(2)+so(7)+2 su(2)"	11	195	0	0	0	1	0	0	0	0	"{s1:11→1, s1:1→1}"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"2 f5+g2+su(2)+so(7)+2 su(2)"	13	195	0	0	0	1	0	0	0	0	"s1:1→1, 11→1"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"e6+f5+g2+su(2)+so(7)+2 su(2)"	11	169	0	0	0	0	1	0	0	0	"{s1:11→1, s1:1→1}"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"e6+f5+g2+su(2)+so(7)+2 su(2)"	14	169	0	0	0	0	1	0	0	0	"s1:1→1, 11→1"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+g2+su(2)+so(7)+2 su(2)"	11	142	0	0	0	0	0	1	0	0	"{s1:11→1, s1:1→1}"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"e7'+f5+g2+su(2)+so(7)+2 su(2)"	15	142	0	0	0	0	0	1	0	0	"s1:1→1, 11→1"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+so(7)+2 su(2)"	11	114	0	0	0	0	0	0	1	0	"{s1:11→1, s1:1→1}"	""
11	3	"f5+g2+su(2)+so(7)+2 su(2)"	"e7+f5+g2+su(2)+so(7)+2 su(2)"	16	114	0	0	0	0	0	0	1	0	"s1:1→1, 11→1"	""
