"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
11	4	20	46	1	3	0	0	0	0	0	1	"s1:1→1 / s2:11→1 / s3:11→1 / s4:11→1 / s5:11→1"	"s5:15→1"	"0"
11	4	20	52	2	2	0	0	0	0	0	1	"{s1:1→1 / s2:11→1 / s3:11→1 / s4:11→1 / s5:11→1, s1:1→1 / s2:11→1 / s3:11→1 / s4:11→1 / s5:11→2}"	"{s4:14→1 / s5:14→1, s4:14→1 / s5:14→1}"	"0"
11	4	20	53	2	2	0	0	0	0	0	1	"s1:1→1 / s2:11→1 / s3:11→1 / s4:11→1 / s5:11→1"	"s4:14→1 / s5:13→1"	"0"
11	4	21	39	0	4	0	0	0	0	0	1	"s1:1→1 / s2:11→1 / s3:11→1 / s4:11→1 / s5:11→1"	""	"0"
11	11	15	179	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→2, s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→2, 11→2}"	"{s4:13→1 / s5:14→1, s4:14→1 / s5:13→1}"	"f5+2(g2+su(2))"
11	11	16	126	2	2	0	0	0	1	0	0	"s1:1→1 / s2:11→1 / s3:6→1 / s4:11→1 / s5:1→1, 11→2"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	16	152	2	2	0	0	1	0	0	0	"s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→1"	"s4:13→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	16	153	2	2	0	0	1	0	0	0	"{s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→1, s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→2}"	"{s4:14→1 / s5:13→1, s4:13→1 / s5:14→1}"	"f5+2(g2+su(2))"
11	11	16	176	1	2	2	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→1"	"s5:14→1"	"f5+2(g2+su(2))"
11	11	16	178	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→1, s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→2, 11→2, s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→2, 11→3}"	"{s4:13→1 / s5:13→1, s4:13→1 / s5:13→1, s4:13→1 / s5:13→1}"	"f5+2(g2+su(2))"
11	11	16	179	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→1, 11→1, s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→1 / s5:1→2, 11→3, s1:1→1 / s2:11→1 / s3:6→1 / s4:1→1, 11→2 / s5:1→2, 11→3}"	"{s4:14→1 / s5:13→1, s4:13→1 / s5:14→1, s4:14→1 / s5:13→1}"	"f5+2(g2+su(2))"
11	11	17	98	2	2	0	0	0	0	1	0	"s1:1→1 / s2:11→1 / s3:6→1 / s4:11→1 / s5:1→1, 11→2"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	17	125	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	17	126	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	18	97	2	2	0	0	0	0	1	0	"{s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1, s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→1, s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→2}"	"{s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1}"	"f5+2(g2+su(2))"
11	11	18	98	2	2	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	18	125	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→2"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	19	91	1	3	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1"	"s5:15→1"	"f5+2(g2+su(2))"
11	11	19	125	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→1"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	20	91	1	3	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:15→1"	"f5+2(g2+su(2))"
11	11	20	98	2	2	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	20	152	2	2	0	0	1	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	20	153	2	2	0	0	1	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	21	84	0	4	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""	"f5+2(g2+su(2))"
11	11	21	97	2	2	0	0	0	0	1	0	"{s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1, s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2}"	"{s4:14→1 / s5:14→1, s4:14→1 / s5:14→1}"	"f5+2(g2+su(2))"
11	11	22	-18	2	2	0	0	0	0	0	1	"{s1:1→1 / s2:11→1 / s3:11→1 / s4:6→1 / s5:6→1, 11→1, s1:1→1 / s2:11→1 / s3:11→1 / s4:6→1 / s5:6→2, 11→2}"	"{s4:14→1 / s5:14→1, s4:14→1 / s5:14→1}"	"f5+2(g2+su(2))"
11	11	22	-17	2	2	0	0	0	0	0	1	"s1:1→1 / s2:11→1 / s3:11→1 / s4:6→1 / s5:6→1, 11→1"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	23	112	0	4	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""	"f5+2(g2+su(2))"
11	11	23	152	2	2	0	0	1	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→2"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	24	97	2	2	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2, 6→1"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	25	119	1	3	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:15→1"	"f5+2(g2+su(2))"
11	11	26	91	1	3	0	0	0	0	1	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1, 6→1"	"s5:15→1"	"f5+2(g2+su(2))"
11	11	27	126	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:14→1 / s5:13→1"	"f5+2(g2+su(2))"
11	11	29	125	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	35	125	2	2	0	0	0	1	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s4:14→1 / s5:14→1"	"f5+2(g2+su(2))"
11	11	87	-24	1	3	0	0	0	0	0	1	"s1:1→1 / s2:11→1 / s3:11→1 / s4:6→1 / s5:11→1"	"s5:15→1"	"f5+2(g2+su(2))"
11	14	16	146	2	3	0	0	0	0	0	0	"{s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→1, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→3, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→1, 9→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→1, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→1, 9→3, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→2, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→2, 9→3, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:9→1}"	"{s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1, s4:14→1 / s5:14→1}"	"e6+f5+2 su(3)"
11	14	16	147	2	3	0	0	0	0	0	0	"{s1:11→1 / s2:1→1 / s3:1→1, 9→1 / s4:4→1 / s5:1→1, 4→1, s1:11→1 / s2:1→1 / s3:1→1, 9→1 / s4:4→1 / s5:1→1, 4→1, s1:11→1 / s2:1→1 / s3:1→1, 9→1 / s4:4→1 / s5:4→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→1, 9→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→1, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→1, 9→3, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→3, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→1, 9→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→1, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→2, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→2, 9→3, s1:11→1 / s2:9→1 / s3:1→1 / s4:4→1 / s5:4→1}"	"{s4:13→1 / s5:12→1, s4:14→1 / s5:12→1, s4:13→1 / s5:14→1, s4:12→1 / s5:14→1, s4:12→1 / s5:14→1, s4:12→1 / s5:14→1, s4:14→1 / s5:12→1, s4:12→1 / s5:14→1, s4:14→1 / s5:12→1, s4:14→1 / s5:12→1, s4:14→1 / s5:12→1, s4:14→1 / s5:12→1, s4:12→1 / s5:14→1}"	"e6+f5+2 su(3)"
11	14	16	153	3	2	0	0	0	0	0	0	"{s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1, 9→1 / s5:1→1, 9→1, s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1, 9→1 / s5:1→2, 4→1, 9→1, s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1, 9→1 / s5:1→2, 4→1, 9→2, s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1 / s5:1→1, 4→1, 9→1, s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1 / s5:1→2, 4→1, 9→2, s1:11→1 / s2:1→1 / s3:9→1 / s4:4→1 / s5:1→1, 4→1, 9→1, s1:11→1 / s2:1→1 / s3:9→1 / s4:4→1 / s5:1→2, 4→1, 9→2, s1:11→1 / s2:1→1 / s3:9→1 / s4:4→1 / s5:4→1, 9→1}"	"{s3:13→1 / s4:13→1 / s5:12→1, s3:13→1 / s4:13→1 / s5:12→1, s3:13→1 / s4:13→1 / s5:12→1, s3:13→1 / s4:12→1 / s5:13→1, s3:13→1 / s4:12→1 / s5:13→1, s3:13→1 / s4:13→1 / s5:12→1, s3:13→1 / s4:13→1 / s5:12→1, s3:13→1 / s4:12→1 / s5:13→1}"	"e6+f5+2 su(3)"
11	14	17	103	2	2	0	1	0	0	0	0	"s1:1→1 / s2:11→1 / s3:9→1 / s4:4→1 / s5:4→1"	"s4:13→1 / s5:14→1"	"e6+f5+2 su(3)"
11	14	17	127	2	2	1	0	0	0	0	0	"s1:1→1 / s2:11→1 / s3:9→1 / s4:4→1 / s5:4→1"	"s4:13→1 / s5:14→1"	"e6+f5+2 su(3)"
11	14	17	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→1"	"s5:12→1"	"e6+f5+2 su(3)"
11	14	17	146	2	3	0	0	0	0	0	0	"{s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→1, 9→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→2}"	"{s4:14→1 / s5:14→1, s4:14→1 / s5:14→1}"	"e6+f5+2 su(3)"
11	14	17	147	2	3	0	0	0	0	0	0	"{s1:11→1 / s2:1→1 / s3:1→1, 9→1 / s4:4→1 / s5:1→1, s1:11→1 / s2:4→1 / s3:1→1, 9→1 / s4:1→1 / s5:1→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→2, 9→3, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1, 9→1 / s5:1→3, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1, 9→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→2, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:1→2, 9→1 / s5:1→2, 9→2, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→1, 9→3, s1:11→1 / s2:9→1 / s3:1→1 / s4:4→1 / s5:4→1}"	"{s4:13→1 / s5:12→1, s4:12→1 / s5:14→1, s4:14→1 / s5:12→1, s4:12→1 / s5:14→1, s4:14→1 / s5:12→1, s4:14→1 / s5:12→1, s4:12→1 / s5:14→1, s4:12→1 / s5:14→1, s4:12→1 / s5:14→1, s4:14→1 / s5:12→1, s4:12→1 / s5:13→1}"	"e6+f5+2 su(3)"
11	14	17	153	3	2	0	0	0	0	0	0	"{s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1 / s5:1→1, 9→1, s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1 / s5:1→2, 4→1, 9→1}"	"{s3:13→1 / s4:12→1 / s5:13→1, s3:13→1 / s4:12→1 / s5:13→1}"	"e6+f5+2 su(3)"
11	14	18	77	2	2	0	0	1	0	0	0	"s1:1→1 / s2:11→1 / s3:9→1 / s4:4→1 / s5:4→1"	"s4:13→1 / s5:14→1"	"e6+f5+2 su(3)"
11	14	19	146	2	3	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:13→1 / s5:13→1"	"e6+f5+2 su(3)"
11	14	19	147	2	3	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:13→1 / s5:14→1"	"e6+f5+2 su(3)"
11	14	20	147	2	3	0	0	0	0	0	0	"{s1:11→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:1→1, 4→1, s1:11→1 / s2:4→1 / s3:1→1 / s4:9→1 / s5:1→3, 9→2}"	"{s4:13→1 / s5:12→1, s4:14→1 / s5:12→1}"	"e6+f5+2 su(3)"
11	14	20	153	3	2	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:4→1 / s4:1→1 / s5:1→1, 4→1"	"s3:13→1 / s4:12→1 / s5:13→1"	"e6+f5+2 su(3)"
11	14	21	133	0	5	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1, 9→1"	""	"e6+f5+2 su(3)"
11	14	21	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→2, 9→2"	"s5:12→1"	"e6+f5+2 su(3)"
11	14	22	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1, 9→1"	"s5:12→1"	"e6+f5+2 su(3)"
11	14	22	153	3	2	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:9→1 / s4:4→1 / s5:1→2, 4→1, 9→1"	"s3:13→1 / s4:13→1 / s5:12→1"	"e6+f5+2 su(3)"
11	14	23	147	2	3	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→3, 9→2"	"s4:12→1 / s5:14→1"	"e6+f5+2 su(3)"
11	14	24	147	2	3	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1, 9→1 / s4:4→1 / s5:1→1"	"s4:14→1 / s5:12→1"	"e6+f5+2 su(3)"
11	14	26	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→3, 9→2"	"s5:12→1"	"e6+f5+2 su(3)"
11	14	30	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1, 9→1"	"s5:14→1"	"e6+f5+2 su(3)"
11	14	34	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→2, 9→1"	"s5:12→1"	"e6+f5+2 su(3)"
11	14	40	140	1	4	0	0	0	0	0	0	"s1:11→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1, 9→2"	"s5:14→1"	"e6+f5+2 su(3)"
11	14	79	147	2	3	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:1→1"	"s4:13→1 / s5:12→1"	"e6+f5+2 su(3)"
11	14	86	147	2	3	0	0	0	0	0	0	"s1:4→1 / s2:1→1 / s3:1→1 / s4:11→1 / s5:9→1"	"s4:13→1 / s5:14→1"	"e6+f5+2 su(3)"
11	15	19	145	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s1:11→1 / s4:14→1 / s5:14→1"	"e6+f5+2 su(3)"
11	15	19	146	2	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s1:11→1 / s4:14→1 / s5:13→1"	"e6+f5+2 su(3)"
11	18	15	153	4	1	0	0	0	0	0	0	"{s1:11→1 / s2:6→1 / s3:5→1 / s4:1→1 / s5:1→1, s1:11→1 / s2:6→1 / s4:1→1 / s5:1→1, 5→1, s1:11→1 / s2:6→1 / s4:1→1 / s5:1→1, 5→1, s1:11→1 / s3:6→1 / s4:1→1 / s5:1→1, 5→1, s1:11→1 / s4:1→1, 6→1 / s5:1→1, 5→1, s1:11→1 / s4:1→1 / s5:1→1, 5→1, 6→1, s1:1→1, 11→1 / s3:6→1 / s4:5→1}"	"{s2:12→1 / s3:2→1 / s4:12→1 / s5:10→1, s2:12→1 / s3:2→1 / s4:10→1 / s5:12→1, s2:12→1 / s3:2→1 / s4:12→1 / s5:10→1, s2:10→1 / s3:2→1 / s4:12→1 / s5:12→1, s2:10→1 / s3:2→1 / s4:12→1 / s5:12→1, s2:10→1 / s3:2→1 / s4:12→1 / s5:12→1, s2:10→1 / s3:12→1 / s4:12→1 / s5:2→1}"	"e7+2(g2+su(2))"
11	18	16	127	3	1	1	0	0	0	0	0	"{s1:11→1 / s2:1→1 / s3:6→1 / s4:5→1, s1:11→1 / s2:1→1 / s3:6→1 / s4:5→1 / s5:1→1, s1:11→1 / s2:1→1 / s3:6→1 / s4:5→1 / s5:1→1, s1:11→1 / s2:1→1 / s3:6→1 / s5:1→1, 5→1, s1:11→1 / s2:1→1 / s3:6→1 / s5:1→1, 5→1, 11→1, s1:11→1 / s2:1→1 / s4:5→1, 6→1, s1:11→1 / s2:1→1 / s4:6→1, s1:11→1 / s2:1→1 / s4:6→1 / s5:5→1, s1:11→1 / s2:1→1 / s4:6→1 / s5:5→1}"	"{s3:13→1 / s4:13→1 / s5:2→1, s3:13→1 / s4:13→1 / s5:10→1, s3:13→1 / s4:2→1 / s5:10→1, s3:13→1 / s4:2→1 / s5:10→1, s3:13→1 / s4:2→1 / s5:13→1, s3:10→1 / s4:13→1 / s5:2→1, s3:10→1 / s4:13→1 / s5:2→1, s3:10→1 / s4:13→1 / s5:13→1, s3:10→1 / s4:13→1 / s5:2→1}"	"e7+2(g2+su(2))"
11	18	16	140	2	3	0	0	0	0	0	0	"s1:11→1 / s2:1→1 / s3:1→1, 11→1"	"s4:10→1 / s5:2→1"	"e7+2(g2+su(2))"
