"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
53	1	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	60	265	1	0	0	0	0	0	0	0
53	1	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	61	265	1	0	0	0	0	0	0	0
53	2	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	60	265	1	0	0	0	0	0	0	0
53	2	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	61	265	1	0	0	0	0	0	0	0
53	3	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	58	256	1	0	0	0	0	0	0	0
53	5	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	60	265	1	0	0	0	0	0	0	0
53	5	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	61	265	1	0	0	0	0	0	0	0
53	8	"4 e8+4 f4+2 su(3)+8(g2+su(2))"	"4 e8+4 f4+su(3)+9(g2+su(2))"	58	248	1	0	0	0	0	0	0	0
53	8	"4 e8+4 f4+2 su(3)+8(g2+su(2))"	"4 e8+4 f4+su(3)+9(g2+su(2))"	59	248	1	0	0	0	0	0	0	0
53	9	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	58	256	1	0	0	0	0	0	0	0
53	9	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	59	256	1	0	0	0	0	0	0	0
53	10	"4 e8+4 f4+9(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))+so(7)+2 su(2)"	58	254	1	0	0	0	0	0	0	0
53	13	"4 e8+4 f4+su(3)+9(g2+su(2))"	"4 e8+4 f4+10(g2+su(2))"	58	247	1	0	0	0	0	0	0	0
53	14	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	58	256	1	0	0	0	0	0	0	0
53	14	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	59	256	1	0	0	0	0	0	0	0
53	15	"3 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+4 f4+2 su(3)+8(g2+su(2))+so(7)+2 su(2)"	63	105	0	2	0	0	0	0	0	1
53	15	"3 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+4 f4+8(g2+su(2))+2(so(7)+2 su(2))"	62	110	2	1	0	0	0	0	0	1
53	15	"3 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+4 f4+8(g2+su(2))+2(so(7)+2 su(2))"	63	110	2	1	0	0	0	0	0	1
53	15	"3 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	62	112	1	1	0	0	0	0	0	1
53	15	"3 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+4 f4+su(3)+8(g2+su(2))+so(7)+2 su(2)"	62	113	0	1	0	0	0	0	0	1
53	15	"3 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+4 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	63	104	1	2	0	0	0	0	0	1
53	16	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	60	265	1	0	0	0	0	0	0	0
53	16	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	61	265	1	0	0	0	0	0	0	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e6+4 f4+10(g2+su(2))"	58	169	1	1	0	0	1	0	0	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+10(g2+su(2))"	77	142	1	1	0	0	0	1	0	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+10(g2+su(2))"	79	142	1	1	0	0	0	1	0	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	62	114	1	1	0	0	0	0	1	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+su(3)+9(g2+su(2))"	72	143	0	1	0	0	0	1	0	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+su(3)+9(g2+su(2))"	75	143	0	1	0	0	0	1	0	0
53	17	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+su(3)+9(g2+su(2))"	62	115	0	1	0	0	0	0	1	0
53	20	"4 e8+4 f4+su(3)+9(g2+su(2))"	"4 e8+4 f4+10(g2+su(2))"	59	247	1	0	0	0	0	0	0	0
53	20	"4 e8+4 f4+su(3)+9(g2+su(2))"	"4 e8+4 f4+su(3)+8(g2+su(2))+so(7)+2 su(2)"	58	246	1	0	0	0	0	0	0	0
53	21	"4 e8+4 f4+10(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))+so(7)+2 su(2)"	58	245	1	0	0	0	0	0	0	0
53	30	"3 e8+e7+e7'+4 f4+9(g2+su(2))"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	60	264	1	0	0	0	0	0	0	0
53	30	"3 e8+e7+e7'+4 f4+9(g2+su(2))"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	264	1	0	0	0	0	0	0	0
53	43	"3 e8+e7+e7'+4 f4+9(g2+su(2))"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	60	264	1	0	0	0	0	0	0	0
53	43	"3 e8+e7+e7'+4 f4+9(g2+su(2))"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	264	1	0	0	0	0	0	0	0
53	45	"3 e8+e7+e7'+4 f4+9(g2+su(2))"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	60	264	1	0	0	0	0	0	0	0
53	45	"3 e8+e7+e7'+4 f4+9(g2+su(2))"	"3 e8+e7+e7'+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	264	1	0	0	0	0	0	0	0
53	53	"4 e8+3 f4+2 so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+2 so(8)+9(g2+su(2))"	58	252	1	0	0	0	0	0	0	0
53	54	"4 e8+3 f4+2 so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+2 so(8)+9(g2+su(2))"	58	252	1	0	0	0	0	0	0	0
53	54	"4 e8+3 f4+2 so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+2 so(8)+9(g2+su(2))"	59	252	1	0	0	0	0	0	0	0
53	57	"4 e8+3 f4+2 so(8)+2 su(3)+8(g2+su(2))"	"4 e8+3 f4+2 so(8)+su(3)+9(g2+su(2))"	58	244	1	0	0	0	0	0	0	0
