"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
40	22	139	252	0	4	1	0	0	0	0	0	"s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
40	22	140	259	1	3	1	0	0	0	0	0	"s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:44→1"
40	22	140	266	2	2	1	0	0	0	0	0	"s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:43→1 / s5:42→1"
40	22	141	265	2	2	1	0	0	0	0	0	"{s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1, s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2}"	"{s4:43→1 / s5:43→1, s4:43→1 / s5:43→1}"
40	22	170	258	1	3	1	0	0	0	0	0	"s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→4"	"s5:39→1"
40	22	188	265	2	2	1	0	0	0	0	0	"s1:40→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→5"	"s4:43→1 / s5:39→1"
40	72	47	111	3	1	0	0	0	0	0	1	"s1:40→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:42→1 / s4:2→1 / s5:42→1"
40	72	114	226	3	1	0	0	0	0	1	0	"s1:40→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:42→1 / s4:2→1 / s5:42→1"
40	76	99	261	0	4	0	0	0	1	0	0	"s1:1→1 / s2:40→1 / s3:40→1 / s4:40→1 / s5:40→1"	""
40	76	101	268	1	3	0	0	0	1	0	0	"s1:1→1 / s2:40→1 / s3:40→1 / s4:40→1 / s5:40→1"	"s5:44→1"
40	97	170	252	3	1	0	1	0	0	0	0	"s1:40→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:42→1 / s4:2→1 / s5:42→1"
