"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
40	11	42	170	0	1	1	0	0	0	0	0	"s1:40→1"	"s2:1→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	11	43	120	0	1	0	0	1	0	0	0	"s1:40→1"	"s2:1→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	11	45	178	1	0	1	0	0	0	0	0	"s1:40→1"	"s2:39→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	11	46	154	1	0	0	1	0	0	0	0	"s1:40→1"	"s2:39→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	11	46	171	0	1	1	0	0	0	0	0	"s1:40→1 / s2:40→1"	""	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	12	41	195	1	1	0	0	0	0	0	0	""	"{s1:1→1 / s2:40→1, s1:4→1 / s2:40→1}"	"3 e8+3 f5+6(g2+su(2))"
40	14	41	189	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:40→1"	"3 e8+3 f5+6(g2+su(2))"
40	14	42	145	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:40→1"	"3 e8+3 f5+6(g2+su(2))"
40	14	42	169	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:40→1"	"3 e8+3 f5+6(g2+su(2))"
40	14	43	190	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1, 39→1"	""	"3 e8+3 f5+6(g2+su(2))"
40	14	45	146	0	1	0	1	0	0	0	0	"s1:1→1 / s2:39→1"	""	"3 e8+3 f5+6(g2+su(2))"
40	14	45	170	0	1	1	0	0	0	0	0	"s1:1→1 / s2:39→1"	""	"3 e8+3 f5+6(g2+su(2))"
40	16	45	145	1	1	0	0	0	0	0	0	""	"s1:1→1 / s2:38→1"	"3 e8+4 f5+su(3)+5(g2+su(2))"
40	17	45	178	1	0	1	0	0	0	0	0	"s1:40→1"	"s2:39→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	17	46	154	1	0	0	1	0	0	0	0	"s1:40→1"	"s2:39→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	17	46	171	0	1	1	0	0	0	0	0	"s1:40→1 / s2:40→1"	""	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	20	41	189	1	1	0	0	0	0	0	0	"{s1:38→1, s1:40→1}"	"{s2:1→1, s2:1→1}"	"3 e8+3 f5+su(3)+6(g2+su(2))"
40	20	43	189	1	1	0	0	0	0	0	0	"{s1:38→1 / s2:2→1, 40→1, s1:38→1 / s2:2→1, 40→2, s1:38→1 / s2:2→1, 40→2, s1:38→1 / s2:2→1, 40→3, s1:38→1 / s2:2→2, 40→3, s1:38→1 / s2:40→1, s1:40→1 / s2:2→1, 38→1, s1:40→1 / s2:2→1, 38→2, s1:40→1 / s2:2→1, 38→2, s1:40→1 / s2:2→1, 38→3, s1:40→1 / s2:2→2, 38→3, s1:40→1 / s2:38→1}"	"{s2:41→1, s2:1→1, s2:41→1, s2:1→1, s2:41→1, s2:1→1, s2:41→1, s2:1→1, s2:41→1, s2:1→1, s2:41→1, s2:1→1}"	"3 e8+3 f5+su(3)+6(g2+su(2))"
40	20	44	182	0	2	0	0	0	0	0	0	"{s1:38→1 / s2:2→1, 40→1, s1:40→1 / s2:2→1, 38→1, s1:40→1 / s2:38→1}"	""	"3 e8+3 f5+su(3)+6(g2+su(2))"
40	22	40	226	0	1	0	0	1	0	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	40	232	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	40	232	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:39→1"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	41	199	0	1	0	0	0	1	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	41	205	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:39→1"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	41	206	0	0	1	0	1	0	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	41	208	0	0	0	2	0	0	0	0	"s1:40→1 / s2:1→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	42	171	0	1	0	0	0	0	1	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	42	177	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:39→1"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	42	179	0	0	1	0	0	1	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	42	182	0	0	0	1	1	0	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	43	151	0	0	1	0	0	0	1	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	43	155	0	0	0	1	0	1	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	44	127	0	0	0	1	0	0	1	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	44	177	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:1→1, 40→2, s1:1→1 / s2:1→1, 40→3, s1:1→1 / s2:1→1, 40→4}"	"{s2:39→1, s2:39→1, s2:39→1}"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	45	177	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:1→1, 40→1, s1:1→1 / s2:40→1}"	"{s2:39→1, s2:39→1}"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	46	56	0	1	0	0	0	0	0	1	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	46	62	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:39→1"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	46	177	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:40→2, s1:1→1 / s2:40→3}"	"{s2:39→1, s2:39→1, s2:39→1}"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	47	36	0	0	1	0	0	0	0	1	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	47	171	0	1	0	0	0	0	1	0	"s1:1→1 / s2:40→2"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	48	12	0	0	0	1	0	0	0	1	"s1:1→1 / s2:40→1"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	48	56	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:40→2, s1:1→1 / s2:40→3, s1:1→1 / s2:40→4, s1:1→1 / s2:40→5}"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	48	62	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:40→1, s1:1→1 / s2:40→2, s1:1→1 / s2:40→3, s1:1→1 / s2:40→4, s1:1→1 / s2:40→5}"	"{s2:39→1, s2:39→1, s2:39→1, s2:39→1, s2:39→1}"	"2 e8+e7+3 f5+7(g2+su(2))"
40	22	48	171	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:40→3, s1:1→1 / s2:40→4, s1:1→1 / s2:40→5}"	""	"2 e8+e7+3 f5+7(g2+su(2))"
40	23	40	224	0	1	0	0	1	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	40	230	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	41	197	0	1	0	0	0	1	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	41	204	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	41	206	0	0	0	2	0	0	0	0	"s1:40→1 / s2:1→1"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	42	169	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	42	177	0	0	1	0	0	1	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	42	180	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	43	149	0	0	1	0	0	0	1	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	43	153	0	0	0	1	0	1	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	43	154	0	0	0	0	2	0	0	0	"s1:40→1 / s2:1→1"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	44	125	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	44	127	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	45	99	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	45	100	0	0	0	0	0	2	0	0	"s1:40→1 / s2:1→1"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	45	169	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:40→2, s1:40→1 / s2:1→2, s1:40→1 / s2:1→3, s1:40→1 / s2:1→4, s1:40→1 / s2:1→5}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	46	72	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	46	149	0	0	1	0	0	0	1	0	"{s1:1→1 / s2:40→2, s1:40→1 / s2:1→2}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	46	169	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:40→3, s1:1→1 / s2:40→4, s1:1→1 / s2:40→5}"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	46	177	0	0	1	0	0	1	0	0	"s1:40→1 / s2:1→2"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	23	47	44	0	0	0	0	0	0	2	0	"s1:40→1 / s2:1→1"	""	"2 e8+e7+3 f5+6(g2+su(2))+so(7)+2 su(2)"
40	24	45	178	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:2→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	24	46	154	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:2→1"	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	24	46	171	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	""	"3 e8+3 f5+su(3)+5(g2+su(2))"
40	27	41	188	1	1	0	0	0	0	0	0	""	"s1:40→1 / s2:1→1"	"3 e8+3 f5+su(3)+6(g2+su(2))"
40	27	43	188	1	1	0	0	0	0	0	0	"{s2:2→1, 39→1, s2:2→2, 39→2, s2:2→3, 39→2}"	"{s1:40→1 / s2:1→1, s1:40→1 / s2:1→1, s1:40→1 / s2:1→1}"	"3 e8+3 f5+su(3)+6(g2+su(2))"
40	29	40	223	0	1	1	0	0	0	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	40	250	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	"{s2:41→1, s2:41→1}"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	41	199	0	1	0	1	0	0	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	42	173	0	1	0	0	1	0	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	43	146	0	1	0	0	0	1	0	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	44	118	0	1	0	0	0	0	1	0	"s1:1→1 / s2:40→1"	""	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	44	180	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→1, 40→1, s1:1→1 / s2:1→1, 40→2, s1:1→1 / s2:1→1, 40→3, s1:1→1 / s2:1→1, 40→4}"	"{s2:37→1, s2:37→1, s2:37→1, s2:37→1, s2:37→1}"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	45	153	1	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1 / s2:40→1, s1:1→1 / s2:40→2, s1:1→1 / s2:40→3, s1:1→1 / s2:40→4, s1:1→1 / s2:40→5}"	"{s2:37→1, s2:37→1, s2:37→1, s2:37→1, s2:37→1, s2:37→1}"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	45	180	1	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1 / s2:40→1, s1:1→1 / s2:40→2, s1:1→1 / s2:40→3}"	"{s2:37→1, s2:37→1, s2:37→1, s2:37→1}"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	29	46	125	1	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1 / s2:40→1, s1:1→1 / s2:40→2, s1:1→1 / s2:40→3, s1:1→1 / s2:40→4, s1:1→1 / s2:40→5}"	"{s2:37→1, s2:37→1, s2:37→1, s2:37→1, s2:37→1, s2:37→1}"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"
40	32	45	174	0	1	0	0	1	0	0	0	"s1:40→1 / s2:40→1"	""	"2 e8+e7+4 f5+7(g2+su(2))"
40	33	40	214	0	2	0	0	0	0	0	0	"s1:40→1 / s2:1→1"	""	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	33	41	194	0	1	1	0	0	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	""	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	33	41	221	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:40→1, s1:40→1 / s2:1→1}"	"{s2:41→1, s2:41→1}"	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	33	42	170	0	1	0	1	0	0	0	0	"s1:1→1 / s2:40→1"	""	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	33	42	174	0	0	2	0	0	0	0	0	"s1:40→1 / s2:1→1"	""	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	33	43	150	0	0	1	1	0	0	0	0	"s1:1→1 / s2:40→1"	""	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	33	47	170	0	1	0	1	0	0	0	0	"s1:1→1 / s2:40→2"	""	"3 e8+2 f5+so(8)+6(g2+su(2))"
40	35	40	213	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:40→1"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	35	41	193	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:40→1"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	35	42	169	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:40→1"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	35	43	193	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:1→1, 37→1, s1:1→1 / s2:1→1, 39→1}"	"{s2:40→1, s2:40→1}"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	35	45	162	0	1	0	1	0	0	0	0	"s1:1→1 / s2:39→1"	""	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	35	45	169	1	0	0	1	0	0	0	0	"{s1:1→1 / s2:37→1, s1:1→1 / s2:37→1, 39→1, s1:1→1 / s2:39→1}"	"{s2:40→1, s2:40→1, s2:40→1}"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	37	43	177	1	1	0	0	0	0	0	0	"{s1:38→1 / s2:1→1, s1:38→1 / s2:2→1, s1:40→1 / s2:1→1, s1:40→1 / s2:2→1}"	"{s2:41→1, s2:41→1, s2:41→1, s2:41→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	37	44	170	0	2	0	0	0	0	0	0	"s1:40→1 / s2:38→1"	""	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	37	44	177	1	1	0	0	0	0	0	0	"{s1:38→1 / s2:1→1, 2→1, s1:38→1 / s2:1→1, 2→1, 40→1, s1:38→1 / s2:1→1, 2→1, 40→2, s1:38→1 / s2:1→1, 2→1, 40→3, s1:38→1 / s2:1→1, 40→1, s1:38→1 / s2:1→1, 40→2, s1:38→1 / s2:1→1, 40→3, s1:38→1 / s2:2→1, 40→1, s1:38→1 / s2:2→1, 40→2, s1:38→1 / s2:2→1, 40→3, s1:40→1 / s2:1→1, 2→1, s1:40→1 / s2:1→1, 2→1, 38→1, s1:40→1 / s2:1→1, 2→1, 38→2, s1:40→1 / s2:1→1, 2→1, 38→3, s1:40→1 / s2:1→1, 38→1, s1:40→1 / s2:1→1, 38→2, s1:40→1 / s2:1→1, 38→3, s1:40→1 / s2:2→1, 38→1, s1:40→1 / s2:2→1, 38→2, s1:40→1 / s2:2→1, 38→3}"	"{s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	37	45	177	1	1	0	0	0	0	0	0	"{s1:38→1, 40→1 / s2:1→1, s1:38→1, 40→1 / s2:2→1, s1:38→1 / s2:1→1, 40→4, s1:38→1 / s2:2→1, 40→4, s1:38→1 / s2:40→1, s1:38→1 / s2:40→2, s1:38→1 / s2:40→3, s1:38→1 / s2:40→4, s1:38→1 / s2:40→5, s1:40→1 / s2:1→1, 38→4, s1:40→1 / s2:2→1, 38→4, s1:40→1 / s2:38→1, s1:40→1 / s2:38→2, s1:40→1 / s2:38→3, s1:40→1 / s2:38→4, s1:40→1 / s2:38→5}"	"{s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	38	40	213	1	1	0	0	0	0	0	0	"s1:40→1"	"s2:1→1"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	38	41	193	1	0	1	0	0	0	0	0	"s1:40→1"	"s2:1→1"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	38	43	193	1	0	1	0	0	0	0	0	"{s1:40→1 / s2:2→1, 38→1, s1:40→1 / s2:2→2, 38→1, s1:40→1 / s2:2→3, 38→1}"	"{s2:1→1, s2:1→1, s2:1→1}"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"
40	39	45	162	0	2	0	0	0	0	0	0	"s1:40→1 / s2:40→1"	""	"3 e8+3 f5+so(8)+6(g2+su(2))"
40	39	45	169	1	1	0	0	0	0	0	0	"{s1:40→1 / s2:38→1, s1:40→1 / s2:38→1, 40→1, s1:40→1 / s2:40→1}"	"{s2:41→1, s2:41→1, s2:41→1}"	"3 e8+3 f5+so(8)+6(g2+su(2))"
40	40	43	191	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:3→1, 38→1, s1:1→1 / s2:3→1, 38→2}"	"{s2:39→1, s2:39→1}"	"3 e8+2 f5+so(8)+7(g2+su(2))"
40	41	40	219	0	2	0	0	0	0	0	0	"{s1:40→1 / s2:1→1, s1:40→1 / s2:2→1}"	""	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))"
40	41	40	225	1	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	"{s2:39→1, s2:39→1}"	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))"
40	41	41	199	0	1	1	0	0	0	0	0	"{s1:40→1 / s2:1→1, s1:40→1 / s2:2→1}"	""	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))"
40	41	41	226	1	1	0	0	0	0	0	0	"{s1:40→1 / s2:1→1, s1:40→1 / s2:2→1}"	"{s2:41→1, s2:41→1}"	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))"
40	41	42	175	0	1	0	1	0	0	0	0	"{s1:40→1 / s2:1→1, s1:40→1 / s2:2→1}"	""	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))"
40	41	45	175	0	1	0	1	0	0	0	0	"s1:40→1 / s2:1→1, 2→1"	""	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))"
40	44	41	227	1	1	0	0	0	0	0	0	"{s1:40→1 / s2:1→1, s1:40→1 / s2:2→1}"	"{s2:41→1, s2:41→1}"	"2 e8+e7+e6+3 f5+2 su(3)+5(g2+su(2))"
40	47	45	177	1	1	0	0	0	0	0	0	"{s1:39→1 / s2:1→1, s1:39→1 / s2:2→1}"	"{s2:41→1, s2:41→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	48	41	169	0	2	0	0	0	0	0	0	"{s1:38→1, s1:40→1}"	"{s2:1→1, s2:1→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	48	44	169	0	2	0	0	0	0	0	0	"{s1:38→1 / s2:40→1, s1:40→1 / s2:38→1}"	"{s2:1→1, s2:1→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	48	44	170	0	2	0	0	0	0	0	0	"s1:40→1 / s2:38→1"	""	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	48	44	177	1	1	0	0	0	0	0	0	"{s1:38→1 / s2:2→1, s1:38→1 / s2:2→1, 40→1, s1:38→1 / s2:2→1, 40→2, s1:38→1 / s2:2→1, 40→3, s1:38→1 / s2:2→1, 40→4, s1:40→1 / s2:2→1, s1:40→1 / s2:2→1, 38→1, s1:40→1 / s2:2→1, 38→2, s1:40→1 / s2:2→1, 38→3, s1:40→1 / s2:2→1, 38→4}"	"{s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	48	45	169	0	2	0	0	0	0	0	0	"s1:38→1, 40→1"	"s2:1→1"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	48	45	177	1	1	0	0	0	0	0	0	"{s1:38→1 / s2:40→1, s1:38→1 / s2:40→2, s1:38→1 / s2:40→3, s1:38→1 / s2:40→4, s1:38→1 / s2:40→5, s1:40→1 / s2:38→1, s1:40→1 / s2:38→2, s1:40→1 / s2:38→3, s1:40→1 / s2:38→4, s1:40→1 / s2:38→5}"	"{s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1, s2:41→1}"	"2 e8+2 e7+3 f5+5(g2+su(2))+so(7)+2 su(2)"
40	49	40	219	0	2	0	0	0	0	0	0	"s1:40→1"	"s2:1→1"	"2 e8+e7+e6+3 f5+2 su(3)+5(g2+su(2))"
40	49	41	199	0	1	1	0	0	0	0	0	"s1:40→1"	"s2:1→1"	"2 e8+e7+e6+3 f5+2 su(3)+5(g2+su(2))"
