"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
40	1	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+su(3)+5(g2+su(2))"	40	207	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	""
40	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+su(3)+5(g2+su(2))"	40	207	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	""
40	3	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	40	206	0	1	0	0	0	0	0	0	""	"s1:1→1"
40	4	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	40	206	0	1	0	0	0	0	0	0	""	"s1:1→1"
40	5	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	40	206	1	0	0	0	0	0	0	0	""	"s1:40→1"
40	5	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	206	1	0	0	0	0	0	0	0	"{s1:37→1, s1:37→2, s1:37→3, s1:37→4, s1:37→5}"	"{s1:40→1, s1:40→1, s1:40→1, s1:40→1, s1:40→1}"
40	5	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+su(3)+6(g2+su(2))"	40	198	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
40	6	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	40	206	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
40	6	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	42	206	0	1	0	0	0	0	0	0	"{s1:38→1, s1:38→1, s1:40→1, s1:40→1}"	"{s1:1→1, s1:4→1, s1:1→1, s1:4→1}"
40	6	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+su(3)+5(g2+su(2))"	40	207	0	1	0	0	0	0	0	0	"{s1:38→1, s1:40→1}"	""
40	7	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	40	206	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:40→1, s1:4→1}"
40	8	"3 e8+3 f5+su(3)+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	40	206	1	0	0	0	0	0	0	0	""	"s1:40→1"
