"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
36	1	43	173	0	4	0	0	0	0	1	0	"s1:1→1 / s2:36→1 / s3:36→1 / s4:36→1 / s5:36→1"	""
36	1	105	228	0	4	0	0	1	0	0	0	"s1:1→1 / s2:36→1 / s3:36→1 / s4:36→1 / s5:36→1"	""
36	1	107	235	1	3	0	0	1	0	0	0	"s1:1→1 / s2:36→1 / s3:36→1 / s4:36→1 / s5:36→1"	"s5:40→1"
36	1	108	242	2	2	0	0	1	0	0	0	"s1:1→1 / s2:36→1 / s3:36→1 / s4:36→1 / s5:36→1"	"s4:39→1 / s5:38→1"
36	1	109	241	2	2	0	0	1	0	0	0	"s1:1→1 / s2:36→1 / s3:36→1 / s4:36→1 / s5:36→1"	"s4:39→1 / s5:39→1"
36	1	110	241	2	2	0	0	1	0	0	0	"s1:1→1 / s2:36→1 / s3:36→1 / s4:36→1 / s5:36→2"	"s4:39→1 / s5:39→1"
36	2	174	254	1	4	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→4"	"s5:37→1"
36	2	175	247	0	5	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
36	2	176	254	1	4	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:40→1"
36	2	177	254	1	4	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→3"	"s5:37→1"
36	2	177	260	2	3	0	0	0	0	0	0	"{s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1, s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2}"	"{s4:39→1 / s5:39→1, s4:39→1 / s5:39→1}"
36	2	177	261	2	3	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:39→1 / s5:38→1"
36	2	178	261	2	3	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→5"	"s4:39→1 / s5:37→1"
36	2	181	261	2	3	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→4"	"s4:39→1 / s5:37→1"
36	2	185	254	1	4	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s5:37→1"
36	2	186	267	3	2	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→5"	"s3:38→1 / s4:38→1 / s5:37→1"
36	2	188	261	2	3	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→3"	"s4:39→1 / s5:37→1"
36	2	192	267	3	2	0	0	0	0	0	0	"s1:36→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→4"	"s3:38→1 / s4:38→1 / s5:37→1"
36	84	91	197	3	1	0	0	0	1	0	0	"s1:36→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:38→1 / s4:2→1 / s5:38→1"
36	84	162	224	3	1	0	0	1	0	0	0	"s1:36→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:38→1 / s4:2→1 / s5:38→1"
